Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,Monthly Average Wholesale Prices of Vegetables in all locations from 2000 to 2024,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Year,Location,Varaity,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,2004,Colombo,KNOL-KHOL,24.84,18.52,15.14,15.91,23.77,26.61,17.47,11.82,11.71,16.36,25.34,35.07
,2004,Colombo,RADDISH,7.38,4.09,5.49,7.57,14.91,13.94,11.32,7.78,7.32,9.9,17.54,13.58
,2004,Colombo,CABBAGE,15.05,9.77,6.89,7.8,20.33,23.09,25.55,27.26,16.76,14.08,23.39,25.67
,2004,Colombo,TOMATOES,23.75,19.26,26.21,14.86,31.26,51.05,34.75,14.76,18.16,17.26,52.56,40.16
,2004,Colombo,LADIES FINGERS,17.12,14.46,10.01,13.69,23.09,18.44,13.77,10.05,10.53,20.19,23.31,18.14
,2004,Colombo,BRINJALS,13.19,13.83,9.87,10.92,18.77,14.79,15.51,14.92,17.59,26.37,37.66,42.32
,2004,Colombo,CAPSICUM,46.72,42.11,36.87,33.59,52.92,55.47,58.34,36.49,29.7,38.82,58.87,58.94
,2004,Colombo,PUMPKIN,11.26,10.9,10.02,9.58,9.19,11.55,13.46,14.07,12,11.77,11.5,7.62
,2004,Colombo,CUCUMBER,12.58,13.94,9.58,11.61,19.5,13.96,11.44,7.3,8.47,12.57,15.41,8.28
,2004,Colombo,BITTER GOURD,19.13,19.71,13.36,16.58,21.83,19.27,16.92,16.95,20.31,26.02,34.2,31.51
,2004,Colombo,SNAKE GOURD,15.12,13.19,10.01,14.07,20.45,15.79,13.13,11.24,10.68,18.08,20.16,16.47
,2004,Colombo,DRUMSTIC,,31.16,36.24,45,48.83,57.14,35.17,20.25,11.66,37.21,68.21,
,2004,Colombo,LUFFA,20.69,25.04,15.49,18.77,23.46,17.92,17.86,15.87,14.67,21.69,16.51,14.26
,2004,Colombo,LONG BEANS,16.04,18.86,13.96,17.13,27.59,24.11,19.82,21.77,24.17,29.68,32.44,16.86
,2004,Colombo,ASH PLANTAINS,22.69,22.01,18.6,15.73,14.03,15.94,17.71,17.34,21.46,28.07,30.45,35.97
,2004,Colombo,GREEN CHILLIES,32.29,36.57,23.55,26.83,26.74,53.75,82.09,30.6,19.23,33.32,65.59,25.18
,2004,Colombo,LIME,17.11,11.9,9.77,11.34,14.5,21.88,22.42,26,41.64,65.41,48.8,25.61
,2004,Colombo,SWEET POTATOES,12.91,10.8,7.55,9.58,12.39,14.17,13.61,10.8,10.56,13.12,17.23,19.48
,2004,Colombo,MANIOC,5.72,4.75,4.91,5.21,6.34,6.46,6.75,6.07,6.98,8.95,10.33,10.09
,2005,Colombo,GREEN BEANS,58.44,57.25,35.07,30.87,46.35,58.68,62.68,58.79,53.19,34.88,45.94,56.85
,2005,Colombo,CARROT,49.6,41.46,36.99,30.29,50.87,62.22,47.08,30.24,26.4,29.17,46.48,64.74
,2005,Colombo,LEEKS,33.78,30.57,30.17,34.75,51.05,64.96,60.32,52.76,45.39,42.64,40.45,42.77
,2005,Colombo,BEETROOT,51.61,38.88,27.23,31.78,42.68,40.89,25.34,13.26,11.55,14.37,29,43.4
,2005,Colombo,KNOL-KHOL,36.25,29.96,21.14,20.11,23.32,25.46,18.49,13.79,14.15,22.21,26.12,32.4
,2005,Colombo,RADDISH,11.13,9.72,8.98,8.66,10.78,9.42,8.29,8.22,9.32,10.98,13.97,10.33
,2005,Colombo,CABBAGE,26.21,24.9,20.55,18.16,19.09,13.69,15.94,16.75,16.41,19.15,26.14,30.9
,2005,Colombo,TOMATOES,39.4,68.97,62.63,40.13,34.34,14.39,34.65,31.47,40.31,34.77,16.95,39.19
,2005,Colombo,LADIES FINGERS,22.67,22.2,10.83,14.52,17.39,18.25,23.18,21.5,27.1,26.6,25.45,18.01
,2005,Colombo,BRINJALS,34.44,28.48,14.8,24.3,21.4,18.63,22.58,20.19,22.09,24.49,27.7,36.1
,2005,Colombo,CAPSICUM,52.38,63.71,47.63,38.68,51.24,62.28,61.05,45.71,48.82,45.21,56.48,57.13
,2005,Colombo,PUMPKIN,6.54,8.27,12.93,16.04,17.18,17.21,15.64,11.43,9.45,12.19,19.86,15.42
,2005,Colombo,CUCUMBER,18.78,15.47,9.27,9.99,11.46,13.28,10.46,9.15,13.15,16.86,15.16,9.45
,2005,Colombo,BITTER GOURD,25.64,25.28,20.95,22.38,27.38,29.24,29.87,29.96,33,36.3,40.51,39.24
,2005,Colombo,SNAKE GOURD,19.96,20.55,14.23,13.24,18.11,14.03,14.28,11.45,15.09,16.83,21.5,18.74
,2005,Colombo,DRUMSTIC,,,,,,,31.32,22,26.09,18.99,45.1,38.33
,2005,Colombo,LUFFA,24.74,27.64,21.34,18.56,21.15,21.86,28.95,24.99,25.85,25.22,24.57,16.97
,2005,Colombo,LONG BEANS,20.33,27.25,20.2,18.67,24.93,30.4,31.64,28.22,27.95,26.11,33.19,29.89
,2005,Colombo,ASH PLANTAINS,35.12,31.3,28.97,22.05,18.45,19.94,22.11,21.84,27.97,30.47,33.24,35.13
,2005,Colombo,GREEN CHILLIES,25.43,44.9,41.58,32.63,27.82,92.43,48.42,29.8,45.23,60.58,80.1,74.8
,2005,Colombo,LIME,14.8,7.94,8.73,15.11,38.21,47.31,36.96,34,58.39,117.51,100.22,34.86
,2005,Colombo,SWEET POTATOES,18.4,14.95,17.15,18.86,17.21,18.98,17.53,12.33,10.31,11.42,13.43,12.48
,2005,Colombo,MANIOC,10.53,13.59,15.05,14.35,13.57,11.11,10.96,10.25,8.8,8.47,9.65,9.49
,2006,Colombo,GREEN BEANS,53.62,41.63,41.88,34.64,60.38,57.75,44.81,44.58,52.42,55.44,88.69,77.85
,2006,Colombo,CARROT,60.13,44.97,41.81,47.78,59.22,68.2,47.6,30.48,24.61,28.32,37.27,57.11
,2006,Colombo,LEEKS,41,33.44,30.53,25.5,34.36,41.7,32.31,25.83,23.23,27.25,32.36,43.27
,2006,Colombo,BEETROOT,52,39.36,28.36,40.85,59.87,60.5,35.44,32.45,37.43,36.94,53.73,73.15
,2006,Colombo,KNOL-KHOL,29.79,29.64,25.26,26,30.67,30.42,15.35,11.88,13.43,26.62,38.18,58.33
,2006,Colombo,RADDISH,10.39,9.21,10.18,10.44,17.75,20.58,10.91,10.03,10.49,13.08,25.2,30.06
,2006,Colombo,CABBAGE,16.91,14.56,11.8,14.03,21.95,35.99,30.3,31.58,30.6,23.77,22.53,35.98
,2006,Colombo,TOMATOES,22.67,21.83,16.53,19.87,50.05,71.6,68.8,16.15,14.53,28.33,61.83,109.58
,2006,Colombo,LADIES FINGERS,25.01,26.46,17.91,14.52,27.19,26,16.68,13.15,23.27,24.56,33.75,34.59
,2006,Colombo,BRINJALS,30.52,20.2,14.53,17.97,28.62,29.92,22.41,24.93,31.98,31.89,53.47,45.57
,2006,Colombo,CAPSICUM,49.4,54.74,51.41,48.25,63.77,82.7,65.57,30.78,37.35,55.43,96.13,117.59
,2006,Colombo,PUMPKIN,12.32,17.41,16.2,12.27,10.76,9.76,8.19,10.87,16.74,22.79,29.15,16.63
,2006,Colombo,CUCUMBER,12.22,10.04,11.83,8.53,16.42,11.02,5.97,8.88,12.15,11.36,24.28,28.7
,2006,Colombo,BITTER GOURD,30.37,27.56,22.77,18.4,31.72,33.12,30.87,29.13,35.46,35.86,59.85,54.79
,2006,Colombo,SNAKE GOURD,19.51,20.88,15.26,12.1,22.64,22.86,19.77,12.98,14.98,14.58,30.38,30.28
,2006,Colombo,DRUMSTIC,,,,,83.33,39,36.83,31.69,22.2,25.78,30.11,29.38
,2006,Colombo,LUFFA,28.59,30.69,27.14,14.82,32,33.12,28,19.97,21.31,17.94,29.68,25.72
,2006,Colombo,LONG BEANS,15,13.45,21.5,16.6,36.9,38.02,28.02,21.28,27.81,32.58,69.84,48.8
