Date,Location,Variety,Price,Year,Month,Quarter,Day_of_year,Season,Is_Yala,Is_Maha,Price_lag1,Price_lag2,Price_lag3,Price_lag6,Price_lag12,Rolling_Mean_3,Rolling_Mean_6,Rolling_Mean_12,Rolling_Std_3,Rolling_Std_6,Price_vs_3MA,Price_vs_6MA,Price_Change_1m,Price_Change_3m,YoY_Price,YoY_Change,YoY_Change_Pct
2017-02-15,Dambulla,CABBAGE,14.0,2017,2,1,46,Yala,1,0,11.24,17.25,24.1,58.4,63.5,14.163333333333325,24.583333333333332,48.69583333333333,3.0083273314806642,13.077190320044615,-0.16333333333332511,-10.583333333333332,0.24555160142348753,-0.41908713692946065,63.5,-49.5,-77.95275590551181
2017-03-15,Dambulla,CABBAGE,26.200000000000003,2017,3,1,74,Maha,0,1,14.0,11.24,17.25,42.35,45.6,17.146666666666658,21.89166666666667,47.07916666666666,7.9609379681877765,9.985522353220624,9.053333333333345,4.308333333333334,0.8714285714285717,0.5188405797101452,45.6,-19.4,-42.5438596491228
2017-04-15,Dambulla,CABBAGE,76.0,2017,4,2,105,Maha,0,1,26.200000000000003,14.0,11.24,38.56,45.9,38.73333333333333,28.13166666666667,49.5875,32.84529392977531,24.144589801168053,37.26666666666667,47.868333333333325,1.9007633587786255,5.761565836298932,45.9,30.1,65.57734204793029
2017-05-15,Dambulla,CABBAGE,105.0,2017,5,2,135,Maha,0,1,76.0,26.200000000000003,14.0,24.1,75.2,69.06666666666666,41.615,52.070833333333326,39.85490350425323,39.28483358753096,35.93333333333334,63.385,0.381578947368421,6.5,75.2,29.799999999999997,39.627659574468076
2017-06-15,Dambulla,CABBAGE,96.5,2017,6,2,166,Intermediate1,0,0,105.0,76.0,26.200000000000003,17.25,112.25,92.5,54.82333333333333,50.758333333333326,14.908051515875716,42.63435312827752,4.0,41.67666666666667,-0.080952380952381,2.6832061068702284,112.25,-15.75,-14.03118040089087
2017-07-15,Dambulla,CABBAGE,75.4,2017,7,3,196,Intermediate1,0,0,96.5,105.0,76.0,11.24,99.5,92.3,65.51666666666667,48.75,15.240406818717275,37.21894230988659,-16.89999999999999,9.88333333333334,-0.21865284974093258,-0.007894736842105177,99.5,-24.099999999999994,-24.221105527638183
2017-08-15,Dambulla,CABBAGE,45.5,2017,8,3,227,Intermediate1,0,0,75.4,96.5,105.0,14.0,58.4,72.46666666666665,70.76666666666667,47.675000000000004,25.626223548024715,30.025233832006467,-26.966666666666654,-25.266666666666666,-0.39655172413793105,-0.5666666666666667,58.4,-12.899999999999999,-22.089041095890412
2017-09-15,Dambulla,CABBAGE,49.45,2017,9,3,258,Intermediate2,0,0,45.5,75.4,96.5,26.200000000000003,42.35,56.783333333333324,74.64166666666667,48.26666666666667,16.243024143715843,24.02370530677284,-7.3333333333333215,-25.191666666666663,0.08681318681318695,-0.4875647668393782,42.35,7.100000000000001,16.765053128689495
2017-10-15,Dambulla,CABBAGE,75.9,2017,10,4,288,Intermediate2,0,0,49.45,45.5,75.4,76.0,38.56,56.94999999999999,74.625,51.37833333333334,16.529594671376625,24.022609142222638,18.950000000000017,1.2750000000000057,0.5348837209302326,0.006631299734747964,38.56,37.34,96.83609958506224
2017-11-15,Dambulla,CABBAGE,96.5,2017,11,4,319,Intermediate2,0,0,75.9,49.45,45.5,105.0,24.1,73.94999999999999,73.20833333333333,57.41166666666667,23.585535821770154,22.04206017292089,22.55000000000001,23.29166666666667,0.27140974967061915,1.120879120879121,24.1,72.4,300.4149377593361
2017-12-15,Dambulla,CABBAGE,80.25,2017,12,4,349,Yala,1,0,96.5,75.9,49.45,96.5,17.25,84.21666666666665,70.5,62.66166666666667,10.857754525376636,19.454228332164682,-3.9666666666666544,9.75,-0.16839378238341973,0.6228513650151668,17.25,63.0,365.2173913043478
2018-01-15,Dambulla,CABBAGE,36.92,2018,1,1,15,Yala,1,0,80.25,96.5,75.9,75.4,11.24,71.22333333333331,64.08666666666666,64.80166666666666,30.798614146310804,23.448481116410633,-34.30333333333331,-27.166666666666657,-0.5399376947040498,-0.513570487483531,11.24,25.68,228.46975088967972
2018-02-15,Dambulla,CABBAGE,28.950000000000003,2018,2,1,46,Yala,1,0,36.92,80.25,96.5,45.5,14.0,48.706666666666656,61.32833333333334,66.0475,27.606459992786736,26.805324408905527,-19.756666666666653,-32.37833333333334,-0.21587215601300103,-0.7,14.0,14.950000000000003,106.7857142857143
2018-03-15,Dambulla,CABBAGE,25.1,2018,3,1,74,Maha,0,1,28.950000000000003,36.92,80.25,49.45,26.200000000000003,30.323333333333323,57.27,65.95583333333333,6.02848516074592,30.54571655731782,-5.223333333333322,-32.17,-0.1329879101899828,-0.6872274143302181,26.200000000000003,-1.1000000000000014,-4.198473282442753
2018-04-15,Dambulla,CABBAGE,30.48,2018,4,2,105,Maha,0,1,25.1,28.950000000000003,36.92,75.9,76.0,28.17666666666666,49.70000000000001,62.1625,2.772117121142905,30.633321073628313,2.3033333333333417,-19.22000000000001,0.2143426294820716,-0.17443120260021672,76.0,-45.519999999999996,-59.89473684210525
2018-05-15,Dambulla,CABBAGE,41.0875,2018,5,2,135,Maha,0,1,30.48,25.1,28.950000000000003,96.5,105.0,32.22249999999999,40.46458333333334,56.83645833333333,8.134941225970874,20.31836327172216,8.865000000000009,0.6229166666666615,0.348015091863517,0.41925734024179606,105.0,-63.9125,-60.86904761904762
2018-06-15,Dambulla,CABBAGE,85.5,2018,6,2,166,Intermediate1,0,0,41.0875,30.48,25.1,80.25,96.5,52.35583333333332,41.33958333333334,55.91979166666667,29.1895803684009,22.382560421937164,33.14416666666668,44.16041666666666,1.0809248554913298,2.4063745019920315,96.5,-11.0,-11.398963730569948
2018-07-15,Dambulla,CABBAGE,125.6,2018,7,3,196,Intermediate1,0,0,85.5,41.0875,30.48,36.92,75.4,84.06249999999999,56.11958333333333,60.103125000000006,42.27458419369733,40.680436957359085,41.53750000000001,69.48041666666666,0.4690058479532162,3.120734908136483,75.4,50.19999999999999,66.57824933687002
2018-08-15,Dambulla,CABBAGE,88.25,2018,8,3,227,Intermediate1,0,0,125.6,85.5,41.0875,28.950000000000003,45.5,99.78333333333332,66.00291666666666,63.665625000000006,22.40013020795502,39.95644004464945,-11.533333333333317,22.247083333333336,-0.2973726114649681,1.1478551871006997,45.5,42.75,93.95604395604396
2018-09-15,Dambulla,CABBAGE,76.9,2018,9,3,258,Intermediate2,0,0,88.25,125.6,85.5,25.1,49.45,96.91666666666667,74.63625,65.953125,25.48049907936143,34.5863460685716,-20.016666666666666,2.2637500000000017,-0.12861189801699713,-0.10058479532163733,49.45,27.450000000000003,55.51061678463094
2018-10-15,Dambulla,CABBAGE,52.84,2018,10,4,288,Intermediate2,0,0,76.9,88.25,125.6,30.48,75.9,72.66333333333333,78.36291666666666,64.03145833333333,18.081178980734,29.742395684303315,-19.823333333333323,-25.52291666666666,-0.31287386215864765,-0.5792993630573248,75.9,-23.060000000000002,-30.382081686429512
2018-11-15,Dambulla,CABBAGE,95.25,2018,11,4,319,Intermediate2,0,0,52.84,76.9,88.25,41.0875,96.5,74.99666666666666,87.39,63.92729166666667,21.26896878866808,23.790073560205666,20.253333333333345,7.859999999999999,0.8026116578349733,0.07932011331444766,96.5,-1.25,-1.2953367875647668
2018-12-15,Dambulla,CABBAGE,78.8,2018,12,4,349,Yala,1,0,95.25,52.84,76.9,85.5,80.25,75.63,86.27333333333333,63.80645833333333,21.381971377775333,24.052327676685756,3.1700000000000017,-7.473333333333329,-0.17270341207349083,0.024707412223667014,80.25,-1.4500000000000028,-1.8068535825545204
2019-01-15,Dambulla,CABBAGE,37.3,2019,1,1,15,Yala,1,0,78.8,95.25,52.84,125.6,36.92,70.44999999999999,71.55666666666667,63.838125,29.863732184708653,22.1128529743827,-33.14999999999999,-34.256666666666675,-0.5266497461928934,-0.29409538228614696,36.92,0.37999999999999545,1.0292524377031296
2019-02-15,Dambulla,CABBAGE,17.7,2019,2,1,46,Yala,1,0,37.3,78.8,95.25,88.25,28.950000000000003,44.59999999999999,59.79833333333334,62.900625,31.197275522070875,29.110871108001348,-26.899999999999988,-42.09833333333334,-0.5254691689008042,-0.8141732283464567,28.950000000000003,-11.250000000000004,-38.860103626943015
2019-03-15,Dambulla,CABBAGE,25.7,2019,3,1,74,Maha,0,1,17.7,37.3,78.8,76.9,25.1,26.899999999999988,51.26499999999999,62.950625,9.854947995804043,30.56316982906063,-1.1999999999999886,-25.564999999999994,0.45197740112994356,-0.6738578680203046,25.1,0.5999999999999979,2.3904382470119434
2019-04-15,Dambulla,CABBAGE,30.880000000000003,2019,4,2,105,Maha,0,1,25.7,17.7,37.3,52.84,30.48,24.75999999999999,47.605,62.983958333333334,6.6400903608311,31.632991480414915,6.120000000000012,-16.724999999999994,0.2015564202334632,-0.1721179624664878,30.48,0.40000000000000213,1.3123359580052563
2019-05-15,Dambulla,CABBAGE,52.5,2019,5,2,135,Maha,0,1,30.880000000000003,25.7,17.7,95.25,41.0875,36.35999999999999,40.48,63.935,14.215582998948813,22.14746938139894,16.140000000000008,12.020000000000003,0.7001295336787563,1.9661016949152543,41.0875,11.412500000000001,27.776087617888656
2019-06-15,Dambulla,CABBAGE,42.75,2019,6,2,166,Intermediate1,0,0,52.5,30.880000000000003,25.7,78.8,85.5,42.04333333333332,34.471666666666664,60.3725,10.827309607346422,12.43126770151262,0.7066666666666777,8.278333333333336,-0.18571428571428572,0.6634241245136188,85.5,-42.75,-50.0
2019-07-15,Dambulla,CABBAGE,28.640000000000004,2019,7,3,196,Intermediate1,0,0,42.75,52.5,30.880000000000003,37.3,125.6,41.29666666666666,33.02833333333333,52.2925,11.996209123441291,12.539471147806475,-12.656666666666656,-4.388333333333325,-0.3300584795321636,-0.07253886010362687,125.6,-96.96,-77.19745222929936
2019-08-15,Dambulla,CABBAGE,26.55,2019,8,3,227,Intermediate1,0,0,28.640000000000004,42.75,52.5,17.7,88.25,32.646666666666654,34.50333333333334,47.15083333333333,8.81192563140065,10.77171233679543,-6.096666666666653,-7.953333333333337,-0.07297486033519562,-0.4942857142857142,88.25,-61.7,-69.91501416430596
2019-09-15,Dambulla,CABBAGE,58.4,2019,9,3,258,Intermediate2,0,0,26.55,28.640000000000004,42.75,25.7,76.9,37.86333333333332,39.95333333333334,45.60916666666666,17.81594884740456,13.382719703657777,20.536666666666676,18.44666666666666,1.199623352165725,0.3660818713450291,76.9,-18.500000000000007,-24.057217165149552
2019-10-15,Dambulla,CABBAGE,83.5,2019,10,4,288,Intermediate2,0,0,58.4,26.55,28.640000000000004,30.880000000000003,52.84,56.15,48.723333333333336,48.16416666666667,28.54159245732451,21.20375124044491,27.35,34.776666666666664,0.4297945205479452,1.9155027932960889,52.84,30.659999999999997,58.024224072672204
2019-11-15,Dambulla,CABBAGE,91.5625,2019,11,4,319,Intermediate2,0,0,83.5,58.4,26.55,52.5,95.25,77.82083333333333,55.23375000000001,47.856875,17.295304336245078,27.62105418652593,13.741666666666674,36.32874999999999,0.09655688622754499,2.4486817325800376,95.25,-3.6875,-3.871391076115486
2019-12-15,Dambulla,CABBAGE,75.88,2019,12,4,349,Yala,1,0,91.5625,83.5,58.4,42.75,78.8,83.6475,60.75541666666667,47.61354166666666,7.842290402044853,27.936012529379845,-7.767499999999998,15.124583333333327,-0.1712764505119454,0.2993150684931507,78.8,-2.9200000000000017,-3.70558375634518
2020-01-15,Dambulla,CABBAGE,105.0,2020,1,1,15,Yala,1,0,75.88,91.5625,83.5,28.640000000000004,37.3,90.81416666666667,73.48208333333334,53.255208333333336,14.574416011742583,27.772212300097127,14.185833333333335,31.517916666666665,0.3837638376383765,0.2574850299401197,37.3,67.7,181.50134048257377
2020-02-15,Dambulla,CABBAGE,98.5,2020,2,1,46,Yala,1,0,105.0,75.88,91.5625,26.55,17.7,93.12666666666667,85.47375,59.98854166666666,15.285553092163159,16.834216179406695,5.373333333333335,13.026250000000005,-0.06190476190476191,0.07576791808873717,17.7,80.8,456.4971751412429
2020-03-15,Dambulla,CABBAGE,81.0,2020,3,1,75,Maha,0,1,98.5,105.0,75.88,58.4,25.7,94.83333333333333,89.24041666666666,64.596875,12.413030787577169,11.125232628653851,-13.833333333333329,-8.240416666666661,-0.17766497461928932,0.06747496046389045,25.7,55.3,215.17509727626458
2020-05-15,Dambulla,CABBAGE,38.86666666666667,2020,5,2,136,Maha,0,1,81.0,98.5,105.0,83.5,30.880000000000003,72.78888888888888,81.80152777777778,65.26243055555555,30.652901500027273,23.627923748634686,-33.92222222222221,-42.93486111111111,-0.5201646090534979,-0.6298412698412699,30.880000000000003,7.986666666666665,25.863557858376502
2020-06-15,Dambulla,CABBAGE,68.0,2020,6,2,167,Intermediate1,0,0,38.86666666666667,81.0,98.5,91.5625,52.5,62.622222222222206,77.87444444444445,66.55409722222221,21.575328846041206,23.63923684298031,5.377777777777794,-9.87444444444445,0.7495711835334478,-0.30964467005076146,52.5,15.5,29.523809523809526
2020-07-15,Dambulla,CABBAGE,64.75,2020,7,3,197,Intermediate1,0,0,68.0,38.86666666666667,81.0,75.88,42.75,57.20555555555554,76.01944444444445,68.38743055555555,15.96486013904481,24.255699024872168,7.5444444444444585,-11.269444444444446,-0.047794117647058876,-0.2006172839506173,42.75,22.0,51.461988304093566
2020-08-15,Dambulla,CABBAGE,83.67999999999999,2020,8,3,228,Intermediate1,0,0,64.75,68.0,38.86666666666667,105.0,28.640000000000004,72.14333333333332,72.4661111111111,72.97409722222223,10.122333393706073,20.4193492568709,11.536666666666676,11.213888888888889,0.2923552123552122,1.1530017152658658,28.640000000000004,55.03999999999999,192.17877094972062
2020-09-15,Dambulla,CABBAGE,64.75,2020,9,3,259,Intermediate2,0,0,83.67999999999999,64.75,68.0,98.5,26.55,71.05999999999999,66.8411111111111,76.15743055555556,10.929240595759781,15.979238845266526,-6.309999999999988,-2.091111111111104,-0.22621892925430198,-0.047794117647058876,26.55,38.2,143.87947269303203
2020-10-15,Dambulla,CABBAGE,58.0,2020,10,4,289,Intermediate2,0,0,64.75,83.67999999999999,64.75,81.0,58.4,68.80999999999999,63.00777777777777,76.12409722222223,13.31271197014355,14.602772440977226,-10.809999999999988,-5.007777777777768,-0.10424710424710426,-0.10424710424710426,58.4,-0.3999999999999986,-0.6849315068493127
2020-11-15,Dambulla,CABBAGE,38.4,2020,11,4,320,Intermediate2,0,0,58.0,64.75,83.67999999999999,38.86666666666667,83.5,53.71666666666665,62.93,72.36576388888889,13.687250758765805,14.757493012026163,-15.316666666666649,-24.53,-0.33793103448275863,-0.5411089866156787,83.5,-45.1,-54.0119760479042
2020-12-15,Dambulla,CABBAGE,27.53333333333333,2020,12,4,350,Yala,1,0,38.4,58.0,64.75,68.0,91.5625,41.311111111111096,56.18555555555556,67.03,15.44054307239129,20.214905025381324,-13.777777777777764,-28.65222222222223,-0.28298611111111116,-0.5747747747747748,91.5625,-64.02916666666667,-69.92946530147896
2021-01-15,Dambulla,CABBAGE,29.35,2021,1,1,15,Yala,1,0,27.53333333333333,38.4,58.0,64.75,75.88,31.761111111111095,50.28555555555556,63.1525,5.820756282795448,22.276217180029796,-2.4111111111110937,-20.93555555555556,0.06598062953995165,-0.49396551724137927,75.88,-46.529999999999994,-61.32050606220347
2021-02-15,Dambulla,CABBAGE,58.1,2021,2,1,46,Yala,1,0,29.35,27.53333333333333,38.4,83.67999999999999,105.0,38.32777777777776,46.02222222222222,59.24416666666667,17.147321894341054,16.23557707514477,19.77222222222224,12.077777777777783,0.979557069846678,0.5130208333333335,105.0,-46.9,-44.666666666666664
2021-03-15,Dambulla,CABBAGE,77.55,2021,3,1,74,Maha,0,1,58.1,29.35,27.53333333333333,64.75,98.5,54.99999999999998,48.15555555555556,57.498333333333335,24.249072147197754,19.666897362112177,22.55000000000002,29.39444444444444,0.3347676419965575,1.816585956416465,98.5,-20.950000000000003,-21.269035532994927
2021-04-15,Dambulla,CABBAGE,65.75,2021,4,2,105,Maha,0,1,77.55,58.1,29.35,58.0,81.0,67.13333333333333,49.44722222222222,56.2275,9.798511791763937,20.671599993621665,-1.3833333333333258,16.302777777777777,-0.15215989684074782,1.2402044293015333,81.0,-15.25,-18.82716049382716
2021-06-15,Dambulla,CABBAGE,107.0,2021,6,2,166,Intermediate1,0,0,65.75,77.55,58.1,38.4,38.86666666666667,83.43333333333332,60.88055555555555,61.905277777777776,21.245019024075727,30.14143220195727,23.566666666666677,46.11944444444445,0.6273764258555132,0.8416523235800344,38.86666666666667,68.13333333333333,175.30017152658658
2021-07-15,Dambulla,CABBAGE,91.75,2021,7,3,196,Intermediate1,0,0,107.0,65.75,77.55,27.53333333333333,68.0,88.16666666666664,71.58333333333333,63.88444444444445,20.85715304957367,27.188667982574405,3.583333333333357,20.16666666666667,-0.14252336448598135,0.18310767246937454,68.0,23.75,34.92647058823529
2021-08-15,Dambulla,CABBAGE,104.0,2021,8,3,227,Intermediate1,0,0,91.75,107.0,65.75,29.35,64.75,100.91666666666664,84.02499999999999,67.15527777777778,8.079036658744803,20.171929753992263,3.083333333333357,19.97500000000001,0.13351498637602188,0.5817490494296578,64.75,39.25,60.61776061776062
2021-09-15,Dambulla,CABBAGE,88.375,2021,9,3,258,Intermediate2,0,0,104.0,91.75,107.0,58.1,83.67999999999999,94.70833333333331,89.07083333333333,67.54652777777777,8.221858569285983,15.675382105922154,-6.333333333333314,-0.6958333333333258,-0.15024038461538458,-0.1740654205607477,83.67999999999999,4.695000000000007,5.610659655831749
2021-10-15,Dambulla,CABBAGE,76.0,2021,10,4,288,Intermediate2,0,0,88.375,104.0,91.75,77.55,64.75,89.45833333333331,88.8125,68.48402777777777,14.03140079725971,15.914174106751434,-13.458333333333314,-12.8125,-0.14002828854313998,-0.17166212534059944,64.75,11.25,17.374517374517374
2021-11-15,Dambulla,CABBAGE,153.6,2021,11,4,319,Intermediate2,0,0,76.0,88.375,104.0,65.75,58.0,105.99166666666666,103.45416666666667,76.45069444444444,41.69172829631009,27.002131474508875,47.608333333333334,50.14583333333333,1.0210526315789474,0.4769230769230768,58.0,95.6,164.82758620689654
2021-12-15,Dambulla,CABBAGE,248.0,2021,12,4,349,Yala,1,0,153.6,76.0,88.375,107.0,38.4,159.2,126.95416666666667,93.9173611111111,86.13663564360998,65.1352447156427,88.80000000000001,121.04583333333333,0.6145833333333335,1.8062234794908063,38.4,209.6,545.8333333333333
2022-01-15,Dambulla,CABBAGE,187.2,2022,1,1,15,Yala,1,0,248.0,153.6,76.0,91.75,27.53333333333333,196.26666666666665,142.86249999999998,107.22291666666666,47.84865027702832,66.46017933695327,-9.066666666666663,44.337500000000006,-0.24516129032258072,1.4631578947368418,27.53333333333333,159.66666666666666,579.9031476997578
2022-02-15,Dambulla,CABBAGE,106.5,2022,2,1,46,Yala,1,0,187.2,248.0,153.6,104.0,29.35,180.56666666666663,143.27916666666667,113.65208333333334,70.98283830147508,66.17503006547604,-74.06666666666663,-36.77916666666667,-0.4310897435897435,-0.306640625,29.35,77.15,262.8620102214651
2022-03-15,Dambulla,CABBAGE,64.25,2022,3,1,74,Maha,0,1,106.5,187.2,248.0,88.375,58.1,119.31666666666665,139.25833333333333,114.16458333333333,62.46899897815994,70.75282620974698,-55.06666666666665,-75.00833333333333,-0.39671361502347413,-0.7409274193548387,58.1,6.149999999999999,10.585197934595522
2022-04-15,Dambulla,CABBAGE,45.0,2022,4,2,105,Maha,0,1,64.25,106.5,187.2,76.0,77.55,71.91666666666666,134.09166666666667,111.45208333333333,31.458636863877942,77.13969417016546,-26.916666666666657,-89.09166666666667,-0.2996108949416343,-0.7596153846153846,77.55,-32.55,-41.97292069632495
2022-05-15,Dambulla,CABBAGE,119.6,2022,5,2,135,Maha,0,1,45.0,64.25,106.5,153.6,65.75,76.28333333333332,128.42499999999998,115.93958333333335,38.72842410082472,76.6673708300995,43.31666666666668,-8.824999999999989,1.6577777777777776,0.12300469483568066,65.75,53.849999999999994,81.90114068441063
2022-06-15,Dambulla,CABBAGE,208.0,2022,6,2,166,Intermediate1,0,0,119.6,45.0,64.25,248.0,107.0,124.19999999999999,121.75833333333333,124.35625,81.59730387702781,65.04884638997574,83.80000000000001,86.24166666666667,0.7391304347826089,2.237354085603113,107.0,101.0,94.39252336448598
2022-07-15,Dambulla,CABBAGE,214.5,2022,7,3,196,Intermediate1,0,0,208.0,119.6,45.0,187.2,91.75,180.69999999999996,126.30833333333334,134.58541666666667,53.013866110669845,71.20526958495881,33.80000000000004,88.19166666666666,0.03125,3.7666666666666666,91.75,122.75,133.78746594005452
2022-08-15,Dambulla,CABBAGE,278.0,2022,8,3,227,Intermediate1,0,0,214.5,208.0,119.6,106.5,104.0,233.5,154.89166666666668,149.08541666666667,38.6749272785359,92.80829928765345,44.5,123.10833333333332,0.2960372960372961,1.3244147157190636,104.0,174.0,167.30769230769232
2022-09-15,Dambulla,CABBAGE,273.5,2022,9,3,258,Intermediate2,0,0,278.0,214.5,208.0,64.25,88.375,255.33333333333334,189.76666666666665,164.51250000000002,35.43421134064336,91.2374192240588,18.166666666666657,83.73333333333335,-0.01618705035971224,0.31490384615384626,88.375,185.125,209.47666195190945
2022-10-15,Dambulla,CABBAGE,212.8,2022,10,4,288,Intermediate2,0,0,273.5,278.0,214.5,45.0,76.0,254.76666666666665,217.73333333333335,175.9125,36.41377944313633,57.44853929097459,-41.96666666666664,-4.933333333333337,-0.22193784277879336,-0.007925407925407857,76.0,136.8,180.0
2022-11-15,Dambulla,CABBAGE,166.0,2022,11,4,319,Intermediate2,0,0,212.8,273.5,278.0,119.6,153.6,217.4333333333333,225.4666666666667,176.94583333333333,53.89956709782899,42.869647382112326,-51.43333333333331,-59.4666666666667,-0.2199248120300752,-0.40287769784172667,153.6,12.400000000000006,8.072916666666671
2022-12-15,Dambulla,CABBAGE,105.0,2022,12,4,349,Yala,1,0,166.0,212.8,273.5,208.0,248.0,161.26666666666665,208.30000000000004,165.02916666666667,54.05565033679045,65.76929374715823,-56.26666666666665,-103.30000000000004,-0.3674698795180723,-0.6160877513711152,248.0,-143.0,-57.66129032258065
2023-01-15,Dambulla,CABBAGE,50.2,2023,1,1,15,Yala,1,0,105.0,166.0,212.8,214.5,187.2,107.06666666666665,180.9166666666667,153.6125,57.92765603175511,91.74539588811339,-56.866666666666646,-130.7166666666667,-0.5219047619047619,-0.7640977443609023,187.2,-137.0,-73.1837606837607
2023-02-15,Dambulla,CABBAGE,42.0,2023,2,1,46,Yala,1,0,50.2,105.0,166.0,278.0,106.5,65.7333333333333,141.58333333333334,148.2375,34.252201875694354,92.38624176070081,-23.733333333333306,-99.58333333333334,-0.1633466135458168,-0.7469879518072289,106.5,-64.5,-60.56338028169014
2023-03-15,Dambulla,CABBAGE,60.25,2023,3,1,74,Maha,0,1,42.0,50.2,105.0,273.5,64.25,50.81666666666664,106.04166666666667,147.90416666666667,9.140614494294946,69.72794573674648,9.433333333333358,-45.79166666666667,0.43452380952380953,-0.42619047619047623,64.25,-4.0,-6.22568093385214
2023-04-15,Dambulla,CABBAGE,103.25,2023,4,2,105,Maha,0,1,60.25,42.0,50.2,212.8,45.0,68.49999999999999,87.78333333333335,152.75833333333335,31.44737667914428,46.733678077663264,34.750000000000014,15.466666666666654,0.7136929460580912,1.0567729083665336,45.0,58.25,129.44444444444446
2023-05-15,Dambulla,CABBAGE,208.4,2023,5,2,135,Maha,0,1,103.25,60.25,42.0,166.0,119.6,123.96666666666665,94.85000000000001,160.15833333333333,76.21673591366492,61.726963314259976,84.43333333333335,113.55,1.0184019370460047,3.961904761904762,119.6,88.80000000000001,74.247491638796
2023-06-15,Dambulla,CABBAGE,185.75,2023,6,2,166,Intermediate1,0,0,208.4,103.25,60.25,105.0,208.0,165.79999999999998,108.30833333333334,158.30416666666667,55.34105618796972,72.28294001122715,19.950000000000017,77.44166666666666,-0.1086852207293666,2.08298755186722,208.0,-22.25,-10.697115384615383
2023-07-15,Dambulla,CABBAGE,140.0,2023,7,3,196,Intermediate1,0,0,185.75,208.4,103.25,50.2,214.5,178.04999999999998,123.27499999999999,152.09583333333333,34.844045402335624,66.94459462869273,-38.04999999999998,16.72500000000001,-0.24629878869448185,0.35593220338983045,214.5,-74.5,-34.731934731934736
2023-08-15,Dambulla,CABBAGE,137.0,2023,8,3,227,Intermediate1,0,0,140.0,185.75,208.4,42.0,278.0,154.25,139.10833333333332,140.34583333333333,27.321008400130776,53.826530787954944,-17.25,-2.10833333333332,-0.021428571428571463,-0.3426103646833014,278.0,-141.0,-50.719424460431654
2023-09-15,Dambulla,CABBAGE,61.5,2023,9,3,258,Intermediate2,0,0,137.0,140.0,185.75,60.25,273.5,112.83333333333333,139.31666666666666,122.67916666666667,44.481269466297064,53.46145028585234,-51.33333333333333,-77.81666666666666,-0.551094890510949,-0.6689098250336474,273.5,-212.0,-77.51371115173674
2023-10-15,Dambulla,CABBAGE,91.0,2023,10,4,288,Intermediate2,0,0,61.5,137.0,140.0,103.25,212.8,96.49999999999999,137.275,112.52916666666665,38.049310112011106,55.31603519776155,-5.499999999999986,-46.275000000000006,0.47967479674796754,-0.35,212.8,-121.80000000000001,-57.236842105263165
2023-11-15,Dambulla,CABBAGE,230.5,2023,11,4,319,Intermediate2,0,0,91.0,61.5,137.0,208.4,166.0,127.66666666666664,140.95833333333334,117.90416666666665,90.26950389435702,61.40041055780214,102.83333333333336,89.54166666666666,1.5329670329670328,0.6824817518248176,166.0,64.5,38.855421686746986
2023-12-15,Dambulla,CABBAGE,308.0,2023,12,4,349,Yala,1,0,230.5,91.0,61.5,185.75,105.0,209.83333333333334,161.33333333333334,134.82083333333333,109.9662827112628,91.9302271653163,98.16666666666666,146.66666666666666,0.3362255965292842,4.008130081300813,105.0,203.0,193.33333333333334
2024-01-15,Dambulla,CABBAGE,501.6,2024,1,1,15,Yala,1,0,308.0,230.5,91.0,140.0,50.2,346.7,221.6,172.4375,139.6319089606674,164.79666258756575,154.90000000000003,280.0,0.6285714285714286,4.512087912087912,50.2,451.40000000000003,899.203187250996
2024-02-15,Dambulla,CABBAGE,338.0,2024,2,1,46,Yala,1,0,501.6,308.0,230.5,137.0,42.0,382.5333333333333,255.1,197.10416666666666,104.20006397950749,164.5891855499625,-44.5333333333333,82.9,-0.3261562998405104,0.4663774403470715,42.0,296.0,704.7619047619047
2024-03-15,Dambulla,CABBAGE,301.5,2024,3,1,75,Maha,0,1,338.0,501.6,308.0,61.5,60.25,380.3666666666666,295.09999999999997,217.20833333333334,106.56548847226973,134.5511055324332,-78.86666666666662,6.400000000000034,-0.10798816568047342,-0.02110389610389607,60.25,241.25,400.4149377593361
2024-04-15,Dambulla,CABBAGE,120.4,2024,4,2,106,Maha,0,1,301.5,338.0,501.6,91.0,103.25,253.29999999999998,300.0,218.63750000000002,116.53269927363768,125.88822025908533,-132.89999999999998,-179.6,-0.6006633499170813,-0.7599681020733653,103.25,17.150000000000006,16.61016949152543
2024-05-15,Dambulla,CABBAGE,97.5,2024,5,2,136,Maha,0,1,120.4,301.5,338.0,230.5,208.4,173.13333333333333,277.8333333333333,209.39583333333334,111.75689389623076,149.97803394719722,-75.63333333333333,-180.33333333333331,-0.1901993355481728,-0.7115384615384616,208.4,-110.9,-53.21497120921306
2024-06-15,Dambulla,CABBAGE,148.5,2024,6,2,167,Intermediate1,0,0,97.5,120.4,301.5,308.0,185.75,122.13333333333333,251.25,206.29166666666666,25.544144795498024,157.50815534441375,26.366666666666674,-102.75,0.523076923076923,-0.5074626865671642,185.75,-37.25,-20.053835800807537
2024-07-15,Dambulla,CABBAGE,228.4,2024,7,3,197,Intermediate1,0,0,148.5,97.5,120.4,501.6,140.0,158.13333333333333,205.71666666666667,213.6583333333333,65.97956754430405,99.44987514656134,70.26666666666668,22.683333333333337,0.5380471380471381,0.8970099667774085,140.0,88.4,63.142857142857146
