Vegetable_Name,Week_Start,ISO_Year,ISO_Week,Is_Train,Time_Index
Cabbage,2024-05-27,2024,22,False,753
Cabbage,2024-06-03,2024,23,False,754
Cabbage,2024-06-10,2024,24,False,755
Cabbage,2024-06-17,2024,25,False,756
Cabbage,2024-06-24,2024,26,False,757
Cabbage,2024-07-01,2024,27,False,758
Cabbage,2024-07-08,2024,28,False,759
Cabbage,2024-07-15,2024,29,False,760
Cabbage,2024-07-22,2024,30,False,761
Cabbage,2024-07-29,2024,31,False,762
Cabbage,2024-08-05,2024,32,False,763
Cabbage,2024-08-12,2024,33,False,764
Cabbage,2024-08-19,2024,34,False,765
Cabbage,2024-08-26,2024,35,False,766
Cabbage,2024-09-02,2024,36,False,767
Cabbage,2024-09-09,2024,37,False,768
Cabbage,2024-09-16,2024,38,False,769
Cabbage,2024-09-23,2024,39,False,770
Cabbage,2024-09-30,2024,40,False,771
Cabbage,2024-10-07,2024,41,False,772
Cabbage,2024-10-14,2024,42,False,773
Cabbage,2024-10-21,2024,43,False,774
Cabbage,2024-10-28,2024,44,False,775
Cabbage,2024-11-04,2024,45,False,776
Cabbage,2024-11-11,2024,46,False,777
Cabbage,2024-11-18,2024,47,False,778
Cabbage,2024-11-25,2024,48,False,779
Cabbage,2024-12-02,2024,49,False,780
Cabbage,2024-12-09,2024,50,False,781
Cabbage,2024-12-16,2024,51,False,782
Cabbage,2024-12-23,2024,52,False,783
Cabbage,2024-12-30,2025,1,False,784
Cabbage,2025-01-06,2025,2,False,785
Cabbage,2025-01-13,2025,3,False,786
Cabbage,2025-01-20,2025,4,False,787
Cabbage,2025-01-27,2025,5,False,788
Cabbage,2025-02-03,2025,6,False,789
Cabbage,2025-02-10,2025,7,False,790
Cabbage,2025-02-17,2025,8,False,791
Cabbage,2025-02-24,2025,9,False,792
Cabbage,2025-03-03,2025,10,False,793
Cabbage,2025-03-10,2025,11,False,794
Cabbage,2025-03-17,2025,12,False,795
Cabbage,2025-03-24,2025,13,False,796
Cabbage,2025-03-31,2025,14,False,797
Cabbage,2025-04-07,2025,15,False,798
Cabbage,2025-04-14,2025,16,False,799
Cabbage,2025-04-21,2025,17,False,800
Cabbage,2025-04-28,2025,18,False,801
Cabbage,2025-05-05,2025,19,False,802
Cabbage,2025-05-12,2025,20,False,803
Cabbage,2025-05-19,2025,21,False,804
Cabbage,2025-05-26,2025,22,False,805
Cabbage,2025-06-02,2025,23,False,806
Cabbage,2025-06-09,2025,24,False,807
Cabbage,2025-06-16,2025,25,False,808
Cabbage,2025-06-23,2025,26,False,809
Cabbage,2025-06-30,2025,27,False,810
Cabbage,2025-07-07,2025,28,False,811
Cabbage,2025-07-14,2025,29,False,812
Cabbage,2025-07-21,2025,30,False,813
Cabbage,2025-07-28,2025,31,False,814
Cabbage,2025-08-04,2025,32,False,815
Cabbage,2025-08-11,2025,33,False,816
Cabbage,2025-08-18,2025,34,False,817
Cabbage,2025-08-25,2025,35,False,818
Cabbage,2025-09-01,2025,36,False,819
Cabbage,2025-09-08,2025,37,False,820
Cabbage,2025-09-15,2025,38,False,821
Cabbage,2025-09-22,2025,39,False,822
Cabbage,2025-09-29,2025,40,False,823
Cabbage,2025-10-06,2025,41,False,824
Cabbage,2025-10-13,2025,42,False,825
Cabbage,2025-10-20,2025,43,False,826
Cabbage,2025-10-27,2025,44,False,827
Cabbage,2025-11-03,2025,45,False,828
Cabbage,2025-11-10,2025,46,False,829
Cabbage,2025-11-17,2025,47,False,830
Cabbage,2025-11-24,2025,48,False,831
Cabbage,2025-12-01,2025,49,False,832
Cabbage,2025-12-08,2025,50,False,833
Cabbage,2025-12-15,2025,51,False,834
Cabbage,2025-12-22,2025,52,False,835
Cabbage,2025-12-29,2026,1,False,836
Cabbage,2026-01-05,2026,2,False,837
Carrot,2009-12-28,2009,53,True,0
Carrot,2010-01-04,2010,1,True,1
Carrot,2010-01-11,2010,2,True,2
Carrot,2010-01-18,2010,3,True,3
Carrot,2010-01-25,2010,4,True,4
Carrot,2010-02-01,2010,5,True,5
Carrot,2010-02-08,2010,6,True,6
Carrot,2010-02-15,2010,7,True,7
Carrot,2010-02-22,2010,8,True,8
Carrot,2010-03-01,2010,9,True,9
Carrot,2010-03-08,2010,10,True,10
Carrot,2010-03-15,2010,11,True,11
Carrot,2010-03-22,2010,12,True,12
Carrot,2010-03-29,2010,13,True,13
Carrot,2010-04-05,2010,14,True,14
Carrot,2010-04-12,2010,15,True,15
Carrot,2010-04-19,2010,16,True,16
Carrot,2010-04-26,2010,17,True,17
Carrot,2010-05-03,2010,18,True,18
Carrot,2010-05-10,2010,19,True,19
Carrot,2010-05-17,2010,20,True,20
Carrot,2010-05-24,2010,21,True,21
Carrot,2010-05-31,2010,22,True,22
Carrot,2010-06-07,2010,23,True,23
Carrot,2010-06-14,2010,24,True,24
Carrot,2010-06-21,2010,25,True,25
Carrot,2010-06-28,2010,26,True,26
Carrot,2010-07-05,2010,27,True,27
Carrot,2010-07-12,2010,28,True,28
Carrot,2010-07-19,2010,29,True,29
Carrot,2010-07-26,2010,30,True,30
Carrot,2010-08-02,2010,31,True,31
Carrot,2010-08-09,2010,32,True,32
Carrot,2010-08-16,2010,33,True,33
Carrot,2010-08-23,2010,34,True,34
Carrot,2010-08-30,2010,35,True,35
Carrot,2010-09-06,2010,36,True,36
Carrot,2010-09-13,2010,37,True,37
Carrot,2010-09-20,2010,38,True,38
Carrot,2010-09-27,2010,39,True,39
Carrot,2010-10-04,2010,40,True,40
Carrot,2010-10-11,2010,41,True,41
Carrot,2010-10-18,2010,42,True,42
Carrot,2010-10-25,2010,43,True,43
Carrot,2010-11-01,2010,44,True,44
Carrot,2010-11-08,2010,45,True,45
Carrot,2010-11-15,2010,46,True,46
Carrot,2010-11-22,2010,47,True,47
Carrot,2010-11-29,2010,48,True,48
Carrot,2010-12-06,2010,49,True,49
Carrot,2010-12-13,2010,50,True,50
Carrot,2010-12-20,2010,51,True,51
Carrot,2010-12-27,2010,52,True,52
Carrot,2011-01-03,2011,1,True,53
Carrot,2011-01-10,2011,2,True,54
Carrot,2011-01-17,2011,3,True,55
Carrot,2011-01-24,2011,4,True,56
Carrot,2011-01-31,2011,5,True,57
Carrot,2011-02-07,2011,6,True,58
Carrot,2011-02-14,2011,7,True,59
Carrot,2011-02-21,2011,8,True,60
Carrot,2011-02-28,2011,9,True,61
Carrot,2011-03-07,2011,10,True,62
Carrot,2011-03-14,2011,11,True,63
Carrot,2011-03-21,2011,12,True,64
Carrot,2011-03-28,2011,13,True,65
Carrot,2011-04-04,2011,14,True,66
Carrot,2011-04-11,2011,15,True,67
Carrot,2011-04-18,2011,16,True,68
Carrot,2011-04-25,2011,17,True,69
Carrot,2011-05-02,2011,18,True,70
Carrot,2011-05-09,2011,19,True,71
Carrot,2011-05-16,2011,20,True,72
Carrot,2011-05-23,2011,21,True,73
Carrot,2011-05-30,2011,22,True,74
Carrot,2011-06-06,2011,23,True,75
Carrot,2011-06-13,2011,24,True,76
Carrot,2011-06-20,2011,25,True,77
Carrot,2011-06-27,2011,26,True,78
Carrot,2011-07-04,2011,27,True,79
Carrot,2011-07-11,2011,28,True,80
Carrot,2011-07-18,2011,29,True,81
Carrot,2011-07-25,2011,30,True,82
Carrot,2011-08-01,2011,31,True,83
Carrot,2011-08-08,2011,32,True,84
Carrot,2011-08-15,2011,33,True,85
Carrot,2011-08-22,2011,34,True,86
Carrot,2011-08-29,2011,35,True,87
Carrot,2011-09-05,2011,36,True,88
Carrot,2011-09-12,2011,37,True,89
Carrot,2011-09-19,2011,38,True,90
Carrot,2011-09-26,2011,39,True,91
Carrot,2011-10-03,2011,40,True,92
Carrot,2011-10-10,2011,41,True,93
Carrot,2011-10-17,2011,42,True,94
Carrot,2011-10-24,2011,43,True,95
Carrot,2011-10-31,2011,44,True,96
Carrot,2011-11-07,2011,45,True,97
Carrot,2011-11-14,2011,46,True,98
Carrot,2011-11-21,2011,47,True,99
Carrot,2011-11-28,2011,48,True,100
Carrot,2011-12-05,2011,49,True,101
Carrot,2011-12-12,2011,50,True,102
Carrot,2011-12-19,2011,51,True,103
Carrot,2011-12-26,2011,52,True,104
Carrot,2012-01-02,2012,1,True,105
Carrot,2012-01-09,2012,2,True,106
Carrot,2012-01-16,2012,3,True,107
Carrot,2012-01-23,2012,4,True,108
Carrot,2012-01-30,2012,5,True,109
Carrot,2012-02-06,2012,6,True,110
Carrot,2012-02-13,2012,7,True,111
Carrot,2012-02-20,2012,8,True,112
Carrot,2012-02-27,2012,9,True,113
Carrot,2012-03-05,2012,10,True,114
Carrot,2012-03-12,2012,11,True,115
Carrot,2012-03-19,2012,12,True,116
Carrot,2012-03-26,2012,13,True,117
Carrot,2012-04-02,2012,14,True,118
Carrot,2012-04-09,2012,15,True,119
Carrot,2012-04-16,2012,16,True,120
Carrot,2012-04-23,2012,17,True,121
Carrot,2012-04-30,2012,18,True,122
Carrot,2012-05-07,2012,19,True,123
Carrot,2012-05-14,2012,20,True,124
Carrot,2012-05-21,2012,21,True,125
Carrot,2012-05-28,2012,22,True,126
Carrot,2012-06-04,2012,23,True,127
Carrot,2012-06-11,2012,24,True,128
Carrot,2012-06-18,2012,25,True,129
Carrot,2012-06-25,2012,26,True,130
Carrot,2012-07-02,2012,27,True,131
Carrot,2012-07-09,2012,28,True,132
Carrot,2012-07-16,2012,29,True,133
Carrot,2012-07-23,2012,30,True,134
Carrot,2012-07-30,2012,31,True,135
Carrot,2012-08-06,2012,32,True,136
Carrot,2012-08-13,2012,33,True,137
Carrot,2012-08-20,2012,34,True,138
Carrot,2012-08-27,2012,35,True,139
Carrot,2012-09-03,2012,36,True,140
Carrot,2012-09-10,2012,37,True,141
Carrot,2012-09-17,2012,38,True,142
Carrot,2012-09-24,2012,39,True,143
Carrot,2012-10-01,2012,40,True,144
Carrot,2012-10-08,2012,41,True,145
Carrot,2012-10-15,2012,42,True,146
Carrot,2012-10-22,2012,43,True,147
Carrot,2012-10-29,2012,44,True,148
Carrot,2012-11-05,2012,45,True,149
Carrot,2012-11-12,2012,46,True,150
Carrot,2012-11-19,2012,47,True,151
Carrot,2012-11-26,2012,48,True,152
Carrot,2012-12-03,2012,49,True,153
Carrot,2012-12-10,2012,50,True,154
Carrot,2012-12-17,2012,51,True,155
Carrot,2012-12-24,2012,52,True,156
Carrot,2012-12-31,2013,1,True,157
Carrot,2013-01-07,2013,2,True,158
Carrot,2013-01-14,2013,3,True,159
Carrot,2013-01-21,2013,4,True,160
Carrot,2013-01-28,2013,5,True,161
Carrot,2013-02-04,2013,6,True,162
Carrot,2013-02-11,2013,7,True,163
Carrot,2013-02-18,2013,8,True,164
Carrot,2013-02-25,2013,9,True,165
Carrot,2013-03-04,2013,10,True,166
Carrot,2013-03-11,2013,11,True,167
Carrot,2013-03-18,2013,12,True,168
Carrot,2013-03-25,2013,13,True,169
Carrot,2013-04-01,2013,14,True,170
Carrot,2013-04-08,2013,15,True,171
Carrot,2013-04-15,2013,16,True,172
Carrot,2013-04-22,2013,17,True,173
Carrot,2013-04-29,2013,18,True,174
Carrot,2013-05-06,2013,19,True,175
Carrot,2013-05-13,2013,20,True,176
Carrot,2013-05-20,2013,21,True,177
Carrot,2013-05-27,2013,22,True,178
Carrot,2013-06-03,2013,23,True,179
Carrot,2013-06-10,2013,24,True,180
Carrot,2013-06-17,2013,25,True,181
Carrot,2013-06-24,2013,26,True,182
Carrot,2013-07-01,2013,27,True,183
Carrot,2013-07-08,2013,28,True,184
Carrot,2013-07-15,2013,29,True,185
Carrot,2013-07-22,2013,30,True,186
Carrot,2013-07-29,2013,31,True,187
Carrot,2013-08-05,2013,32,True,188
Carrot,2013-08-12,2013,33,True,189
Carrot,2013-08-19,2013,34,True,190
Carrot,2013-08-26,2013,35,True,191
Carrot,2013-09-02,2013,36,True,192
Carrot,2013-09-09,2013,37,True,193
Carrot,2013-09-16,2013,38,True,194
Carrot,2013-09-23,2013,39,True,195
Carrot,2013-09-30,2013,40,True,196
Carrot,2013-10-07,2013,41,True,197
Carrot,2013-10-14,2013,42,True,198
Carrot,2013-10-21,2013,43,True,199
Carrot,2013-10-28,2013,44,True,200
Carrot,2013-11-04,2013,45,True,201
Carrot,2013-11-11,2013,46,True,202
Carrot,2013-11-18,2013,47,True,203
Carrot,2013-11-25,2013,48,True,204
Carrot,2013-12-02,2013,49,True,205
Carrot,2013-12-09,2013,50,True,206
Carrot,2013-12-16,2013,51,True,207
Carrot,2013-12-23,2013,52,True,208
Carrot,2013-12-30,2014,1,True,209
Carrot,2014-01-06,2014,2,True,210
Carrot,2014-01-13,2014,3,True,211
Carrot,2014-01-20,2014,4,True,212
Carrot,2014-01-27,2014,5,True,213
Carrot,2014-02-03,2014,6,True,214
Carrot,2014-02-10,2014,7,True,215
Carrot,2014-02-17,2014,8,True,216
Carrot,2014-02-24,2014,9,True,217
Carrot,2014-03-03,2014,10,True,218
Carrot,2014-03-10,2014,11,True,219
Carrot,2014-03-17,2014,12,True,220
Carrot,2014-03-24,2014,13,True,221
Carrot,2014-03-31,2014,14,True,222
Carrot,2014-04-07,2014,15,True,223
Carrot,2014-04-14,2014,16,True,224
Carrot,2014-04-21,2014,17,True,225
Carrot,2014-04-28,2014,18,True,226
Carrot,2014-05-05,2014,19,True,227
Carrot,2014-05-12,2014,20,True,228
Carrot,2014-05-19,2014,21,True,229
Carrot,2014-05-26,2014,22,True,230
Carrot,2014-06-02,2014,23,True,231
Carrot,2014-06-09,2014,24,True,232
Carrot,2014-06-16,2014,25,True,233
Carrot,2014-06-23,2014,26,True,234
Carrot,2014-06-30,2014,27,True,235
Carrot,2014-07-07,2014,28,True,236
Carrot,2014-07-14,2014,29,True,237
Carrot,2014-07-21,2014,30,True,238
Carrot,2014-07-28,2014,31,True,239
Carrot,2014-08-04,2014,32,True,240
Carrot,2014-08-11,2014,33,True,241
Carrot,2014-08-18,2014,34,True,242
Carrot,2014-08-25,2014,35,True,243
Carrot,2014-09-01,2014,36,True,244
Carrot,2014-09-08,2014,37,True,245
Carrot,2014-09-15,2014,38,True,246
Carrot,2014-09-22,2014,39,True,247
Carrot,2014-09-29,2014,40,True,248
Carrot,2014-10-06,2014,41,True,249
Carrot,2014-10-13,2014,42,True,250
Carrot,2014-10-20,2014,43,True,251
Carrot,2014-10-27,2014,44,True,252
Carrot,2014-11-03,2014,45,True,253
Carrot,2014-11-10,2014,46,True,254
Carrot,2014-11-17,2014,47,True,255
Carrot,2014-11-24,2014,48,True,256
Carrot,2014-12-01,2014,49,True,257
Carrot,2014-12-08,2014,50,True,258
Carrot,2014-12-15,2014,51,True,259
Carrot,2014-12-22,2014,52,True,260
Carrot,2014-12-29,2015,1,True,261
Carrot,2015-01-05,2015,2,True,262
Carrot,2015-01-12,2015,3,True,263
Carrot,2015-01-19,2015,4,True,264
Carrot,2015-01-26,2015,5,True,265
Carrot,2015-02-02,2015,6,True,266
Carrot,2015-02-09,2015,7,True,267
Carrot,2015-02-16,2015,8,True,268
Carrot,2015-02-23,2015,9,True,269
Carrot,2015-03-02,2015,10,True,270
Carrot,2015-03-09,2015,11,True,271
Carrot,2015-03-16,2015,12,True,272
Carrot,2015-03-23,2015,13,True,273
Carrot,2015-03-30,2015,14,True,274
Carrot,2015-04-06,2015,15,True,275
Carrot,2015-04-13,2015,16,True,276
Carrot,2015-04-20,2015,17,True,277
Carrot,2015-04-27,2015,18,True,278
Carrot,2015-05-04,2015,19,True,279
Carrot,2015-05-11,2015,20,True,280
Carrot,2015-05-18,2015,21,True,281
Carrot,2015-05-25,2015,22,True,282
Carrot,2015-06-01,2015,23,True,283
Carrot,2015-06-08,2015,24,True,284
Carrot,2015-06-15,2015,25,True,285
Carrot,2015-06-22,2015,26,True,286
Carrot,2015-06-29,2015,27,True,287
Carrot,2015-07-06,2015,28,True,288
Carrot,2015-07-13,2015,29,True,289
Carrot,2015-07-20,2015,30,True,290
Carrot,2015-07-27,2015,31,True,291
Carrot,2015-08-03,2015,32,True,292
Carrot,2015-08-10,2015,33,True,293
Carrot,2015-08-17,2015,34,True,294
Carrot,2015-08-24,2015,35,True,295
Carrot,2015-08-31,2015,36,True,296
Carrot,2015-09-07,2015,37,True,297
Carrot,2015-09-14,2015,38,True,298
Carrot,2015-09-21,2015,39,True,299
Carrot,2015-09-28,2015,40,True,300
Carrot,2015-10-05,2015,41,True,301
Carrot,2015-10-12,2015,42,True,302
Carrot,2015-10-19,2015,43,True,303
Carrot,2015-10-26,2015,44,True,304
Carrot,2015-11-02,2015,45,True,305
Carrot,2015-11-09,2015,46,True,306
Carrot,2015-11-16,2015,47,True,307
Carrot,2015-11-23,2015,48,True,308
Carrot,2015-11-30,2015,49,True,309
Carrot,2015-12-07,2015,50,True,310
Carrot,2015-12-14,2015,51,True,311
Carrot,2015-12-21,2015,52,True,312
Carrot,2015-12-28,2015,53,True,313
Carrot,2016-01-04,2016,1,True,314
Carrot,2016-01-11,2016,2,True,315
Carrot,2016-01-18,2016,3,True,316
Carrot,2016-01-25,2016,4,True,317
Carrot,2016-02-01,2016,5,True,318
Carrot,2016-02-08,2016,6,True,319
Carrot,2016-02-15,2016,7,True,320
Carrot,2016-02-22,2016,8,True,321
Carrot,2016-02-29,2016,9,True,322
Carrot,2016-03-07,2016,10,True,323
Carrot,2016-03-14,2016,11,True,324
Carrot,2016-03-21,2016,12,True,325
Carrot,2016-03-28,2016,13,True,326
Carrot,2016-04-04,2016,14,True,327
Carrot,2016-04-11,2016,15,True,328
Carrot,2016-04-18,2016,16,True,329
Carrot,2016-04-25,2016,17,True,330
Carrot,2016-05-02,2016,18,True,331
Carrot,2016-05-09,2016,19,True,332
Carrot,2016-05-16,2016,20,True,333
Carrot,2016-05-23,2016,21,True,334
Carrot,2016-05-30,2016,22,True,335
Carrot,2016-06-06,2016,23,True,336
Carrot,2016-06-13,2016,24,True,337
Carrot,2016-06-20,2016,25,True,338
Carrot,2016-06-27,2016,26,True,339
Carrot,2016-07-04,2016,27,True,340
Carrot,2016-07-11,2016,28,True,341
Carrot,2016-07-18,2016,29,True,342
Carrot,2016-07-25,2016,30,True,343
Carrot,2016-08-01,2016,31,True,344
Carrot,2016-08-08,2016,32,True,345
Carrot,2016-08-15,2016,33,True,346
Carrot,2016-08-22,2016,34,True,347
Carrot,2016-08-29,2016,35,True,348
Carrot,2016-09-05,2016,36,True,349
Carrot,2016-09-12,2016,37,True,350
Carrot,2016-09-19,2016,38,True,351
Carrot,2016-09-26,2016,39,True,352
Carrot,2016-10-03,2016,40,True,353
Carrot,2016-10-10,2016,41,True,354
Carrot,2016-10-17,2016,42,True,355
Carrot,2016-10-24,2016,43,True,356
Carrot,2016-10-31,2016,44,True,357
Carrot,2016-11-07,2016,45,True,358
Carrot,2016-11-14,2016,46,True,359
Carrot,2016-11-21,2016,47,True,360
Carrot,2016-11-28,2016,48,True,361
Carrot,2016-12-05,2016,49,True,362
Carrot,2016-12-12,2016,50,True,363
Carrot,2016-12-19,2016,51,True,364
Carrot,2016-12-26,2016,52,True,365
Carrot,2017-01-02,2017,1,True,366
Carrot,2017-01-09,2017,2,True,367
Carrot,2017-01-16,2017,3,True,368
Carrot,2017-01-23,2017,4,True,369
Carrot,2017-01-30,2017,5,True,370
Carrot,2017-02-06,2017,6,True,371
Carrot,2017-02-13,2017,7,True,372
Carrot,2017-02-20,2017,8,True,373
Carrot,2017-02-27,2017,9,True,374
Carrot,2017-03-06,2017,10,True,375
Carrot,2017-03-13,2017,11,True,376
Carrot,2017-03-20,2017,12,True,377
Carrot,2017-03-27,2017,13,True,378
Carrot,2017-04-03,2017,14,True,379
Carrot,2017-04-10,2017,15,True,380
Carrot,2017-04-17,2017,16,True,381
Carrot,2017-04-24,2017,17,True,382
Carrot,2017-05-01,2017,18,True,383
Carrot,2017-05-08,2017,19,True,384
Carrot,2017-05-15,2017,20,True,385
Carrot,2017-05-22,2017,21,True,386
Carrot,2017-05-29,2017,22,True,387
Carrot,2017-06-05,2017,23,True,388
Carrot,2017-06-12,2017,24,True,389
Carrot,2017-06-19,2017,25,True,390
Carrot,2017-06-26,2017,26,True,391
Carrot,2017-07-03,2017,27,True,392
Carrot,2017-07-10,2017,28,True,393
Carrot,2017-07-17,2017,29,True,394
Carrot,2017-07-24,2017,30,True,395
Carrot,2017-07-31,2017,31,True,396
Carrot,2017-08-07,2017,32,True,397
Carrot,2017-08-14,2017,33,True,398
Carrot,2017-08-21,2017,34,True,399
Carrot,2017-08-28,2017,35,True,400
Carrot,2017-09-04,2017,36,True,401
Carrot,2017-09-11,2017,37,True,402
Carrot,2017-09-18,2017,38,True,403
Carrot,2017-09-25,2017,39,True,404
Carrot,2017-10-02,2017,40,True,405
Carrot,2017-10-09,2017,41,True,406
Carrot,2017-10-16,2017,42,True,407
Carrot,2017-10-23,2017,43,True,408
Carrot,2017-10-30,2017,44,True,409
Carrot,2017-11-06,2017,45,True,410
Carrot,2017-11-13,2017,46,True,411
Carrot,2017-11-20,2017,47,True,412
Carrot,2017-11-27,2017,48,True,413
Carrot,2017-12-04,2017,49,True,414
Carrot,2017-12-11,2017,50,True,415
Carrot,2017-12-18,2017,51,True,416
Carrot,2017-12-25,2017,52,True,417
Carrot,2018-01-01,2018,1,True,418
Carrot,2018-01-08,2018,2,True,419
Carrot,2018-01-15,2018,3,True,420
Carrot,2018-01-22,2018,4,True,421
Carrot,2018-01-29,2018,5,True,422
Carrot,2018-02-05,2018,6,True,423
Carrot,2018-02-12,2018,7,True,424
Carrot,2018-02-19,2018,8,True,425
Carrot,2018-02-26,2018,9,True,426
Carrot,2018-03-05,2018,10,True,427
Carrot,2018-03-12,2018,11,True,428
Carrot,2018-03-19,2018,12,True,429
Carrot,2018-03-26,2018,13,True,430
Carrot,2018-04-02,2018,14,True,431
Carrot,2018-04-09,2018,15,True,432
Carrot,2018-04-16,2018,16,True,433
Carrot,2018-04-23,2018,17,True,434
Carrot,2018-04-30,2018,18,True,435
Carrot,2018-05-07,2018,19,True,436
Carrot,2018-05-14,2018,20,True,437
Carrot,2018-05-21,2018,21,True,438
Carrot,2018-05-28,2018,22,True,439
Carrot,2018-06-04,2018,23,True,440
Carrot,2018-06-11,2018,24,True,441
Carrot,2018-06-18,2018,25,True,442
Carrot,2018-06-25,2018,26,True,443
Carrot,2018-07-02,2018,27,True,444
Carrot,2018-07-09,2018,28,True,445
Carrot,2018-07-16,2018,29,True,446
Carrot,2018-07-23,2018,30,True,447
Carrot,2018-07-30,2018,31,True,448
Carrot,2018-08-06,2018,32,True,449
Carrot,2018-08-13,2018,33,True,450
Carrot,2018-08-20,2018,34,True,451
Carrot,2018-08-27,2018,35,True,452
Carrot,2018-09-03,2018,36,True,453
Carrot,2018-09-10,2018,37,True,454
Carrot,2018-09-17,2018,38,True,455
Carrot,2018-09-24,2018,39,True,456
Carrot,2018-10-01,2018,40,True,457
Carrot,2018-10-08,2018,41,True,458
Carrot,2018-10-15,2018,42,True,459
Carrot,2018-10-22,2018,43,True,460
Carrot,2018-10-29,2018,44,True,461
Carrot,2018-11-05,2018,45,True,462
Carrot,2018-11-12,2018,46,True,463
Carrot,2018-11-19,2018,47,True,464
Carrot,2018-11-26,2018,48,True,465
Carrot,2018-12-03,2018,49,True,466
Carrot,2018-12-10,2018,50,True,467
Carrot,2018-12-17,2018,51,True,468
Carrot,2018-12-24,2018,52,True,469
Carrot,2018-12-31,2019,1,True,470
Carrot,2019-01-07,2019,2,True,471
Carrot,2019-01-14,2019,3,True,472
Carrot,2019-01-21,2019,4,True,473
Carrot,2019-01-28,2019,5,True,474
Carrot,2019-02-04,2019,6,True,475
Carrot,2019-02-11,2019,7,True,476
Carrot,2019-02-18,2019,8,True,477
Carrot,2019-02-25,2019,9,True,478
Carrot,2019-03-04,2019,10,True,479
Carrot,2019-03-11,2019,11,True,480
Carrot,2019-03-18,2019,12,True,481
Carrot,2019-03-25,2019,13,True,482
Carrot,2019-04-01,2019,14,True,483
Carrot,2019-04-08,2019,15,True,484
Carrot,2019-04-15,2019,16,True,485
Carrot,2019-04-22,2019,17,True,486
Carrot,2019-04-29,2019,18,True,487
Carrot,2019-05-06,2019,19,True,488
Carrot,2019-05-13,2019,20,True,489
Carrot,2019-05-20,2019,21,True,490
Carrot,2019-05-27,2019,22,True,491
Carrot,2019-06-03,2019,23,True,492
Carrot,2019-06-10,2019,24,True,493
Carrot,2019-06-17,2019,25,True,494
Carrot,2019-06-24,2019,26,True,495
Carrot,2019-07-01,2019,27,True,496
Carrot,2019-07-08,2019,28,True,497
Carrot,2019-07-15,2019,29,True,498
Carrot,2019-07-22,2019,30,True,499
Carrot,2019-07-29,2019,31,True,500
Carrot,2019-08-05,2019,32,True,501
Carrot,2019-08-12,2019,33,True,502
Carrot,2019-08-19,2019,34,True,503
Carrot,2019-08-26,2019,35,True,504
Carrot,2019-09-02,2019,36,True,505
Carrot,2019-09-09,2019,37,True,506
Carrot,2019-09-16,2019,38,True,507
Carrot,2019-09-23,2019,39,True,508
Carrot,2019-09-30,2019,40,True,509
Carrot,2019-10-07,2019,41,True,510
Carrot,2019-10-14,2019,42,True,511
Carrot,2019-10-21,2019,43,True,512
Carrot,2019-10-28,2019,44,True,513
Carrot,2019-11-04,2019,45,True,514
Carrot,2019-11-11,2019,46,True,515
Carrot,2019-11-18,2019,47,True,516
Carrot,2019-11-25,2019,48,True,517
Carrot,2019-12-02,2019,49,True,518
Carrot,2019-12-09,2019,50,True,519
Carrot,2019-12-16,2019,51,True,520
Carrot,2019-12-23,2019,52,True,521
Carrot,2019-12-30,2020,1,True,522
Carrot,2020-01-06,2020,2,True,523
Carrot,2020-01-13,2020,3,True,524
Carrot,2020-01-20,2020,4,True,525
Carrot,2020-01-27,2020,5,True,526
Carrot,2020-02-03,2020,6,True,527
Carrot,2020-02-10,2020,7,True,528
Carrot,2020-02-17,2020,8,True,529
Carrot,2020-02-24,2020,9,True,530
Carrot,2020-03-02,2020,10,True,531
Carrot,2020-03-09,2020,11,True,532
Carrot,2020-03-16,2020,12,True,533
Carrot,2020-03-23,2020,13,True,534
Carrot,2020-03-30,2020,14,True,535
Carrot,2020-04-06,2020,15,True,536
Carrot,2020-04-13,2020,16,True,537
Carrot,2020-04-20,2020,17,True,538
Carrot,2020-04-27,2020,18,True,539
Carrot,2020-05-04,2020,19,True,540
Carrot,2020-05-11,2020,20,True,541
Carrot,2020-05-18,2020,21,True,542
Carrot,2020-05-25,2020,22,True,543
Carrot,2020-06-01,2020,23,True,544
Carrot,2020-06-08,2020,24,True,545
Carrot,2020-06-15,2020,25,True,546
Carrot,2020-06-22,2020,26,True,547
Carrot,2020-06-29,2020,27,True,548
Carrot,2020-07-06,2020,28,True,549
Carrot,2020-07-13,2020,29,True,550
Carrot,2020-07-20,2020,30,True,551
Carrot,2020-07-27,2020,31,True,552
Carrot,2020-08-03,2020,32,True,553
Carrot,2020-08-10,2020,33,True,554
Carrot,2020-08-17,2020,34,True,555
Carrot,2020-08-24,2020,35,True,556
Carrot,2020-08-31,2020,36,True,557
Carrot,2020-09-07,2020,37,True,558
Carrot,2020-09-14,2020,38,True,559
Carrot,2020-09-21,2020,39,True,560
Carrot,2020-09-28,2020,40,True,561
Carrot,2020-10-05,2020,41,True,562
Carrot,2020-10-12,2020,42,True,563
Carrot,2020-10-19,2020,43,True,564
Carrot,2020-10-26,2020,44,True,565
Carrot,2020-11-02,2020,45,True,566
Carrot,2020-11-09,2020,46,True,567
Carrot,2020-11-16,2020,47,True,568
Carrot,2020-11-23,2020,48,True,569
Carrot,2020-11-30,2020,49,True,570
Carrot,2020-12-07,2020,50,True,571
Carrot,2020-12-14,2020,51,True,572
Carrot,2020-12-21,2020,52,True,573
Carrot,2020-12-28,2020,53,True,574
