Year,Month,Week_Number,Start_Date,End_Date,Location,Variety,Weekly_Price,Price_Std,Days_In_Week,Month_Year,Price_Change,Price_Change_Pct,Rolling_Mean_4w,Rolling_Std_4w,Rolling_Mean_13w,Rolling_Std_13w,Rolling_Mean_26w,Rolling_Std_26w,Quarter,Season,Price_Band,Fuel_Price
2013,4,1,2013-04-01,2013-04-07,Colombo,BITTER GOURD,129.69,2.59,7,2013-04,-7.909999999999997,-5.748546511627905,139.29,7.37,152.81,12.33,159.25,19.19,2,Spring,Medium-High,121.0
2013,4,1,2013-04-01,2013-04-07,Colombo,CABBAGE,102.92,0.43,7,2013-04,-1.289999999999992,-1.2378850398234258,104.24,0.94,110.73,7.52,117.74,12.91,2,Spring,Medium-High,121.0
2013,4,1,2013-04-01,2013-04-07,Colombo,TOMATOES,101.94,2.21,7,2013-04,-8.409999999999997,-7.6212052560036225,117.01,14.06,135.42,17.82,122.46,30.5,2,Spring,Medium-High,121.0
2013,4,1,2013-04-01,2013-04-07,Colombo,BRINJALS,92.35,2.48,7,2013-04,-6.6200000000000045,-6.688895624936854,97.36,3.68,128.67,41.68,131.49,31.0,2,Spring,Medium-Low,121.0
2013,4,2,2013-04-08,2013-04-14,Colombo,BITTER GOURD,121.42,2.45,7,2013-04,-8.269999999999996,-6.376744544683473,133.05,9.6,149.82,14.83,159.02,19.61,2,Spring,Medium-Low,121.0
2013,4,2,2013-04-08,2013-04-14,Colombo,TOMATOES,96.0,1.46,7,2013-04,-5.939999999999998,-5.826957033549145,107.41,11.0,132.56,20.93,123.68,28.65,2,Spring,Medium-Low,121.0
2013,4,2,2013-04-08,2013-04-14,Colombo,CARROT,130.32,0.44,7,2013-04,-2.3100000000000023,-1.7416874010404906,135.43,5.18,162.88,23.04,175.8,25.74,2,Spring,Medium-High,121.0
2013,4,2,2013-04-08,2013-04-14,Colombo,CABBAGE,101.57,0.38,7,2013-04,-1.3500000000000083,-1.311698406529351,103.41,1.48,109.24,7.24,117.84,12.77,2,Spring,Medium-High,121.0
2013,4,2,2013-04-08,2013-04-14,Colombo,BRINJALS,84.0,2.56,7,2013-04,-8.349999999999994,-9.041689225771515,94.07,7.66,121.45,40.56,130.49,32.12,2,Spring,Medium-Low,121.0
2013,4,2,2013-04-08,2013-04-14,Colombo,PUMPKIN,83.27,2.12,7,2013-04,-6.730000000000004,-7.477777777777781,91.33,6.12,82.14,9.51,84.62,10.66,2,Spring,Medium-High,121.0
2013,4,3,2013-04-15,2013-04-21,Colombo,TOMATOES,92.43,0.75,7,2013-04,-3.569999999999993,-3.718749999999993,100.18,7.83,129.84,23.71,124.79,26.73,2,Spring,Medium-Low,121.0
2013,4,3,2013-04-15,2013-04-21,Colombo,BRINJALS,76.86,1.74,7,2013-04,-7.140000000000001,-8.5,88.04,9.65,112.53,36.05,129.03,33.69,2,Spring,Medium-Low,121.0
2013,4,3,2013-04-15,2013-04-21,Colombo,BITTER GOURD,114.45,1.79,7,2013-04,-6.969999999999999,-5.740405205073299,125.79,10.04,145.76,16.77,158.11,21.12,2,Spring,Medium-Low,121.0
2013,4,3,2013-04-15,2013-04-21,Colombo,CABBAGE,100.65,0.17,7,2013-04,-0.9199999999999876,-0.9057792655311486,102.34,1.56,107.59,6.47,117.65,12.99,2,Spring,Medium-High,121.0
2013,4,3,2013-04-15,2013-04-21,Colombo,CARROT,129.91,0.2,7,2013-04,-0.4099999999999966,-0.3146101903007954,132.38,3.09,158.3,23.22,175.36,26.43,2,Spring,Medium-High,121.0
2013,4,3,2013-04-15,2013-04-21,Colombo,PUMPKIN,77.02,1.67,7,2013-04,-6.25,-7.505704335294824,86.37,7.92,82.37,9.34,84.49,10.74,2,Spring,Medium-High,121.0
2013,4,4,2013-04-22,2013-04-28,Colombo,BRINJALS,73.61,0.31,7,2013-04,-3.25,-4.228467343221442,81.7,8.32,103.42,28.45,127.1,35.39,2,Spring,Medium-Low,121.0
2013,4,4,2013-04-22,2013-04-28,Colombo,CABBAGE,100.62,0.16,7,2013-04,-0.0300000000000011,-0.0298062593144571,101.44,1.08,106.0,5.24,117.13,13.4,2,Spring,Medium-High,121.0
2013,4,4,2013-04-22,2013-04-28,Colombo,CARROT,131.57,0.83,7,2013-04,1.6599999999999966,1.2778077130320966,131.11,1.24,153.74,22.09,174.37,27.59,2,Spring,Medium-High,121.0
2013,4,4,2013-04-22,2013-04-28,Colombo,PUMPKIN,73.08,0.76,7,2013-04,-3.9399999999999977,-5.115554401454165,80.84,7.41,82.28,9.42,84.04,10.97,2,Spring,Medium-High,121.0
2013,4,4,2013-04-22,2013-04-28,Colombo,BITTER GOURD,110.32,0.76,7,2013-04,-4.13000000000001,-3.6085626911315063,118.97,8.49,141.18,17.73,156.46,23.1,2,Spring,Medium-Low,121.0
2013,4,4,2013-04-22,2013-04-28,Colombo,TOMATOES,91.11,0.11,7,2013-04,-1.3200000000000074,-1.4281077572216891,95.37,4.84,126.95,26.04,125.71,25.01,2,Spring,Medium-Low,121.0
2013,4,5,2013-04-29,2013-05-05,Colombo,PUMPKIN,71.89,0.08,7,2013-04,-1.1899999999999975,-1.628352490421453,76.32,5.13,82.19,9.52,83.29,11.12,2,Spring,Medium-High,121.0
2013,4,5,2013-04-29,2013-05-05,Colombo,BRINJALS,74.88,0.99,7,2013-04,1.269999999999996,1.725309061268844,77.34,4.64,95.77,19.86,124.75,36.78,2,Spring,Medium-Low,121.0
2013,4,5,2013-04-29,2013-05-05,Colombo,CABBAGE,101.66,0.48,7,2013-04,1.039999999999992,1.033591731266142,101.12,0.57,104.71,3.8,116.26,13.65,2,Spring,Medium-High,121.0
2013,4,5,2013-04-29,2013-05-05,Colombo,BITTER GOURD,109.38,0.17,7,2013-04,-0.9399999999999976,-0.8520667150108754,113.89,5.48,136.69,17.84,154.12,24.67,2,Spring,Medium-Low,121.0
2013,4,5,2013-04-29,2013-05-05,Colombo,TOMATOES,91.76,0.47,7,2013-04,0.6500000000000057,0.713423334430914,92.82,2.18,123.54,27.6,126.38,23.8,2,Spring,Medium-Low,121.0
2013,4,5,2013-04-29,2013-05-05,Colombo,CARROT,135.1,1.33,7,2013-04,3.530000000000001,2.682982442806112,131.72,2.36,149.58,19.84,172.78,28.64,2,Spring,Medium-High,121.0
2013,5,1,2013-05-06,2013-05-12,Colombo,PUMPKIN,72.66,0.46,7,2013-05,0.769999999999996,1.0710808179162554,73.66,2.29,82.24,9.47,82.32,10.89,2,Spring,Medium-High,121.0
2013,5,1,2013-05-06,2013-05-12,Colombo,CABBAGE,103.72,0.79,7,2013-05,2.0600000000000023,2.0263623844186527,101.66,1.45,103.91,2.54,115.1,13.38,2,Spring,Medium-High,121.0
2013,5,1,2013-05-06,2013-05-12,Colombo,BRINJALS,79.5,1.82,7,2013-05,4.6200000000000045,6.169871794871802,76.21,2.57,90.55,12.87,122.13,37.51,2,Spring,Medium-Low,121.0
2013,5,1,2013-05-06,2013-05-12,Colombo,BITTER GOURD,110.95,0.8,7,2013-05,1.5700000000000074,1.4353629548363571,111.28,2.21,132.75,17.39,151.23,25.18,2,Spring,Medium-Low,121.0
2013,5,1,2013-05-06,2013-05-12,Colombo,TOMATOES,93.99,0.89,7,2013-05,2.2299999999999898,2.4302528334786286,92.32,1.24,119.5,27.79,126.71,23.25,2,Spring,Medium-Low,121.0
2013,5,1,2013-05-06,2013-05-12,Colombo,CARROT,140.0,1.67,7,2013-05,4.900000000000006,3.626943005181352,134.14,4.46,146.1,16.81,170.64,28.94,2,Spring,Medium-High,121.0
2013,5,2,2013-05-13,2013-05-19,Colombo,CABBAGE,106.73,1.07,7,2013-05,3.010000000000005,2.902043964519866,103.18,2.69,103.67,2.04,113.8,12.42,2,Spring,Medium-High,121.0
2013,5,2,2013-05-13,2013-05-19,Colombo,CARROT,145.73,1.85,7,2013-05,5.72999999999999,4.092857142857135,138.1,6.15,143.52,13.56,168.15,28.16,2,Spring,Medium-High,121.0
2013,5,2,2013-05-13,2013-05-19,Colombo,TOMATOES,97.38,1.19,7,2013-05,3.390000000000001,3.606766677306097,93.56,2.83,114.99,26.09,126.68,23.29,2,Spring,Medium-Low,121.0
2013,5,2,2013-05-13,2013-05-19,Colombo,BITTER GOURD,114.28,1.23,7,2013-05,3.3299999999999983,3.001351960342495,111.23,2.13,129.55,16.59,148.06,24.39,2,Spring,Medium-Low,121.0
2013,5,2,2013-05-13,2013-05-19,Colombo,BRINJALS,86.16,2.25,7,2013-05,6.659999999999997,8.377358490566033,78.54,5.68,88.02,9.6,119.49,37.54,2,Spring,Medium-Low,121.0
2013,5,2,2013-05-13,2013-05-19,Colombo,PUMPKIN,74.55,0.67,7,2013-05,1.8900000000000008,2.6011560693641624,73.04,1.12,82.42,9.28,81.23,10.15,2,Spring,Medium-High,121.0
2013,5,3,2013-05-20,2013-05-26,Colombo,CARROT,151.76,1.86,7,2013-05,6.030000000000001,4.137789061963907,143.15,7.2,141.96,10.89,165.63,26.46,2,Spring,Medium-High,121.0
2013,5,3,2013-05-20,2013-05-26,Colombo,CABBAGE,110.61,1.32,7,2013-05,3.879999999999996,3.635341515974885,105.68,3.89,104.0,2.73,112.56,10.91,2,Spring,Medium-High,121.0
2013,5,3,2013-05-20,2013-05-26,Colombo,BITTER GOURD,118.63,1.43,7,2013-05,4.349999999999994,3.806440322016096,113.31,4.09,127.09,15.54,144.97,22.73,2,Spring,Medium-Low,121.0
2013,5,3,2013-05-20,2013-05-26,Colombo,TOMATOES,101.53,1.36,7,2013-05,4.150000000000006,4.261655370712679,96.16,4.26,110.48,22.44,126.26,23.65,2,Spring,Medium-High,121.0
2013,5,3,2013-05-20,2013-05-26,Colombo,PUMPKIN,76.69,0.63,7,2013-05,2.140000000000001,2.870556673373576,73.95,2.14,82.56,9.17,80.2,9.09,2,Spring,Medium-High,121.0
2013,5,3,2013-05-20,2013-05-26,Colombo,BRINJALS,93.57,2.28,7,2013-05,7.409999999999997,8.60027855153203,83.53,8.14,87.66,9.27,117.17,37.18,2,Spring,Medium-Low,121.0
2013,5,4,2013-05-27,2013-06-02,Colombo,BRINJALS,100.52,1.96,7,2013-05,6.950000000000003,7.427594314417017,89.94,9.1,88.47,9.93,115.48,36.89,2,Spring,Medium-High,121.0
2013,5,4,2013-05-27,2013-06-02,Colombo,CARROT,157.66,1.76,7,2013-05,5.900000000000006,3.887717448603061,148.79,7.62,141.44,9.86,163.42,24.49,2,Spring,Medium-High,121.0
2013,5,4,2013-05-27,2013-06-02,Colombo,PUMPKIN,78.5,0.49,7,2013-05,1.8100000000000025,2.3601512583126905,75.6,2.54,82.4,9.22,79.39,8.19,2,Spring,Medium-High,121.0
2013,5,4,2013-05-27,2013-06-02,Colombo,CABBAGE,115.17,1.48,7,2013-05,4.560000000000002,4.122592893951724,109.06,4.96,104.79,4.13,111.59,9.37,2,Spring,Medium-High,121.0
2013,5,4,2013-05-27,2013-06-02,Colombo,BITTER GOURD,123.27,1.41,7,2013-05,4.640000000000001,3.91132091376549,116.78,5.35,125.17,14.19,142.37,21.08,2,Spring,Medium-Low,121.0
2013,5,4,2013-05-27,2013-06-02,Colombo,TOMATOES,106.17,1.5,7,2013-05,4.640000000000001,4.57007780951443,99.77,5.27,106.59,17.6,125.46,23.98,2,Spring,Medium-High,121.0
2013,6,1,2013-06-03,2013-06-09,Colombo,CABBAGE,120.03,1.5,7,2013-06,4.859999999999999,4.21984891898932,113.14,5.75,105.98,5.91,111.05,8.36,2,Summer,Medium-High,121.0
2013,6,1,2013-06-03,2013-06-09,Colombo,TOMATOES,111.22,1.62,7,2013-06,5.049999999999997,4.7565225581614365,104.07,5.96,103.82,12.88,124.37,23.96,2,Summer,Medium-High,121.0
2013,6,1,2013-06-03,2013-06-09,Colombo,BRINJALS,105.89,1.31,7,2013-06,5.3700000000000045,5.342220453641071,96.54,8.56,89.57,11.04,114.49,36.79,2,Summer,Medium-High,121.0
2013,6,1,2013-06-03,2013-06-09,Colombo,BITTER GOURD,127.52,1.18,7,2013-06,4.25,3.447716394905492,120.92,5.73,123.64,12.59,140.47,20.04,2,Summer,Medium-High,121.0
2013,6,1,2013-06-03,2013-06-09,Colombo,CARROT,163.08,1.57,7,2013-06,5.420000000000016,3.4377774958772145,154.56,7.48,141.96,10.82,161.76,22.88,2,Summer,Medium-High,121.0
2013,6,1,2013-06-03,2013-06-09,Colombo,PUMPKIN,79.85,0.34,7,2013-06,1.3499999999999943,1.719745222929929,77.4,2.3,81.8,9.11,78.91,7.77,2,Summer,Medium-High,121.0
2013,6,2,2013-06-10,2013-06-16,Colombo,BITTER GOURD,130.69,0.75,7,2013-06,3.1700000000000017,2.4858845671267265,125.03,5.24,122.44,10.86,139.26,19.62,2,Summer,Medium-High,121.0
2013,6,2,2013-06-10,2013-06-16,Colombo,CARROT,167.72,1.28,7,2013-06,4.639999999999986,2.845229335295552,160.06,6.89,143.4,12.89,160.7,21.87,2,Summer,Medium-High,121.0
2013,6,2,2013-06-10,2013-06-16,Colombo,PUMPKIN,80.66,0.16,7,2013-06,0.8100000000000023,1.0144020037570474,78.92,1.74,80.79,8.35,78.79,7.71,2,Summer,Medium-High,121.0
2013,6,2,2013-06-10,2013-06-16,Colombo,CABBAGE,124.75,1.4,7,2013-06,4.719999999999999,3.9323502457718895,117.64,6.1,107.51,7.85,110.96,8.19,2,Summer,Medium-High,121.0
2013,6,2,2013-06-10,2013-06-16,Colombo,BRINJALS,108.6,0.35,7,2013-06,2.7099999999999937,2.559259609028231,102.15,6.63,90.45,12.1,114.01,36.78,2,Summer,Medium-High,121.0
2013,6,2,2013-06-10,2013-06-16,Colombo,TOMATOES,116.64,1.73,7,2013-06,5.420000000000002,4.8732242402445625,108.89,6.51,102.45,9.98,123.14,23.48,2,Summer,Medium-High,121.0
2013,6,3,2013-06-17,2013-06-23,Colombo,PUMPKIN,80.87,0.04,7,2013-06,0.2100000000000079,0.2603520952144904,79.97,1.07,79.56,6.83,78.94,7.71,2,Summer,Medium-High,121.0
2013,6,3,2013-06-17,2013-06-23,Colombo,CARROT,171.26,0.9,7,2013-06,3.539999999999992,2.1106606248509374,164.93,5.89,145.64,15.01,160.12,21.36,2,Summer,Medium-High,121.0
2013,6,3,2013-06-17,2013-06-23,Colombo,CABBAGE,128.94,1.17,7,2013-06,4.189999999999998,3.358717434869737,122.22,5.95,109.35,9.78,111.25,8.69,2,Summer,Medium-High,121.0
2013,6,3,2013-06-17,2013-06-23,Colombo,TOMATOES,122.39,1.82,7,2013-06,5.75,4.929698216735254,114.1,6.98,102.53,10.15,122.0,22.72,2,Summer,Medium-High,121.0
2013,6,3,2013-06-17,2013-06-23,Colombo,BITTER GOURD,132.1,0.14,7,2013-06,1.4099999999999966,1.078888973907718,128.4,3.92,121.56,9.38,138.52,19.51,2,Summer,Medium-High,121.0
2013,6,3,2013-06-17,2013-06-23,Colombo,BRINJALS,107.56,1.02,7,2013-06,-1.039999999999992,-0.9576427255985196,105.64,3.59,90.96,12.7,113.53,36.78,2,Summer,Medium-High,121.0
2013,6,4,2013-06-24,2013-06-30,Colombo,CABBAGE,132.22,0.85,7,2013-06,3.280000000000001,2.5438188304637825,126.49,5.28,111.51,11.49,111.75,9.5,2,Summer,Medium-High,121.0
2013,6,4,2013-06-24,2013-06-30,Colombo,BITTER GOURD,131.27,0.59,7,2013-06,-0.8299999999999841,-0.6283118849356428,130.4,2.0,121.07,8.61,137.84,19.44,2,Summer,Medium-High,121.0
2013,6,4,2013-06-24,2013-06-30,Colombo,CARROT,173.45,0.46,7,2013-06,2.1899999999999977,1.278757444820739,168.88,4.53,148.48,16.56,159.77,21.06,2,Summer,Medium-High,121.0
2013,6,4,2013-06-24,2013-06-30,Colombo,BRINJALS,102.19,2.23,7,2013-06,-5.3700000000000045,-4.992562290814433,106.06,2.81,91.21,12.9,112.35,36.62,2,Summer,Medium-High,121.0
2013,6,4,2013-06-24,2013-06-30,Colombo,TOMATOES,128.23,1.73,7,2013-06,5.839999999999989,4.771631669254015,119.62,7.33,103.91,12.28,121.19,22.08,2,Summer,Medium-High,121.0
2013,6,4,2013-06-24,2013-06-30,Colombo,PUMPKIN,80.43,0.23,7,2013-06,-0.4399999999999977,-0.5440830963274362,80.45,0.44,78.42,4.99,79.21,7.63,2,Summer,Medium-High,121.0
2013,7,1,2013-07-01,2013-07-07,Colombo,BITTER GOURD,128.58,1.05,7,2013-07,-2.6899999999999977,-2.049211548716384,130.66,1.5,120.99,8.52,136.9,19.27,3,Summer,Medium-High,121.0
2013,7,1,2013-07-01,2013-07-07,Colombo,CABBAGE,134.44,0.52,7,2013-07,2.219999999999999,1.6790198154590823,130.09,4.21,113.93,12.78,112.33,10.4,3,Summer,Medium-High,121.0
2013,7,1,2013-07-01,2013-07-07,Colombo,CARROT,174.23,0.06,7,2013-07,0.7800000000000011,0.4496973191121367,171.66,2.92,151.68,17.25,159.43,20.73,3,Summer,Medium-High,121.0
2013,7,1,2013-07-01,2013-07-07,Colombo,PUMPKIN,79.48,0.36,7,2013-07,-0.9500000000000028,-1.181151311699618,80.36,0.61,77.61,3.62,79.48,7.5,3,Summer,Medium-High,121.0
2013,7,1,2013-07-01,2013-07-07,Colombo,BRINJALS,94.08,2.67,7,2013-07,-8.11,-7.936197279577257,103.11,6.64,91.34,12.92,110.01,35.72,3,Summer,Medium-High,121.0
2013,7,1,2013-07-01,2013-07-07,Colombo,TOMATOES,133.02,1.17,7,2013-07,4.7900000000000205,3.735475317788365,125.07,7.1,106.3,14.66,120.86,21.82,3,Summer,Medium-High,121.0
2013,7,2,2013-07-08,2013-07-14,Colombo,CABBAGE,135.53,0.17,7,2013-07,1.0900000000000034,0.8107706039869113,132.78,2.91,116.54,13.49,112.89,11.25,3,Summer,Medium-High,121.0
2013,7,2,2013-07-08,2013-07-14,Colombo,CARROT,173.66,0.38,7,2013-07,-0.5699999999999932,-0.3271537622682621,173.15,1.3,155.01,16.96,158.95,20.22,3,Summer,Medium-High,121.0
2013,7,2,2013-07-08,2013-07-14,Colombo,BITTER GOURD,124.76,1.27,7,2013-07,-3.820000000000008,-2.9709130502411005,129.18,3.31,121.25,8.59,135.53,18.79,3,Summer,Medium-Low,121.0
2013,7,2,2013-07-08,2013-07-14,Colombo,BRINJALS,85.85,2.31,7,2013-07,-8.230000000000004,-8.747874149659868,97.42,9.5,91.48,12.84,106.47,33.2,3,Summer,Medium-Low,121.0
2013,7,2,2013-07-08,2013-07-14,Colombo,TOMATOES,135.23,0.2,7,2013-07,2.2099999999999795,1.661404300105232,129.72,5.69,109.32,16.31,120.94,21.87,3,Summer,Medium-High,121.0
2013,7,2,2013-07-08,2013-07-14,Colombo,PUMPKIN,78.19,0.43,7,2013-07,-1.2900000000000065,-1.6230498238550657,79.74,1.19,77.22,3.21,79.68,7.39,3,Summer,Medium-High,121.0
2013,7,3,2013-07-15,2013-07-21,Colombo,CARROT,171.79,0.77,7,2013-07,-1.8700000000000043,-1.076816768398022,173.28,1.05,158.23,15.73,158.26,19.43,3,Summer,Medium-High,121.0
2013,7,3,2013-07-15,2013-07-21,Colombo,TOMATOES,133.3,1.4,7,2013-07,-1.9299999999999784,-1.42719810692892,132.44,2.98,112.46,16.72,121.15,21.97,3,Summer,Medium-High,121.0
2013,7,3,2013-07-15,2013-07-21,Colombo,BITTER GOURD,120.6,1.26,7,2013-07,-4.160000000000011,-3.3344020519397324,126.3,4.65,121.72,8.35,133.74,17.85,3,Summer,Medium-Low,121.0
2013,7,3,2013-07-15,2013-07-21,Colombo,BRINJALS,80.09,1.15,7,2013-07,-5.759999999999991,-6.709376820034935,90.55,9.65,91.73,12.56,102.13,28.5,3,Summer,Medium-Low,121.0
2013,7,3,2013-07-15,2013-07-21,Colombo,PUMPKIN,76.77,0.44,7,2013-07,-1.4200000000000017,-1.816089013940404,78.72,1.59,77.2,3.21,79.78,7.33,3,Summer,Medium-High,121.0
2013,7,3,2013-07-15,2013-07-21,Colombo,CABBAGE,135.45,0.22,7,2013-07,-0.0800000000000125,-0.0590275215819468,134.41,1.54,119.22,13.53,113.41,11.97,3,Summer,Medium-High,121.0
2013,7,4,2013-07-22,2013-07-28,Colombo,PUMPKIN,75.4,0.4,7,2013-07,-1.3699999999999903,-1.7845512570014204,77.46,1.76,77.38,3.03,79.83,7.3,3,Summer,Medium-High,121.0
2013,7,4,2013-07-22,2013-07-28,Colombo,BITTER GOURD,116.81,1.07,7,2013-07,-3.789999999999992,-3.142620232172465,122.69,5.1,122.22,7.78,131.7,16.54,3,Summer,Medium-Low,121.0
2013,7,4,2013-07-22,2013-07-28,Colombo,TOMATOES,125.95,3.1,7,2013-07,-7.350000000000008,-5.51387846961741,131.88,4.07,115.14,15.78,121.05,21.94,3,Summer,Medium-High,121.0
2013,7,4,2013-07-22,2013-07-28,Colombo,BRINJALS,79.15,0.57,7,2013-07,-0.9399999999999976,-1.173679610438254,84.79,6.86,92.16,11.98,97.79,22.14,3,Summer,Medium-Low,121.0
2013,7,4,2013-07-22,2013-07-28,Colombo,CARROT,168.66,1.16,7,2013-07,-3.1299999999999955,-1.821991966936373,172.08,2.51,161.08,13.73,157.41,18.41,3,Summer,Medium-High,121.0
2013,7,4,2013-07-22,2013-07-28,Colombo,CABBAGE,134.14,0.59,7,2013-07,-1.3100000000000025,-0.9671465485418992,134.89,0.7,121.8,12.87,113.9,12.55,3,Summer,Medium-High,121.0
2013,7,5,2013-07-29,2013-08-04,Colombo,CARROT,164.28,1.55,7,2013-07,-4.379999999999996,-2.5969405905371725,169.6,4.1,163.33,11.3,156.45,17.3,3,Summer,Medium-High,121.0
2013,7,5,2013-07-29,2013-08-04,Colombo,TOMATOES,114.26,3.98,7,2013-07,-11.689999999999998,-9.28146089718142,127.18,9.5,116.87,14.15,120.2,21.75,3,Summer,Medium-High,121.0
2013,7,5,2013-07-29,2013-08-04,Colombo,BITTER GOURD,113.65,0.88,7,2013-07,-3.1599999999999966,-2.70524783837,118.96,4.8,122.55,7.27,129.62,15.17,3,Summer,Medium-Low,121.0
2013,7,5,2013-07-29,2013-08-04,Colombo,CABBAGE,131.66,0.93,7,2013-07,-2.4799999999999898,-1.8488146712389968,134.2,1.81,124.11,11.58,114.41,13.01,3,Summer,Medium-High,121.0
2013,7,5,2013-07-29,2013-08-04,Colombo,PUMPKIN,74.22,0.32,7,2013-07,-1.1800000000000068,-1.5649867374005395,76.14,1.72,77.56,2.73,79.88,7.26,3,Summer,Medium-High,121.0
2013,7,5,2013-07-29,2013-08-04,Colombo,BRINJALS,82.83,1.62,7,2013-07,3.6799999999999926,4.649399873657602,81.98,3.02,92.77,11.2,94.27,15.87,3,Summer,Medium-Low,121.0
2013,8,1,2013-08-05,2013-08-11,Colombo,BRINJALS,88.72,1.91,7,2013-08,5.890000000000001,7.110950138838586,82.7,4.31,93.48,10.56,92.02,11.63,3,Summer,Medium-Low,121.0
2013,8,1,2013-08-05,2013-08-11,Colombo,BITTER GOURD,111.05,0.73,7,2013-08,-2.6000000000000085,-2.2877254729432543,115.53,4.12,122.55,7.26,127.65,14.05,3,Summer,Medium-Low,121.0
2013,8,1,2013-08-05,2013-08-11,Colombo,TOMATOES,101.32,3.87,7,2013-08,-12.940000000000012,-11.325048135830572,118.71,13.99,117.43,13.28,118.46,21.37,3,Summer,Medium-High,121.0
2013,8,1,2013-08-05,2013-08-11,Colombo,CARROT,158.57,1.97,7,2013-08,-5.710000000000008,-3.47577307036767,165.82,5.73,164.76,9.05,155.43,16.29,3,Summer,Medium-High,121.0
2013,8,1,2013-08-05,2013-08-11,Colombo,PUMPKIN,73.36,0.21,7,2013-08,-0.8599999999999994,-1.158717326866073,74.94,1.48,77.61,2.63,79.93,7.2,3,Summer,Medium-High,121.0
2013,8,1,2013-08-05,2013-08-11,Colombo,CABBAGE,128.15,1.23,7,2013-08,-3.509999999999991,-2.6659577700136645,132.35,3.21,125.99,9.85,114.95,13.28,3,Summer,Medium-High,121.0
2013,8,2,2013-08-12,2013-08-18,Colombo,TOMATOES,90.39,2.75,7,2013-08,-10.929999999999993,-10.787603632056843,107.98,15.45,116.9,14.26,115.94,20.62,3,Summer,Medium-Low,121.0
2013,8,2,2013-08-12,2013-08-18,Colombo,BRINJALS,94.29,1.42,7,2013-08,5.570000000000007,6.278178539224536,86.25,6.65,94.1,10.33,91.06,10.25,3,Summer,Medium-High,121.0
2013,8,2,2013-08-12,2013-08-18,Colombo,CARROT,151.48,2.41,7,2013-08,-7.090000000000003,-4.471211452355429,160.75,7.43,165.2,8.14,154.36,15.56,3,Summer,Medium-High,121.0
2013,8,2,2013-08-12,2013-08-18,Colombo,BITTER GOURD,108.88,0.62,7,2013-08,-2.1700000000000017,-1.9540747411076107,112.6,3.42,122.14,7.9,125.85,13.28,3,Summer,Medium-Low,121.0
2013,8,2,2013-08-12,2013-08-18,Colombo,CABBAGE,123.75,1.48,7,2013-08,-4.400000000000006,-3.433476394849789,129.43,4.51,127.3,8.04,115.48,13.35,3,Summer,Medium-High,121.0
2013,8,2,2013-08-12,2013-08-18,Colombo,PUMPKIN,72.91,0.06,7,2013-08,-0.4500000000000028,-0.6134133042530028,73.97,1.1,77.49,2.82,79.96,7.17,3,Summer,Medium-High,121.0
2013,8,3,2013-08-19,2013-08-25,Colombo,TOMATOES,84.67,0.74,7,2013-08,-5.719999999999999,-6.328133643102111,97.66,13.05,115.6,16.39,113.04,19.42,3,Summer,Medium-Low,121.0
2013,8,3,2013-08-19,2013-08-25,Colombo,BITTER GOURD,107.02,0.54,7,2013-08,-1.8599999999999997,-1.7083027185892723,110.15,2.86,121.25,8.92,124.17,12.76,3,Summer,Medium-Low,121.0
2013,8,3,2013-08-19,2013-08-25,Colombo,CABBAGE,118.6,1.69,7,2013-08,-5.150000000000006,-4.161616161616166,125.54,5.65,127.91,6.88,115.95,13.23,3,Summer,Medium-High,121.0
2013,8,3,2013-08-19,2013-08-25,Colombo,CARROT,142.96,2.85,7,2013-08,-8.519999999999982,-5.624504885133339,154.32,9.21,164.52,9.59,153.24,15.28,3,Summer,Medium-High,121.0
2013,8,3,2013-08-19,2013-08-25,Colombo,BRINJALS,97.02,0.26,7,2013-08,2.7299999999999898,2.8953229398663587,90.72,6.29,94.37,10.36,91.01,10.22,3,Summer,Medium-High,121.0
2013,8,3,2013-08-19,2013-08-25,Colombo,PUMPKIN,73.0,0.12,7,2013-08,0.0900000000000034,0.1234398573583917,73.37,0.6,77.2,3.08,79.88,7.24,3,Summer,Medium-High,121.0
2013,8,4,2013-08-26,2013-09-01,Colombo,PUMPKIN,73.6,0.24,7,2013-08,0.5999999999999943,0.8219178082191704,73.22,0.32,76.83,3.21,79.61,7.34,3,Summer,Medium-High,121.0
2013,8,4,2013-08-26,2013-09-01,Colombo,CABBAGE,112.91,1.81,7,2013-08,-5.689999999999998,-4.797639123102865,120.85,6.58,127.74,7.25,116.26,13.05,3,Summer,Medium-High,121.0
2013,8,4,2013-08-26,2013-09-01,Colombo,TOMATOES,85.75,1.26,7,2013-08,1.0799999999999983,1.2755403330577515,90.53,7.61,114.03,18.24,110.31,17.97,3,Summer,Medium-Low,121.0
2013,8,4,2013-08-26,2013-09-01,Colombo,CARROT,133.23,3.11,7,2013-08,-9.730000000000018,-6.80609960828205,146.56,10.94,162.64,12.87,152.04,15.59,3,Summer,Medium-High,121.0
2013,8,4,2013-08-26,2013-09-01,Colombo,BRINJALS,95.62,0.98,7,2013-08,-1.3999999999999917,-1.4430014430014344,93.91,3.64,93.99,10.21,91.23,10.26,3,Summer,Medium-High,121.0
2013,8,4,2013-08-26,2013-09-01,Colombo,BITTER GOURD,105.41,0.45,7,2013-08,-1.6099999999999994,-1.5043917024855162,108.09,2.43,119.87,9.9,122.52,12.29,3,Summer,Medium-Low,121.0
