year,week,vegetable,price,Badulla_actual_class,Hambantota_actual_class,Jaffna_actual_class,Kurunegala_actual_class,Matale_actual_class,Nuwara_Eliya_actual_class,Ratnapura_actual_class,Badulla_prob_drought,Hambantota_prob_drought,Jaffna_prob_drought,Kurunegala_prob_drought,Matale_prob_drought,Nuwara_Eliya_prob_drought,Ratnapura_prob_drought,Badulla_prob_flood_risk,Hambantota_prob_flood_risk,Jaffna_prob_flood_risk,Kurunegala_prob_flood_risk,Matale_prob_flood_risk,Nuwara_Eliya_prob_flood_risk,Ratnapura_prob_flood_risk,Badulla_prob_normal,Hambantota_prob_normal,Jaffna_prob_normal,Kurunegala_prob_normal,Matale_prob_normal,Nuwara_Eliya_prob_normal,Ratnapura_prob_normal,USD_LKR_avg,RateChange_avg,week_num,year_week
2023,W26,Bitter Gourd,324.0,drought,drought,drought,drought,drought,normal,drought,0.9945299055306648,0.9944237815032884,0.8522514160898353,0.9946604895147624,0.8524836118680245,0.1419094181467759,0.8523151581018192,0.000704494,0.0007044901428571,0.000705062,0.0007046122857142,0.0007050891428571,0.001687137,0.0007050692857142,0.0047656001428571,0.0048717278571428,0.147043522147069,0.0046348978571428,0.1468112989375565,0.8564034445053846,0.1469797727184976,307.5,0.0,26,202326
2023,W27,Bitter Gourd,310.0,drought,drought,normal,drought,normal,drought,normal,0.9928190816942928,0.9922454578399582,0.0001131764285714,0.993213261881874,0.0001093157142857,0.9927594582814382,0.0001135698571428,0.0007039277142857,0.0007039061428571,0.0007080751428571,0.0007042374285714,0.000708058,0.0007040509999999,0.0007080751428571,0.0064769909520739,0.0070506361428571,0.999178748491506,0.0060825008571428,0.9991826262857142,0.0065364909999999,0.9991783549208744,309.0,0.49,27,202327
2023,W28,Bitter Gourd,254.0,drought,drought,normal,drought,normal,drought,normal,0.9939450203889828,0.994084211791526,0.0001116244285714,0.9935872970791696,0.0001126717142857,0.9932881537266,0.0001116244285714,0.0007041482857142,0.0007043307142857,0.000708058,0.0007042381428571,0.0007102444285714,0.0007041784285714,0.000708058,0.0053508314285714,0.0052114575714285,0.9991803175840642,0.0057084648571428,0.999177083595083,0.0060076677142857,0.9991803175840642,318.0,2.91,28,202328
2023,W29,Bitter Gourd,240.0,drought,drought,normal,drought,normal,drought,normal,0.9939835298239924,0.994186047354409,0.0001136668571428,0.994056255969058,0.000111768,0.9940247638801954,0.0001136668571428,0.0007040778571428,0.0007043322857142,0.0007080857142857,0.0007042318571428,0.0007080578571428,0.0007043082857142,0.0007080857142857,0.0053123924285714,0.005109621,0.9991782475628314,0.0052395124285714,0.9991801740162264,0.0052709282857142,0.9991782475628314,326.5,2.67,29,202329
2023,W30,Bitter Gourd,200.0,drought,drought,normal,drought,normal,drought,normal,0.9939108582536412,0.9941599613143298,0.000108888,0.9937477947094804,0.0001092118571428,0.9940067056044798,0.000108888,0.0007040675714285,0.0007043195714285,0.000708058,0.000704154,0.000708058,0.0007043037142857,0.000708058,0.0053850742857142,0.0051357197142857,0.999183054,0.0055480511428571,0.9991827300621112,0.0052889911428571,0.999183054,328.0,0.46,30,202330
2023,W31,Bitter Gourd,188.0,normal,normal,normal,normal,normal,normal,normal,0.2838430787726335,0.2840620404747759,0.0002502484285714,0.2840708335864059,0.0001137368571428,0.2840609021606534,0.000243114,0.0007068625714285,0.0007069785714285,0.0007084652857142,0.0007069405714285,0.0007080722857142,0.0007070392857142,0.0007084544285714,0.7154500582594768,0.715230981,0.9990412861695196,0.7152222258571428,0.9991781906344408,0.715232058607458,0.9990484313741472,320.0,-2.44,31,202331
2023,W32,Bitter Gourd,154.0,normal,normal,normal,normal,normal,normal,normal,0.00011931,0.0001093107142857,0.0001949881428571,0.0001129404285714,0.000115313,0.0001099385714285,0.0001911567142857,0.0007081175714285,0.000708058,0.0007083628571428,0.0007080798571428,0.0007193874285714,0.000708058,0.0007083631428571,0.9991725720821304,0.9991826312797366,0.9990966489162784,0.9991789797061472,0.9991652996582514,0.9991820034373876,0.999100480180982,319.0,-0.31,32,202332
2023,W33,Bitter Gourd,156.0,normal,normal,normal,normal,normal,normal,normal,0.0001460335714285,0.000108888,0.0001655417142857,0.0001164365714285,0.0001112921428571,0.000108888,0.0001651877142857,0.0007082721428571,0.000708058,0.0007083031428571,0.0007081014285714,0.000708058,0.000708058,0.0007083031428571,0.999145694255382,0.999183054,0.999126155081654,0.9991754620892968,0.9991806496697476,0.9991830539247372,0.999126508911122,323.0,1.25,33,202333
2023,W34,Bitter Gourd,188.0,normal,normal,normal,normal,normal,normal,normal,0.0001291801428571,0.000108888,0.0001882539999999,0.000108888,0.0001153525714285,0.0001105784285714,0.0001804002857142,0.0007081761428571,0.000708058,0.0007083717142857,0.000708058,0.0007080834285714,0.0007080681428571,0.0007083405714285,0.9991626433769892,0.999183054,0.999103374467712,0.999183054,0.9991765638746968,0.9991813534337212,0.999111259084278,323.0,0.0,34,202334
2023,W35,Bitter Gourd,202.0,flood_risk,flood_risk,normal,flood_risk,normal,flood_risk,normal,0.0001247971428571,0.0001356127142857,0.0013121827142857,0.0001251377142857,0.0001147957142857,0.0001162622857142,0.0011617081428571,0.2817592477278592,0.2064762459731093,0.0007118285714285,0.4134774923441062,0.0007100984285714,0.2769597503122477,0.0007118222857142,0.718115954909772,0.7933881412654226,0.9979759887687064,0.5863973700581161,0.9991751056051432,0.7229239869346509,0.998126469669406,318.5,-1.39,35,202335
2023,W36,Bitter Gourd,196.0,flood_risk,flood_risk,flood_risk,flood_risk,normal,flood_risk,flood_risk,0.0001325528571428,0.0001162317142857,0.0001101454285714,0.000117311,0.0001205747142857,0.0001177262857142,0.0001100147142857,0.2817814548521232,0.140289934760624,0.1287826523672293,0.1398202382933318,0.0007101215714285,0.1384441672430431,0.1330473960131483,0.71808599267137,0.8595938336218794,0.8711072023107942,0.86006245057022,0.9991693036549396,0.861438106455645,0.8668425894005793,321.0,0.78,36,202336
2023,W37,Bitter Gourd,220.0,normal,normal,normal,flood_risk,normal,normal,normal,0.0001166325714285,0.0001118485714285,0.00010989,0.0001144231428571,0.0001220622857142,0.0001118765714285,0.00010989,0.0007251605714285,0.0007198742857142,0.0007080647142857,0.1383585035623179,0.000708138,0.0007111358571428,0.0007080647142857,0.9991582068523156,0.9991682769135046,0.9991820451744235,0.861527073219109,0.9991697996874446,0.9991769872939894,0.9991820451744235,322.75,0.55,37,202337
2023,W38,Bitter Gourd,236.0,flood_risk,flood_risk,normal,flood_risk,normal,flood_risk,normal,0.0001198692857142,0.0001113717142857,0.000109033,0.0001127194285714,0.0001238171428571,0.0001116324285714,0.0001096434285714,0.410187725332025,0.1402065184354256,0.0016850601428571,0.2767899035168289,0.0007411167142857,0.4232982721856371,0.0017553152857142,0.5896924051663885,0.8596821098644211,0.9982059067860762,0.7230973771194485,0.9991350662243704,0.5765900954626672,0.9981350413127228,324.0,0.39,38,202338
2023,W39,Bitter Gourd,288.0,flood_risk,flood_risk,normal,flood_risk,normal,flood_risk,normal,0.0001182392857142,0.000113827,0.0001088898571428,0.0001133734285714,0.0001192604285714,0.0001165221428571,0.0001088898571428,0.4208284003050848,0.2760999188296812,0.0007174332857142,0.4217709283833922,0.0007081055714285,0.1422426662857142,0.0007199895714285,0.5790533606361224,0.7237862542164434,0.9991736768571428,0.57811569809028,0.999172633896934,0.8576408114366999,0.999171120617378,323.75,-0.08,39,202339
2023,W40,Bitter Gourd,226.0,flood_risk,flood_risk,flood_risk,flood_risk,normal,flood_risk,flood_risk,0.0001148745714285,0.0001145141428571,0.0001102504285714,0.0001174332857142,0.0001108528571428,0.0001170244285714,0.0001101465714285,0.5630030922733222,0.4212927854064209,0.1371950489128114,0.5620569743945771,0.0007080705714285,0.5671809368556161,0.137927045116911,0.4368820332013906,0.5785927005062508,0.8626947008505429,0.4378255924531464,0.9991810764852744,0.4327020386145397,0.861962808567652,323.75,0.0,40,202340
2023,W41,Bitter Gourd,240.0,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,0.0001223664285714,0.000120286,0.000110125,0.0001168945714285,0.0001132425714285,0.0001232547142857,0.0001101167142857,0.1491960339641492,0.5246152850106013,0.4237901278825825,0.2789576061280626,0.1496590114285714,0.6526051329366795,0.4237312848129648,0.8506815995473386,0.4752644290135296,0.5760997470080552,0.7209254991809886,0.8502277458577242,0.3472716125354779,0.5761585984217599,323.25,-0.15,41,202341
2023,W42,Bitter Gourd,264.0,flood_risk,flood_risk,flood_risk,flood_risk,normal,flood_risk,flood_risk,0.0001260992857142,0.0001129539999999,0.0001116,0.0001259532857142,0.0001099978571428,0.0001181477142857,0.00011133,0.3910968797926907,0.1424181101497192,0.2541070913105913,0.5421103508328992,0.0009606314285714,0.8032372349938737,0.2605164420485011,0.6087770209533605,0.8574689359320172,0.7457813087487013,0.4577636957702093,0.9989293706780836,0.1966446175138147,0.7393722279647944,325.5,0.7,42,202342
2023,W43,Bitter Gourd,254.0,flood_risk,flood_risk,flood_risk,flood_risk,normal,flood_risk,flood_risk,0.000128234,0.0001187811428571,0.0001095745714285,0.0001229198571428,0.0001185961428571,0.0001195348571428,0.0001095768571428,0.1418138487142857,0.1414003663473037,0.1410348259893482,0.3970517625388782,0.0007081172857142,0.1422384905370492,0.1410487460539719,0.8580579171377655,0.8584808526256088,0.8588555994285715,0.6028253176701259,0.9991732865872562,0.8576419747264236,0.8588416771585274,327.3,0.55,43,202343
2023,W44,Bitter Gourd,324.0,drought,flood_risk,flood_risk,flood_risk,flood_risk,normal,flood_risk,0.5671339596602964,0.0001326857142857,0.0001132274285714,0.0001319768571428,0.0001098422857142,0.0001513034285714,0.0001132271428571,0.0544112300809355,0.4407276328460371,0.2837312173029842,0.1243303237475091,0.2824581256462021,0.0198367781585517,0.2837360492795359,0.3784548103422948,0.5591396813949373,0.716155555319843,0.8755376996173799,0.7174320318558085,0.980011918323494,0.7161507235934186,328.5,0.37,44,202344
2023,W45,Bitter Gourd,366.0,drought,flood_risk,flood_risk,flood_risk,flood_risk,normal,flood_risk,0.9920408564993995,0.0001149215714285,0.0001115767142857,0.000121502,0.0001115487142857,0.0001278341428571,0.0001144372857142,0.0007122244285714,0.1418107508235535,0.1420168736983345,0.1412301245787478,0.530339244107383,0.0092928401428571,0.142017336,0.0072469191551224,0.8580743278060468,0.8578715493861833,0.8586483734108346,0.4695492073975908,0.990579325809646,0.8578682268664855,326.75,-0.53,45,202345
2023,W46,Bitter Gourd,464.0,drought,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,0.9908504967405606,0.000117388,0.000111114,0.0001409511428571,0.0001179851428571,0.0001284932857142,0.0001111137142857,0.0017851325714285,0.1407389103349535,0.1406819471490542,0.2327703432101767,0.4125652636976373,0.2806444812516183,0.1406822148416854,0.0073643708571428,0.8591437012731874,0.8592069387624807,0.7670887058418286,0.5873167513332634,0.7192270256485898,0.8592066713804444,327.5,0.23,46,202346
2023,W47,Bitter Gourd,534.0,drought,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,0.9919027220709872,0.0001408442857142,0.0001187075714285,0.0001197778571428,0.0001163354285714,0.0001192691428571,0.000125124,0.0013223022857142,0.3603734637799559,0.4213411353659078,0.1408031575947692,0.1313325897237517,0.1263419795592663,0.4215736022099938,0.0067749757063294,0.6394856917380218,0.5785401568685833,0.8590770647311529,0.8685510748445164,0.8735387513431944,0.5783012738416716,328.2,0.21,47,202347
2023,W48,Bitter Gourd,540.0,flood_risk,normal,normal,normal,flood_risk,flood_risk,normal,0.7057130773474468,0.0001164782857142,0.0001090167142857,0.0001120628571428,0.0001358581428571,0.0001634457142857,0.0001090167142857,0.1292336041984878,0.0008928215714285,0.0007274304285714,0.0007423138571428,0.2725940640237183,0.2605543831258582,0.0007274304285714,0.1650533183022736,0.9989907001300844,0.999163552903474,0.9991456235027008,0.7272700780237401,0.7392821713522448,0.999163552903474,327.75,-0.14,48,202348
2023,W49,Bitter Gourd,426.0,flood_risk,flood_risk,flood_risk,flood_risk,normal,flood_risk,flood_risk,0.0001586562857142,0.0001455047142857,0.0001268392857142,0.000143471,0.0001202224285714,0.0001244055714285,0.0001291307142857,0.1359997083388411,0.1311956161393978,0.1393675084062255,0.1736552999182107,0.0008868575714285,0.1388812530507326,0.1394817187896904,0.8638416354159457,0.8686588791970377,0.8605056522196678,0.8262012290536677,0.9989929201116609,0.8609943413566331,0.8603891503268545,326.75,-0.31,49,202349
2023,W50,Bitter Gourd,364.0,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,0.0001371191428571,0.0001354454285714,0.0001172932857142,0.0001421448571428,0.0001272541428571,0.0001268534285714,0.000117301,0.2798101864802045,0.2753166915559034,0.4229444389956854,0.2716633994948242,0.5164332238452688,0.4200966773043736,0.4229335341031371,0.7200526941535578,0.7245478629911817,0.5769382675009666,0.7281944557473875,0.4834395219973241,0.579776469260687,0.5769491647301744,326.85,0.03,50,202350
2023,W51,Bitter Gourd,300.0,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,flood_risk,0.0001359601428571,0.0001202065714285,0.000113983,0.0001111724285714,0.0001223898571428,0.0001153044285714,0.0001139809999999,0.28013393174962,0.138863843797379,0.1414623658740271,0.1402705306717572,0.4024997170704628,0.2809829009977632,0.1414725971792231,0.7197301077383012,0.861015949447367,0.8584236511949902,0.859618296862713,0.5973778931505889,0.7189017944654471,0.8584134217850327,325.3,-0.47,51,202351
2023,W52,Bitter Gourd,304.0,flood_risk,flood_risk,flood_risk,flood_risk,normal,flood_risk,flood_risk,0.0002268124285714,0.0001635147142857,0.0001321985714285,0.0001415048571428,0.0001230547142857,0.0001323241428571,0.0001321874285714,0.2641787116745679,0.3998910955976056,0.4012390147259306,0.3206941227311988,0.0007990462857142,0.4085209666985261,0.4034009791713216,0.7355944759810412,0.5999453897464866,0.5986287866190381,0.6791643723567535,0.9990778990412912,0.591346709082946,0.5964668333705071,323.8,-0.46,52,202352
2024,W1,Bitter Gourd,300.0,drought,drought,drought,drought,drought,drought,drought,0.9932896611567088,0.9940612412815616,0.994480725452683,0.9943278083479627,0.9945528071459032,0.9676239227998552,0.9944620422308844,0.0008645291428571,0.000932757,0.00076296,0.000814797,0.0007045182857142,0.0013935022857142,0.0007644645714285,0.0058458098571428,0.0050060015714285,0.0047563142857142,0.0048573947142857,0.0047426741428571,0.0309825748520742,0.0047734928571428,322.0,-0.16,1,202401
2024,W2,Bitter Gourd,316.0,drought,drought,drought,drought,drought,drought,drought,0.99387204103078,0.9941507001398906,0.994212612569634,0.9942123525592642,0.993697196687492,0.9807899700191166,0.9942310411599714,0.0008894705714285,0.0009445472857142,0.0008143871428571,0.0008251447142857,0.0007359015714285,0.0017722641428571,0.0008124251428571,0.0052384885714285,0.0049047525714285,0.0049730002857142,0.0049625028571428,0.0055669014202722,0.017437765888543,0.0049565335714285,320.1,-0.59,2,202402
2024,W3,Bitter Gourd,330.0,drought,drought,drought,drought,drought,drought,drought,0.9940278575794684,0.9944447790239624,0.9941194538845952,0.994580765974728,0.9930188473499044,0.9683400718486964,0.994138840383726,0.0007041945714285,0.000704489,0.0007169075714285,0.0007045351428571,0.0007537107142857,0.0007003167142857,0.0007169122857142,0.0052679478571428,0.0048507317142857,0.0051636384285714,0.0047146988571428,0.0062274419373469,0.0309596114453572,0.0051442471428571,317.5,-0.81,3,202403
2024,W4,Bitter Gourd,406.0,drought,drought,drought,drought,drought,drought,drought,0.9945030565039626,0.9944366898592584,0.994363438133296,0.9943945626666156,0.9943713714666816,0.9706093970149168,0.994363438133296,0.0007045688571428,0.0007045241428571,0.0007045342857142,0.000704429,0.0007046004285714,0.0007044224285714,0.0007045342857142,0.0047923748571428,0.0048587861428571,0.0049320275714285,0.0049010082857142,0.0049240284285714,0.0286861805725249,0.0049320275714285,311.5,-1.89,4,202404
2024,W5,Bitter Gourd,426.0,drought,drought,drought,drought,drought,drought,drought,0.9945295371346522,0.9944878780715264,0.9940312321478524,0.994520906184049,0.994326918678522,0.982380782870192,0.994583654995808,0.000704499,0.0007045264285714,0.0007105288571428,0.0007043644285714,0.0007044421428571,0.0007124799999999,0.0007105917142857,0.0047659637142857,0.0048075954285714,0.0052582392857142,0.0047747294285714,0.0049686392857142,0.0169067372766081,0.0047057535714285,312.6,0.35,5,202405
2024,W6,Bitter Gourd,428.0,drought,drought,drought,drought,drought,drought,drought,0.9940922363324072,0.9945260750694584,0.9935135033585778,0.9943095433763166,0.994531865843414,0.9946088579816796,0.9942517242677968,0.0007042908571428,0.000704513,0.0007043047142857,0.0007041442857142,0.0007044271428571,0.0007046317142857,0.0007043888571428,0.005203473,0.0047694118571428,0.0057821919999999,0.0049863122857142,0.0047637072857142,0.0046865101428571,0.0050438869999999,312.2,-0.13,6,202406
2024,W7,Bitter Gourd,330.0,drought,drought,drought,drought,drought,drought,drought,0.9940114977736962,0.9944077500676214,0.9932429093034044,0.994334567785945,0.994421268997469,0.9945394463171688,0.9943627064782942,0.0007043301428571,0.0007045664285714,0.0007141,0.0007044068571428,0.0007044391428571,0.00070466,0.0007142274285714,0.0052841721428571,0.0048876837142857,0.0060429907142857,0.0049610252857142,0.0048742917142857,0.004755893,0.0049230659999999,310.7,-0.48,7,202407
2024,W8,Bitter Gourd,342.0,drought,drought,drought,drought,drought,drought,drought,0.99358341298098,0.9945998492089329,0.9931834699513046,0.994247857459314,0.9943724954348304,0.9945128774218788,0.9944945979060158,0.000704116,0.0007045934285714,0.0007043562857142,0.0007044141428571,0.0007043785714285,0.0007046341428571,0.0007045054285714,0.0057124711428571,0.0046955571428571,0.0061121737142857,0.0050477282857142,0.0049231258571428,0.0047824881428571,0.0048008965714285,308.7,-0.64,8,202408
2024,W9,Bitter Gourd,260.0,drought,drought,drought,drought,drought,drought,drought,0.5677219559996269,0.5684429973454728,0.5674157451137709,0.5680692085355611,0.5665952016435625,0.5682988584392733,0.5680737687778782,0.0007057847142857,0.0007060964285714,0.0007058894285714,0.0007059761428571,0.0007056398571428,0.0007060992857142,0.0007059642857142,0.4315722592857142,0.4308509057873882,0.4318783654536589,0.431224815596516,0.4326991583236129,0.4309950423839043,0.4312202670250875,307.25,-0.47,9,202409
2024,W10,Bitter Gourd,224.0,normal,normal,normal,normal,normal,normal,normal,0.000108888,0.000108888,0.000108888,0.000108888,0.0001126057142857,0.00011372,0.000108888,0.000708058,0.000708058,0.000708058,0.000708058,0.0007080795714285,0.000708058,0.000708058,0.999183054,0.999183054,0.9991830539247064,0.999183054,0.9991793145264654,0.9991782221524198,0.9991830539247064,305.15,-0.68,10,202410
2024,W11,Bitter Gourd,216.0,normal,normal,normal,normal,normal,normal,normal,0.000108888,0.000108888,0.000108888,0.000108888,0.000108888,0.000108888,0.000108888,0.000708058,0.000708058,0.000708058,0.000708058,0.000708058,0.000708058,0.000708058,0.999183054,0.999183054,0.9991830538870607,0.9991830538870846,0.999183054,0.9991830537365176,0.9991830538870607,303.2,-0.64,11,202411
2024,W12,Bitter Gourd,146.0,normal,normal,normal,normal,normal,normal,normal,0.0001129475714285,0.000109129,0.0001119912857142,0.0001109224285714,0.0001114105714285,0.0001095198571428,0.0001119912857142,0.0007160631428571,0.0007379719999999,0.0007123585714285,0.0007199211428571,0.0007339688571428,0.0007194991428571,0.0007123585714285,0.9991709891818384,0.99915289889328,0.9991756500051532,0.999169156344522,0.9991546206889436,0.9991709807200287,0.9991756500051532,300.3,-0.96,12,202412
2024,W13,Bitter Gourd,90.0,normal,normal,normal,normal,normal,normal,normal,0.000113313,0.000108888,0.0001092645714285,0.000108888,0.0001111897142857,0.0001171355714285,0.0001092645714285,0.0007080798571428,0.000708058,0.000708058,0.000708058,0.0007139782857142,0.0007080687142857,0.000708058,0.99917860688221,0.9991830539623686,0.999182677247284,0.9991830539623686,0.9991748319107536,0.9991747952254504,0.999182677247284,299.2,-0.37,13,202413
2024,W14,Bitter Gourd,102.0,normal,normal,normal,normal,normal,normal,normal,0.0001126301428571,0.00011313,0.0001105588571428,0.0001107088571428,0.0001101714285714,0.0001136304285714,0.0001105588571428,0.0007175967142857,0.0007080837142857,0.000708058,0.0007167094285714,0.000715764,0.0007100901428571,0.000708058,0.9991697731956046,0.999178786263846,0.9991813831829628,0.9991725816284528,0.9991740646051804,0.9991762792214576,0.9991813831829628,298.4,-0.27,14,202414
2024,W15,Bitter Gourd,118.0,normal,normal,normal,normal,normal,normal,normal,0.0001160848571428,0.000111716,0.0001103602857142,0.0001119855714285,0.000108888,0.0001151467142857,0.0001103602857142,0.0007237579999999,0.0007080751428571,0.0007172457142857,0.0007080754285714,0.0007153585714285,0.0007080748571428,0.0007172457142857,0.9991601570927876,0.9991802088425809,0.9991723939740916,0.9991799390528197,0.9991757531521972,0.9991767782819312,0.9991723939740916,301.0,0.87,15,202415
2024,W16,Bitter Gourd,79.0,normal,normal,normal,normal,normal,normal,normal,0.0001116598571428,0.000108888,0.000110302,0.0001119855714285,0.000108888,0.000108888,0.000110302,0.000716477,0.000708058,0.0007080665714285,0.0007080754285714,0.000708058,0.000708058,0.0007080665714285,0.9991718631519264,0.999183054,0.9991816314212904,0.9991799390528197,0.9991830537365766,0.9991830539247372,0.9991816314212904,295.9,-1.69,16,202416
2024,W17,Bitter Gourd,86.0,normal,normal,normal,normal,normal,normal,normal,0.0001092752857142,0.0001104377142857,0.0001089445714285,0.000108888,0.000108888,0.0001140602857142,0.0001089445714285,0.0007164612857142,0.0007080665714285,0.000708058,0.0007102084285714,0.000708058,0.0007080905714285,0.000708058,0.9991742635114712,0.9991814956752654,0.9991829974536588,0.9991809035875318,0.999183054,0.9991778489516946,0.9991829974536588,297.0,0.37,17,202417
2024,W18,Bitter Gourd,120.0,normal,normal,normal,normal,normal,normal,normal,0.000117473,0.0001108024285714,0.000108888,0.0001119855714285,0.0001136067142857,0.0001109322857142,0.000108888,0.0015517714285714,0.0007080578571428,0.000708058,0.0007103004285714,0.000756076,0.0007080717142857,0.000708058,0.9983307556874046,0.9991811395963778,0.999183054,0.9991777139820786,0.9991303171952832,0.9991809960082672,0.999183054,298.5,0.51,18,202418
2024,W19,Bitter Gourd,146.0,normal,normal,normal,normal,normal,normal,normal,0.000112076,0.0001225757142857,0.0001141984285714,0.000115966,0.0001250117142857,0.0001129875714285,0.0001141984285714,0.0007285472857142,0.0007261715714285,0.0007196351428571,0.0007145455714285,0.0008649907142857,0.0007080821428571,0.0007196351428571,0.9991593765327874,0.9991512526106672,0.9991661663434664,0.9991694885085785,0.9990099977675608,0.9991789302272452,0.9991661663434664,299.3,0.27,19,202419
2024,W20,Bitter Gourd,194.0,normal,flood_risk,flood_risk,flood_risk,normal,flood_risk,flood_risk,0.0001162441428571,0.0001225185714285,0.0001144611428571,0.0001137495714285,0.0001203311428571,0.0001199682857142,0.0001142118571428,0.0012342667142857,0.1368077429194332,0.242569070309093,0.1406571868007041,0.0652376476450895,0.2007716381127637,0.251515903919905,0.9986494889747384,0.8630697386054312,0.7573164684158102,0.8592290635382703,0.9346420214429292,0.7991083937385787,0.7483698842688742,299.9,0.2,20,202420
2024,W21,Bitter Gourd,282.0,normal,normal,normal,normal,normal,normal,normal,0.0001175835714285,0.0001344345714285,0.00011155,0.0001117461428571,0.0001101048571428,0.0001117794285714,0.00011155,0.0007682364285714,0.0007157622857142,0.0007100212857142,0.000710341,0.0009340285714285,0.0007143104285714,0.0007100212857142,0.999114180356848,0.999149803050466,0.999178428614366,0.9991779125772692,0.99895586673822,0.9991739100067492,0.999178428614366,301.8,0.63,21,202421
2024,W22,Bitter Gourd,360.0,normal,normal,normal,normal,normal,normal,normal,0.283704754057381,0.0001474759999999,0.000113257,0.0001552664285714,0.000120314,0.000126378,0.000113257,0.0007257318571428,0.0135384518571428,0.0007191367142857,0.0277051242186407,0.0007180867142857,0.000708133,0.0007191367142857,0.7155695137847103,0.986314071860547,0.999167606043677,0.972139609192078,0.9991615992632592,0.9991654888839958,0.999167606043677,302.5,0.23,22,202422
2024,W23,Bitter Gourd,466.0,drought,normal,normal,normal,normal,normal,normal,0.9946432524555492,0.0001131354285714,0.0001112774285714,0.0001356592857142,0.0001152491428571,0.0001195841428571,0.0001112774285714,0.0007045747142857,0.0007228062857142,0.0007080718571428,0.0007082092857142,0.0007487718571428,0.0007165171428571,0.0007080718571428,0.0046521725714285,0.9991640582921002,0.9991806507814156,0.9991561313124642,0.9991359788664744,0.9991638988450618,0.9991806507814156,303.8,0.43,23,202423
2024,W24,Bitter Gourd,556.0,drought,normal,normal,normal,normal,normal,normal,0.9946999656730646,0.000108888,0.000108888,0.0001156537142857,0.0001112774285714,0.000108888,0.000108888,0.0007046429999999,0.000708058,0.000708058,0.0007080957142857,0.0007080718571428,0.000708058,0.000708058,0.0045953911428571,0.9991830538871076,0.999183054,0.9991762506330948,0.9991806507814156,0.999183054,0.999183054,305.1,0.43,24,202424
2024,W25,Bitter Gourd,598.0,drought,normal,normal,normal,normal,normal,normal,0.9947915110578444,0.000108888,0.0001183164285714,0.0001122708571428,0.0001184505714285,0.0001129404285714,0.0001183164285714,0.0007046632857142,0.000708058,0.0007081147142857,0.0007080768571428,0.0007127058571428,0.0007080798571428,0.0007081147142857,0.0045038254285714,0.999183054,0.999173568792576,0.999179652278916,0.9991688436390412,0.9991789797061472,0.999173568792576,305.9,0.26,25,202425
2024,W26,Bitter Gourd,420.0,drought,normal,normal,normal,normal,normal,normal,0.994459136939824,0.0001129421428571,0.000108888,0.0001149052857142,0.0001276118571428,0.0001128177142857,0.000108888,0.0007045861428571,0.0007148082857142,0.000708058,0.0007080924285714,0.0007090048571428,0.0007080831428571,0.000708058,0.0048362764285714,0.999172249551585,0.999183054,0.9991770023043456,0.9991633834076064,0.9991790991963964,0.999183054,304.5,-0.46,26,202426
2024,W27,Bitter Gourd,526.0,normal,normal,normal,normal,drought,normal,normal,0.0001202628571428,0.000129332,0.0001122084285714,0.0001197267142857,0.9872821020119714,0.0001091245714285,0.0001107671428571,0.0007102711428571,0.0007157811428571,0.0007080778571428,0.0007081158571428,0.0007031757142857,0.000708058,0.00070807,0.9991694661122238,0.9991548871012156,0.9991797136142038,0.9991721573105492,0.0120147222301742,0.9991828174098184,0.999181162727577,301.65,-0.94,27,202427
2024,W28,Bitter Gourd,336.0,normal,normal,normal,normal,drought,normal,normal,0.0001150907142857,0.0001184818571428,0.000108888,0.0001228745714285,0.9776721411609433,0.0001122962857142,0.000108888,0.0007080778571428,0.0007081114285714,0.000708058,0.0007081235714285,0.0007060214285714,0.0007080754285714,0.000708058,0.9991768315766996,0.9991734067141984,0.999183054,0.9991690018379747,0.0216218377182858,0.9991796283636394,0.999183054,303.5,0.61,28,202428
2024,W29,Bitter Gourd,266.0,normal,normal,normal,normal,drought,normal,normal,0.0001269041428571,0.0001134475714285,0.000108888,0.0001171534285714,0.9800888639333408,0.00012368,0.000108888,0.0007097752857142,0.0007080798571428,0.000708058,0.0007081017142857,0.0007038322857142,0.00070811,0.000708058,0.999163320311818,0.9991784725173224,0.999183054,0.9991747447582012,0.019207303902595,0.9991682099074214,0.999183054,302.9,-0.2,29,202429
2024,W30,Bitter Gourd,170.0,normal,normal,normal,normal,drought,normal,normal,0.0001090348571428,0.000137255,0.000108888,0.0001400974285714,0.960038924355534,0.0001247702857142,0.000108888,0.0007238225714285,0.000708211,0.000708058,0.0007082145714285,0.0007121241428571,0.0007081242857142,0.000708058,0.9991671424754952,0.9991545339430308,0.999183054,0.9991516878105,0.0392489515810864,0.9991671053335786,0.999183054,301.8,-0.36,30,202430
