Weekly_Price,Start_Date,Data_Type,Weekly_Price_lag1,Weekly_Price_lag2,Weekly_Price_lag3,Rolling_Mean_4w,Rolling_Std_4w,Rolling_Mean_13w,Price_Change_lag1,Price_Change_Pct_lag1,Fuel_Price,Month_Sin,Month_Cos,Day_of_Year,Price_to_Fuel_Ratio,Price_to_Rolling_Mean_Ratio,Price_Std,Variety_encoded,Location_encoded,Season_encoded,Quarter_encoded,Price_Acceleration,High_Volatility_Regime,Positive_Momentum,Price_Position_4w,Fuel_Impact_Ratio,Trend_Consistency,Rolling_Mean_4w_scaled,Rolling_Std_4w_scaled,Fuel_Price_scaled
155.92,2016-12-26,Historical,161.17,160.74,155.74,158.39,2.97,142.94,0.4299999999999784,0.2675127535149797,95.0,-2.4492935982947064e-16,1.0,361,1.6412631578947368,0.9844055811604268,2.37,3,0,4,3,-4.570000000000022,1,1,0.8056648308355178,-0.03428873729272115,1.0,0.2013348902033906,-0.4653925320653571,-0.1405882687160162
146.65,2017-01-02,Historical,155.92,161.17,160.74,156.12,6.75,144.39,-5.25,-3.2574300428119383,95.0,0.4999999999999999,0.8660254037844387,2,1.5436842105263158,0.9393415321547528,3.26,3,0,4,0,-5.679999999999978,1,0,-0.7392592592483044,-0.06258270098019379,0.6666666666666666,0.1811340723813612,-0.1653168039043986,-0.1405882687160162
135.65,2017-01-09,Historical,146.65,155.92,161.17,149.85,11.21,144.72,-9.269999999999982,-5.945356593124669,95.0,0.4999999999999999,0.8660254037844387,9,1.427894736842105,0.9052385719052386,3.44,3,0,4,0,-4.019999999999982,1,0,-1.6627634660226844,-0.07895634073241639,0.3333333333333333,0.1253370998068568,0.1887408012802243,-0.1405882687160162
125.21,2017-01-16,Historical,135.65,146.65,155.92,140.86,13.32,144.05,-11.0,-7.500852369587453,95.0,0.4999999999999999,0.8660254037844387,16,1.3179999999999998,0.888896776941644,2.91,3,0,4,0,-1.7300000000000182,1,0,-0.8927552766634781,-0.08101344404127513,0.0,0.0453347420006697,0.3562433902801243,-0.1405882687160162
117.35,2017-01-23,Historical,125.21,135.65,146.65,131.22,12.73,142.71,-10.440000000000012,-7.696277183929238,95.0,0.4999999999999999,0.8660254037844387,23,1.2352631578947368,0.8942996494436823,1.95,3,0,4,0,0.5599999999999881,1,0,-0.5570281124475622,-0.06607846186820228,0.0,-0.0404519909527948,0.3094061734507684,-0.1405882687160162
112.37,2017-01-30,Historical,117.35,125.21,135.65,122.65,10.15,140.99,-7.859999999999999,-6.277453877485824,95.0,0.4999999999999999,0.8660254037844387,30,1.182842105263158,0.9161842641663268,1.17,3,0,4,0,2.5800000000000125,0,0,-0.37794117646919895,-0.04467068822456213,0.0,-0.1167167525099721,0.1045925812139237,-0.1405882687160162
109.51,2017-02-06,Historical,112.37,117.35,125.21,116.11,6.88,139.02,-4.97999999999999,-4.24371538133787,95.0,0.8660254037844386,0.5000000000000001,37,1.1527368421052633,0.943157350788046,0.63,3,0,4,0,2.8800000000000097,0,0,-0.26666666666558886,-0.026791192629583554,0.0,-0.1749164655302686,-0.1549967391792863,-0.1405882687160162
107.98,2017-02-13,Historical,109.51,112.37,117.35,111.8,4.12,136.8,-2.8599999999999994,-2.5451632998131166,95.0,0.8660254037844386,0.5000000000000001,44,1.1366315789473684,0.9658318425760288,0.35,3,0,4,0,2.1199999999999903,0,0,-0.19670442842329158,-0.014706659809951414,0.0,-0.2132713222760603,-0.3740996518047481,-0.1405882687160162
106.98,2017-02-20,Historical,107.98,109.51,112.37,109.21,2.35,134.14,-1.5300000000000011,-1.397132681946855,95.0,0.8660254037844386,0.5000000000000001,51,1.1261052631578947,0.9795806244849372,0.28,3,0,4,0,1.3299999999999983,0,0,-0.16592261904638358,-0.00974839395208613,0.0,-0.2363198324782878,-0.5146113022928159,-0.1405882687160162
106.37,2017-02-27,Historical,106.98,107.98,109.51,107.71,1.37,130.9,-1.0,-0.9260974254491572,95.0,0.8660254037844386,0.5000000000000001,58,1.1196842105263158,0.9875591867050414,0.07,3,0,4,0,0.5300000000000011,0,0,-0.15952380952190903,-0.00600210565673227,0.0,-0.2496683905104659,-0.5924087132975089,-0.1405882687160162
107.0,2017-03-06,Historical,106.37,106.98,107.98,107.08,0.67,127.15,-0.6099999999999994,-0.5702000373901659,95.0,1.0,6.123233995736766e-17,65,1.1263157894736842,0.999252895031752,0.49,3,0,1,0,0.39000000000000057,0,0,-0.016949152542013433,0.0062344448127868695,0.0,-0.2552747848839807,-0.6479782925865752,-0.1405882687160162
109.9,2017-03-13,Historical,107.0,106.37,106.98,107.56,1.59,123.24,0.6299999999999955,0.592272257215376,95.0,1.0,6.123233995736766e-17,72,1.156842105263158,1.0217552993677947,1.35,3,0,1,0,1.2399999999999949,0,0,1.3239436619096803,0.028529267092936086,0.3333333333333333,-0.2510032463136836,-0.574943988378088,-0.1405882687160162
116.07,2017-03-20,Historical,109.9,107.0,106.37,109.84,4.43,119.77,2.9000000000000057,2.710280373831781,95.0,1.0,6.123233995736766e-17,79,1.2217894736842103,1.0567188638018936,2.5,3,0,1,0,2.2700000000000102,1,1,3.25724637669357,0.05909678655230585,0.6666666666666666,-0.230713438104773,-0.3494902666910187,-0.1405882687160162
126.13,2017-03-27,Historical,116.07,109.9,107.0,114.78,8.46,117.47,6.169999999999988,5.6141947224749655,95.0,1.0,6.123233995736766e-17,86,1.3276842105263158,1.0988848231399198,3.72,3,0,1,0,3.2699999999999827,1,1,2.4740259739938426,0.09123351153785976,1.0,-0.1867521869854665,-0.0295682602125364,-0.1405882687160162
140.11,2017-04-03,Historical,126.13,116.07,109.9,123.05,13.19,116.97,10.060000000000002,8.6671835961058,95.0,0.8660254037844387,-0.4999999999999998,93,1.474842105263158,1.1386428281186511,4.92,3,0,1,1,3.890000000000014,1,1,2.101355713349896,0.11667160448480725,1.0,-0.1131571370347247,0.3459233255550119,-0.1405882687160162
157.96,2017-04-10,Historical,140.11,126.13,116.07,135.07,18.17,118.69,13.980000000000018,11.083802426068356,95.0,0.8660254037844387,-0.4999999999999998,100,1.6627368421052633,1.16946768342341,6.1,3,0,1,1,3.920000000000016,1,1,1.9072532699092073,0.13410515797723746,1.0,-0.0061906920035378,0.7412611896400844,-0.1405882687160162
179.59,2017-04-17,Historical,157.96,140.11,126.13,150.95,23.12,122.87,17.849999999999994,12.739990007850968,95.0,0.8660254037844387,-0.4999999999999998,107,1.890421052631579,1.1897316992381584,7.25,3,0,1,1,3.869999999999976,1,1,1.7918164224445905,0.14414042195877189,1.0,0.1351260423637873,1.1342175003270536,-0.1405882687160162
204.64,2017-04-24,Historical,179.59,157.96,140.11,170.58,27.86,129.59,21.629999999999995,13.693340086097743,95.0,0.8660254037844387,-0.4999999999999998,114,2.1541052631578945,1.1996717082893655,8.12,3,0,1,1,3.780000000000001,1,1,1.7166000420750747,0.14682566430538338,1.0,0.309814171811558,1.510502937227303,-0.1405882687160162
231.4,2017-05-01,Historical,204.64,179.59,157.96,193.4,31.71,138.74,25.049999999999983,13.948438109026103,95.0,0.4999999999999999,-0.8660254037844387,121,2.4357894736842107,1.1964839710444677,8.3,3,0,1,1,3.4199999999999875,1,1,1.6514657980427712,0.13764865643374682,1.0,0.5128902346744271,1.816135623317168,-0.1405882687160162
257.57,2017-05-08,Historical,231.4,204.64,179.59,218.3,33.66,150.13,26.76000000000002,13.076622361219714,95.0,0.4999999999999999,-0.8660254037844387,128,2.7112631578947366,1.1798900595510764,7.76,3,0,1,1,1.7100000000000364,1,1,1.5830734966568918,0.11904653595947978,1.0,0.7344762980085833,1.9709365941938528,-0.1405882687160162
280.84,2017-05-15,Historical,257.57,231.4,204.64,243.61,32.91,163.43,26.169999999999987,11.309420916162484,95.0,0.4999999999999999,-0.8660254037844387,135,2.956210526315789,1.152826238660153,6.51,3,0,1,1,-0.5900000000000318,1,1,1.5097904970539364,0.09509933937212975,1.0,0.959710967204868,1.9113977592412816,-0.1405882687160162
299.01,2017-05-22,Historical,280.84,257.57,231.4,267.2,29.28,178.2,23.269999999999985,9.034437240361836,95.0,0.4999999999999999,-0.8660254037844387,142,3.147473684210526,1.1190494011976049,4.67,3,0,1,1,-2.900000000000002,0,1,1.431029810296164,0.06810395880021923,1.0,1.1696392898575882,1.623229798070838,-0.1405882687160162
310.99,2017-05-29,Historical,299.01,280.84,257.57,287.1,23.27,193.94,18.170000000000016,6.469876086027638,95.0,0.4999999999999999,-0.8660254037844387,149,3.273578947368421,1.083211424590735,2.74,3,0,1,1,-5.0999999999999694,0,1,1.3472383720910648,0.04217426278644934,1.0,1.3467301597511512,1.1461252673175677,-0.1405882687160162
316.68,2017-06-05,Historical,310.99,299.01,280.84,301.88,15.84,210.07,11.980000000000018,4.006554964716905,95.0,1.2246467991473532e-16,-1.0,156,3.3334736842105266,1.0490261030873196,0.81,3,0,2,1,-6.189999999999998,0,1,1.2539900463338702,0.019259377099598764,1.0,1.4782579515615455,0.5562938757207633,-0.1405882687160162
316.02,2017-06-12,Historical,316.68,310.99,299.01,310.68,8.18,225.92,5.689999999999998,1.8296408244638085,95.0,1.2246467991473532e-16,-1.0,163,3.3265263157894736,1.0171881035148704,1.22,3,0,2,1,-6.2900000000000205,0,1,1.122815087393921,-0.002193813446079822,1.0,1.5565694920169904,-0.0517960919281631,-0.1405882687160162
308.96,2017-06-19,Historical,316.02,316.68,310.99,313.16,3.78,240.76,-0.660000000000025,-0.2084122773778025,95.0,1.2246467991473532e-16,-1.0,170,3.252210526315789,0.9865883254566354,3.17,3,0,2,1,-6.350000000000023,0,0,0.8388334612400642,-0.0235161665317404,0.6666666666666666,1.578639107963525,-0.4010905903165803,-0.1405882687160162
295.97,2017-06-26,Historical,308.96,316.02,316.68,309.41,9.62,253.83,-7.060000000000002,-2.23403582051769,95.0,1.2246467991473532e-16,-1.0,177,3.1154736842105266,0.9565624899001324,4.78,3,0,2,1,-6.399999999999977,0,0,-0.5239361702081169,-0.04425713429088513,0.3333333333333333,1.5452677128830796,0.0625184711807734,-0.1405882687160162
278.65,2017-07-03,Historical,295.97,308.96,316.02,299.9,16.42,264.48,-12.989999999999952,-4.204427757638514,95.0,-0.4999999999999997,-0.8660254037844388,184,2.933157894736842,0.9291430476825608,5.84,3,0,2,2,-5.92999999999995,1,0,-1.602564102552011,-0.0615994153034067,0.0,1.4606378549590704,0.6023372414174184,-0.1405882687160162
258.83,2017-07-10,Historical,278.65,295.97,308.96,285.6,21.74,272.24,-17.32000000000005,-5.8519444538297964,95.0,-0.4999999999999997,-0.8660254037844388,191,2.7245263157894737,0.906267507002801,6.32,3,0,2,2,-4.330000000000098,1,0,-0.9713352685015568,-0.07487226949476,0.0,1.333381601718973,1.0246660440143227,-0.1405882687160162
238.37,2017-07-17,Historical,258.83,278.65,295.97,267.96,24.88,276.76,-19.82,-7.112865602009688,95.0,-0.4999999999999997,-0.8660254037844388,198,2.509157894736842,0.8895730706075534,6.24,3,0,2,2,-2.4999999999999503,1,0,-0.7138721351008095,-0.0832084461045492,0.0,1.1764025592605585,1.2739352996824205,-0.1405882687160162
218.9,2017-07-24,Historical,238.37,258.83,278.65,248.69,25.78,277.86,-20.45999999999998,-7.904802379940494,95.0,-0.4999999999999997,-0.8660254037844388,205,2.304210526315789,0.8802123125175922,5.76,3,0,2,2,-0.6399999999999793,1,0,-0.5817223198582666,-0.08597867534540289,0.0,1.004918083740511,1.345381901625506,-0.1405882687160162
201.18,2017-07-31,Historical,218.9,238.37,258.83,229.32,24.85,275.54,-19.47,-8.167974157821872,95.0,-0.4999999999999997,-0.8660254037844388,212,2.117684210526316,0.8772893772893774,5.16,3,0,2,2,0.9899999999999807,1,0,-0.49999999999911104,-0.0852107427086694,0.0,0.8325437043516514,1.2715537462843178,-0.1405882687160162
185.56,2017-08-07,Historical,201.18,218.9,238.37,211.0,22.77,270.0,-17.72,-8.095020557332115,95.0,-0.8660254037844384,-0.5000000000000004,219,1.9532631578947368,0.8794312796208531,4.47,3,0,2,2,1.75,1,0,-0.44662921348236206,-0.08172832917357883,0.0,0.6695133155853165,1.1064327106825205,-0.1405882687160162
172.37,2017-08-14,Historical,185.56,201.18,218.9,194.5,20.08,261.65,-15.620000000000005,-7.764191271498162,95.0,-0.8660254037844384,-0.5000000000000004,226,1.814421052631579,0.8862210796915168,3.66,3,0,2,2,2.0999999999999943,0,0,-0.4083779295065355,-0.07482329449397053,0.0,0.5226791772313576,0.8928867559859652,-0.1405882687160162
161.95,2017-08-21,Historical,172.37,185.56,201.18,180.26,16.96,251.11,-13.189999999999998,-7.108212976934683,95.0,-0.8660254037844384,-0.5000000000000004,233,1.704736842105263,0.8984244979474093,2.77,3,0,2,2,2.430000000000007,0,0,-0.373216469628265,-0.06363300488843794,0.0,0.395956866312547,0.6452052025832695,-0.1405882687160162
154.42,2017-08-28,Historical,161.95,172.37,185.56,168.58,13.5,239.07,-10.420000000000016,-6.045135464407968,95.0,-0.8660254037844384,-0.5000000000000004,240,1.6254736842105262,0.9160042709692726,1.89,3,0,2,2,2.769999999999982,0,0,-0.3338048090515476,-0.048942981101978034,0.0,0.2920160944353205,0.3705327106687414,-0.1405882687160162
149.65,2017-09-04,Historical,154.42,161.95,172.37,159.6,9.91,226.22,-7.530000000000001,-4.649583204692807,95.0,-1.0,-1.8369701987210292e-16,247,1.575263157894737,0.93765664160401,1.06,3,0,0,2,2.890000000000015,0,0,-0.285100286532134,-0.03251555906989796,0.0,0.2121027270160143,0.0855401540291009,-0.1405882687160162
147.51,2017-09-11,Historical,149.65,154.42,161.95,153.38,6.4,213.26,-4.769999999999982,-3.088978111643558,95.0,-1.0,-1.8369701987210292e-16,254,1.552736842105263,0.961729038988134,0.29,3,0,0,2,2.7600000000000193,0,0,-0.21837797618966398,-0.01505266674871375,0.0,0.1567507063759159,-0.1931015935489318,-0.1405882687160162
147.85,2017-09-18,Historical,147.51,149.65,154.42,149.86,3.18,200.86,-2.140000000000015,-1.4300033411293116,95.0,-1.0,-1.8369701987210292e-16,261,1.556315789473684,0.9865874816495396,0.48,3,0,0,2,2.629999999999967,0,0,-0.10737179487122235,0.0024262405046554954,0.0,0.1254260901937381,-0.4487216582786372,-0.1405882687160162
150.57,2017-09-25,Historical,147.85,147.51,149.65,148.89,1.46,189.68,0.3400000000000034,0.2304928479425147,95.0,-1.0,-1.8369701987210292e-16,268,1.5849473684210529,1.011283497884344,1.21,3,0,0,2,2.480000000000018,0,0,0.1568627450965751,0.01936528843242358,0.3333333333333333,0.1167940226662627,-0.5852640531032003,-0.1405882687160162
155.65,2017-10-02,Historical,150.57,147.85,147.51,150.4,3.76,180.22,2.719999999999999,1.8397024010821768,95.0,-0.8660254037844386,0.5000000000000001,275,1.638421052631579,1.034906914893617,1.94,3,0,0,3,2.3799999999999955,0,1,1.5055679286969819,0.03551416896491344,0.6666666666666666,0.1302315710853222,-0.4026782925819822,-0.1405882687160162
163.13,2017-10-09,Historical,155.65,150.57,147.85,154.3,6.72,172.85,5.0800000000000125,3.3738460516703284,95.0,-0.8660254037844386,0.5000000000000001,282,1.717157894736842,1.0572261827608551,2.68,3,0,0,3,2.3600000000000136,0,1,2.632162661688859,0.05058582852886615,1.0,0.1649378219689853,-0.1676983573025015,-0.1405882687160162
173.03,2017-10-16,Historical,163.13,155.65,150.57,160.6,9.76,167.83,7.47999999999999,4.805653710247343,95.0,-0.8660254037844386,0.5000000000000001,289,1.8213684210526315,1.0773972602739728,3.43,3,0,0,3,2.3999999999999773,1,1,2.061485909461473,0.06388188948426399,1.0,0.221001765704133,0.0736323870385867,-0.1405882687160162
185.19,2017-10-23,Historical,173.03,163.13,155.65,169.25,12.79,165.24,9.900000000000006,6.068779501011467,95.0,-0.8660254037844386,0.5000000000000001,296,1.949368421052632,1.0941802067946824,4.02,3,0,0,3,2.420000000000016,1,1,1.8456233421652755,0.07397561116561592,1.0,0.29797845035636,0.314169280246974,-0.1405882687160162
198.37,2017-10-30,Historical,185.19,173.03,163.13,179.93,15.25,165.02,12.159999999999997,7.02768306074091,95.0,-0.8660254037844386,0.5000000000000001,303,2.0881052631578947,1.102484299449786,4.03,3,0,0,3,2.259999999999991,1,1,1.7194693718231782,0.0749159469221433,1.0,0.3930201835454679,0.5094566588914073,-0.1405882687160162
210.6,2017-11-06,Historical,198.37,185.19,173.03,191.8,16.25,166.95,13.180000000000009,7.117014957611106,95.0,-0.5000000000000004,0.8660254037844384,310,2.216842105263158,1.098018769551616,3.44,3,0,0,3,1.020000000000012,1,1,1.6025641025589654,0.06489733432733152,1.0,0.4986517727734372,0.5888417721615021,-0.1405882687160162
219.92,2017-11-13,Historical,210.6,198.37,185.19,203.52,15.07,170.6,12.22999999999999,6.165246761102984,95.0,-0.5000000000000004,0.8660254037844384,317,2.3149473684210524,1.080581761006289,2.24,3,0,0,3,-0.9500000000000188,0,1,1.4785526699694227,0.046583695706453654,1.0,0.6029485061981885,0.4951673385027902,-0.1405882687160162
224.39,2017-11-20,Historical,219.92,210.6,198.37,213.32,11.5,175.41,9.319999999999991,4.425451092117756,95.0,-0.5000000000000004,0.8660254037844384,324,2.362,1.051893868366773,0.53,3,0,0,3,-2.9099999999999984,0,1,1.3315363881361737,0.02139533993220163,1.0,0.6901590853417519,0.2117624841285517,-0.1405882687160162
223.33,2017-11-27,Historical,224.39,219.92,210.6,219.56,6.27,180.71,4.469999999999999,2.0325572935612946,95.0,-0.5000000000000004,0.8660254037844384,331,2.350842105263158,1.017170705046457,1.08,3,0,0,3,-4.8499999999999925,0,1,1.1358069164224218,-0.00497254545070194,1.0,0.7456890867556127,-0.2034216582740442,-0.1405882687160162
218.07,2017-12-04,Historical,223.33,224.39,219.92,221.43,2.94,185.97,-1.059999999999974,-0.4723918178171816,95.0,-2.4492935982947064e-16,1.0,338,2.2954736842105263,0.9848259043490042,2.11,3,0,4,3,-5.529999999999973,0,0,0.8123953098782104,-0.024792200354888955,0.6666666666666666,0.7623302891023948,-0.46777408546346,-0.1405882687160162
210.25,2017-12-11,Historical,218.07,223.33,224.39,219.01,6.46,190.8,-5.260000000000019,-2.35525903371693,95.0,-2.4492935982947064e-16,1.0,345,2.213157894736842,0.960001826400621,2.65,3,0,4,3,-4.2000000000000455,1,0,-0.378545006160559,-0.0377474157259584,0.3333333333333333,0.7407946154771473,-0.1883384867527262,-0.1405882687160162
201.49,2017-12-18,Historical,210.25,218.07,223.33,213.28,9.52,194.92,-7.819999999999993,-3.586004493969823,95.0,-2.4492935982947064e-16,1.0,352,2.120947368421053,0.9447205551387848,2.69,3,0,4,3,-2.559999999999974,1,0,-1.4466257668534137,-0.04385756305145888,0.0,0.6898031237942271,0.0545799598537639,-0.1405882687160162
193.13,2017-12-25,Historical,201.49,210.25,218.07,205.74,10.79,198.2,-8.759999999999991,-4.16646848989298,95.0,-2.4492935982947064e-16,1.0,359,2.0329473684210524,0.9387090502576066,2.46,3,0,4,3,-0.9399999999999977,0,0,-0.8036966220471412,-0.043674624050775476,0.0,0.6227043720858121,0.1553990537067843,-0.1405882687160162
185.59,2018-01-01,Historical,193.13,201.49,210.25,197.62,10.64,200.5,-8.360000000000014,-4.149089284828038,95.0,0.4999999999999999,0.8660254037844387,1,1.953578947368421,0.939125594575448,2.19,3,0,4,0,0.39999999999997726,0,0,-0.5624123422133599,-0.041095853079556745,0.0,0.550444177938288,0.1434912867162702,-0.1405882687160162
178.96,2018-01-08,Historical,185.59,193.13,201.49,189.79,9.71,201.72,-7.539999999999992,-3.9041060425620007,95.0,0.4999999999999999,0.8660254037844387,8,1.883789473684211,0.9429369302913748,1.89,3,0,4,0,0.8200000000000216,0,0,-0.46104725414873887,-0.037604113197983194,0.0,0.4807647050103184,0.069663131375082,-0.1405882687160162
173.35,2018-01-15,Historical,178.96,185.59,193.13,182.76,8.53,201.74,-6.629999999999996,-3.572390753812164,95.0,0.4999999999999999,0.8660254037844387,15,1.824736842105263,0.9485117093455898,1.56,3,0,4,0,0.9099999999999957,0,0,-0.4094865100069209,-0.032997670752618107,0.0,0.4182044630328438,-0.0240113022836299,-0.1405882687160162
168.83,2018-01-22,Historical,173.35,178.96,185.59,176.68,7.24,200.48,-5.610000000000014,-3.13477872150202,95.0,0.4999999999999999,0.8660254037844387,22,1.7771578947368425,0.9555693909893592,1.24,3,0,4,0,1.0199999999999827,0,0,-0.37488061126850564,-0.027446753601598376,0.0,0.3640983078090821,-0.1264180984020522,-0.1405882687160162
165.17,2018-01-29,Historical,168.83,173.35,178.96,171.58,5.95,197.93,-4.519999999999982,-2.6074415921545904,95.0,0.4999999999999999,0.8660254037844387,29,1.7386315789473683,0.9626413334887516,1.04,3,0,4,0,1.0900000000000318,0,0,-0.3520043931886234,-0.022819591180141797,0.0,0.3187132104996767,-0.2288248945204745,-0.1405882687160162
161.91,2018-02-05,Historical,165.17,168.83,173.35,167.32,4.92,194.18,-3.660000000000025,-2.1678611621157526,95.0,0.8660254037844386,0.5000000000000001,36,1.7043157894736842,0.9676667463542912,0.99,3,0,4,0,0.8599999999999568,0,0,-0.3503886010339999,-0.02077604254625416,0.0,0.2808033056882908,-0.3105915611886722,-0.1405882687160162
158.57,2018-02-12,Historical,161.91,165.17,168.83,163.62,4.4,189.46,-3.259999999999991,-1.973724041896223,95.0,0.8660254037844386,0.5000000000000001,43,1.669157894736842,0.9691358024691358,1.09,3,0,4,0,0.4000000000000341,0,0,-0.386676875954161,-0.021714467751717082,0.0,0.2478768625422516,-0.3518718200891215,-0.1405882687160162
154.65,2018-02-19,Historical,158.57,161.91,165.17,160.07,4.51,184.1,-3.3400000000000034,-2.0628744364152944,95.0,0.8660254037844386,0.5000000000000001,50,1.6278947368421053,0.9661398138314488,1.34,3,0,4,0,-0.0800000000000125,0,0,-0.470894874018496,-0.02602204571778601,0.0,0.2162852751994301,-0.3431394576294111,-0.1405882687160162
149.98,2018-02-26,Historical,154.65,158.57,161.91,156.28,5.14,178.46,-3.919999999999988,-2.472094343192273,95.0,0.8660254037844386,0.5000000000000001,57,1.578736842105263,0.9596877399539288,1.52,3,0,4,0,-0.5799999999999845,0,0,-0.5706521739078759,-0.0317865468715102,0.0,0.1825579185714602,-0.2931268362692514,-0.1405882687160162
145.01,2018-03-05,Historical,149.98,154.65,158.57,152.05,5.86,172.84,-4.670000000000016,-3.019721952796648,95.0,1.0,6.123233995736766e-17,64,1.526421052631579,0.953699440973364,1.53,3,0,1,0,-0.750000000000028,0,0,-0.6084701814986324,-0.034881843894938744,0.0,0.1449149849207181,-0.235969554714783,-0.1405882687160162
140.31,2018-03-12,Historical,145.01,149.98,154.65,147.49,6.2,167.46,-4.969999999999999,-3.313775170022669,95.0,1.0,6.123233995736766e-17,71,1.4769473684210526,0.9513187334734556,1.35,3,0,1,0,-0.29999999999998295,0,0,-0.5707472178015056,-0.03411742928796229,0.0,0.1043353685028967,-0.2089786162029508,-0.1405882687160162
136.51,2018-03-19,Historical,140.31,145.01,149.98,142.95,5.83,162.46,-4.699999999999989,-3.2411557823598294,95.0,1.0,6.123233995736766e-17,78,1.4369473684210523,0.954949282966072,0.98,3,0,1,0,0.27000000000001023,0,0,-0.48312078019142385,-0.028508303043231424,0.0,0.0639337328588376,-0.2383511081128859,-0.1405882687160162
134.24,2018-03-26,Historical,136.51,140.31,145.01,139.02,4.71,157.93,-3.8000000000000114,-2.708288789109836,95.0,1.0,6.123233995736766e-17,85,1.4130526315789476,0.965616458063588,0.4,3,0,1,0,0.8999999999999773,0,0,-0.3668457405958032,-0.01750401937006807,0.0,0.0289605108145312,-0.3272624349753921,-0.1405882687160162
134.29,2018-04-02,Historical,134.24,136.51,140.31,136.34,2.85,153.98,-2.269999999999982,-1.662881840158217,95.0,0.8660254037844387,-0.4999999999999998,92,1.413578947368421,0.9849640604371424,0.47,3,0,1,1,1.5300000000000296,0,0,-0.18385650224050445,0.0003920707609303862,0.0,0.005111087130373,-0.4749187456577685,-0.1405882687160162
137.45,2018-04-09,Historical,134.29,134.24,136.51,135.62,1.61,150.79,0.0499999999999829,0.0372467222884259,95.0,0.8660254037844387,-0.4999999999999998,99,1.4468421052631577,1.013493585016959,1.54,3,0,1,1,2.3199999999999648,1,0,0.2496589358765378,0.024769646209473372,0.3333333333333333,-0.0012962207250724,-0.5733562861126861,-0.1405882687160162
144.53,2018-04-16,Historical,137.45,134.29,134.24,137.63,4.84,148.57,3.1599999999999966,2.353116389902447,95.0,0.8660254037844387,-0.4999999999999998,106,1.5213684210526317,1.0501344183680883,2.87,3,0,1,1,3.1100000000000136,1,1,2.620588235217036,0.054220673546304374,0.6666666666666666,0.0165908470380461,-0.3169423702502798,-0.1405882687160162
156.22,2018-04-23,Historical,144.53,137.45,134.29,143.12,9.72,147.6,7.0800000000000125,5.150963986904338,95.0,0.8660254037844387,-0.4999999999999998,113,1.644421052631579,1.0915315818893236,4.34,3,0,1,1,3.920000000000016,1,1,2.746666666630044,0.08513985441003101,1.0,0.0654465694358179,0.070456982507783,-0.1405882687160162
172.51,2018-04-30,Historical,156.22,144.53,137.45,152.68,15.32,148.17,11.689999999999998,8.08828616896146,95.0,0.8660254037844387,-0.4999999999999998,120,1.8158947368421048,1.1298794865077284,5.69,3,0,1,1,4.609999999999985,1,1,2.1623681125312864,0.10976423262728573,1.0,0.1505213792942329,0.515013616820314,-0.1405882687160162
192.94,2018-05-07,Historical,172.51,156.22,144.53,166.55,21.0,150.55,16.289999999999992,10.42760209960312,95.0,0.4999999999999999,-0.8660254037844387,127,2.0309473684210526,1.1584509156409486,6.9,3,0,1,1,4.599999999999994,1,1,1.9125172890666917,0.12466096549691096,1.0,0.2739510458984395,0.9659210601944526,-0.1405882687160162
217.04,2018-05-14,Historical,192.94,172.51,156.22,184.68,26.29,155.05,20.430000000000007,11.842791722219006,109.0,0.4999999999999999,-0.8660254037844387,134,1.9911926605504584,1.1752220056313625,7.96,3,0,1,1,4.140000000000015,1,1,1.7786333012469229,0.1145956864470767,1.0,0.4352906173140319,1.3858683093932542,0.0097846730477034
244.23,2018-05-21,Historical,217.04,192.94,172.51,206.68,30.95,161.94,24.099999999999994,12.49092982274282,109.0,0.4999999999999999,-0.8660254037844387,141,2.2406422018348624,1.1816818269789044,8.75,3,0,1,1,3.6699999999999875,1,1,1.6953703703672305,0.1149325199429482,1.0,0.6310694684526437,1.755802937231896,0.0097846730477034
272.49,2018-05-28,Historical,244.23,217.04,192.94,231.68,34.34,171.37,27.19,12.527644673792848,109.0,0.4999999999999999,-0.8660254037844387,148,2.499908256880734,1.176148135359116,8.53,3,0,1,1,3.090000000000007,1,1,1.6265929679078357,0.1061565143699111,1.0,0.8535454356556116,2.024918471217518,0.0097846730477034
298.06,2018-06-04,Historical,272.49,244.23,217.04,257.96,35.03,183.14,28.26000000000002,11.571060066330926,109.0,1.2246467991473532e-16,-1.0,155,2.7344954128440366,1.155450457435261,7.1,3,0,2,1,1.070000000000018,1,1,1.5472161572031293,0.086090188984215,1.0,1.0874121723793713,2.079694199373883,0.0097846730477034
317.02,2018-06-11,Historical,298.06,272.49,244.23,282.95,31.61,196.73,25.57,9.383830599288045,109.0,1.2246467991473532e-16,-1.0,162,2.908440366972477,1.1204099664251634,4.47,3,0,2,1,-2.690000000000019,0,1,1.4467025042592805,0.05835903983368469,1.0,1.309799149195458,1.8081971119901583,0.0097846730477034
325.47,2018-06-18,Historical,317.02,298.06,272.49,303.26,23.5,211.27,18.95999999999998,6.361135341877468,109.0,1.2246467991473532e-16,-1.0,169,2.985963302752294,1.073237485985623,0.82,3,0,2,1,-6.610000000000021,0,1,1.3102822017304976,0.024453641972035145,1.0,1.4905386249511494,1.1643838433696896,0.0097846730477034
