price_acceleration,variety_encoded,high_volatility_regime,date,fuel_impact_ratio,year,month_sin,weekly_price_lag2,rolling_mean_4w,weekly_price_lag3,price_to_fuel_ratio,price_position_4w,vegetable,rolling_mean_13w,price_to_rolling_mean_ratio,price_deviation_from_veg_avg,rolling_std_4w,data_type,day_of_year,rolling_std_4w_scaled,rolling_mean_4w_scaled,week_number,weekly_price_lag1,price_change_lag1,price_change_pct_lag1,month,weekly_price,weekly_arrival_sum,avg_daily_arrival,weekly_sales_sum,avg_daily_sales,avg_weekly_price,weekly_supply_status,supply_demand_ratio,price_volatility,arrival_volatility,utilization_rate,week,quarter,is_month_start,is_month_end,is_quarter_start,month_cos,week_sin,week_cos,price_lag_1,price_lag_2,price_lag_3,price_lag_4,price_lag_8,price_lag_12,price_change_1w,price_change_4w,price_momentum,price_rolling_mean_4,price_rolling_std_4,price_rolling_mean_8,price_rolling_std_8,price_rolling_mean_12,price_rolling_std_12,price_rolling_mean_26,price_rolling_std_26,weekly_price_volatility_4w,weekly_price_volatility_8w,seasonal_price_effect,fuel_price_interaction,rsi_14
0.4000000000000199,0,0,2010-03-08,-0.0028121072219766,2010,1.0,112.16,112.17,112.68,1.5316438356164384,-0.1666666666589506,Bitter Gourd,113.92,0.9967905857181064,-59.834072856049005,0.37,Historical,67,-0.6717938265676038,-0.2099786779614564,2,112.04,-0.1199999999999903,-0.1069900142653266,3,111.81,613.0500000000001,87.57857142857144,459.7800000000001,65.68285714285716,137.32714285714286,Stable,1.3333550799657334,0.0512148371951395,0.0505176998131177,0.7499877648642236,10,1,0,0,0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,112.04,112.16,112.68,113.72,116.11,112.71,-0.0020528382720457206,-0.016795638410130098,-0.016795638410130098,112.1725,0.36818247288266115,113.72250000000001,1.8518157112889673,114.02499999999999,1.684887371469806,109.89653846153846,7.304338405253185,0.36818247288266115,1.8518157112889673,112.04,-0.3144217084892037,42.386363636363626
-0.1100000000000136,0,0,2010-03-15,-0.0105364653589053,2010,1.0,112.04,111.74,112.16,1.5198630136986302,-0.4817073170437933,Bitter Gourd,113.79,0.992930016108824,-60.69407285604901,0.55,Historical,74,-0.6575045061789866,-0.2138052645973475,3,111.81,-0.2300000000000039,-0.2052838272045733,3,110.95,590.1099999999999,84.30142857142856,442.58,63.22571428571428,142.63857142857142,Stable,1.3333408619157194,0.0483092535981536,0.0496413341552598,0.7499957622307778,11,1,0,0,0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,111.81,112.04,112.16,112.68,116.44,113.14,-0.007691619712011488,-0.015353212637557734,-0.015353212637557734,111.74,0.5463210289484589,113.03625,1.7129334696461174,113.84250000000002,1.8949700165515482,110.69269230769231,6.1072969848807555,0.5463210289484589,1.7129334696461174,111.81,-1.169020831570543,40.064446831364165
-0.6299999999999956,0,0,2010-03-22,-0.0238290727033325,2010,1.0,111.81,110.96,112.04,1.4934246575342465,-1.147928994014906,Bitter Gourd,113.47,0.9825162220620044,-62.62407285604901,1.37,Historical,81,-0.5924087132975089,-0.2207465147740801,4,110.95,-0.8599999999999994,-0.7691619712011443,3,109.02,622.62,88.94571428571429,466.96,66.70857142857143,135.12571428571428,Stable,1.3333476072182893,0.0423448968197045,0.0433552869382878,0.7499919682149755,12,1,0,0,0,6.123233995736766e-17,0.992708874098054,0.120536680255323,110.95,111.81,112.04,112.16,115.98,114.08,-0.017395223073456534,-0.027995720399429436,-0.027995720399429436,110.955,1.3726495061272113,112.16625,1.7707297728837244,113.42083333333333,2.3464962597376515,111.32576923076924,4.88286733227624,1.3726495061272113,1.7707297728837244,110.95,-2.597845506117309,33.45291479820631
-1.0700000000000074,0,0,2010-03-29,-0.0340518140443789,2010,1.0,110.95,109.52,111.81,1.4563013698630138,-1.211320754671266,Bitter Gourd,112.87,0.9706902848794742,-65.334072856049,2.44,Historical,88,-0.5074666420985074,-0.233561130484971,5,109.02,-1.9300000000000068,-1.7395223073456572,3,106.31,340.75,48.67857142857143,255.56,36.50857142857142,177.41571428571427,Low,1.3333463713674036,0.2192070116433848,0.7548822174703024,0.749992661041841,13,1,0,0,0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,109.02,110.95,111.81,112.04,114.95,115.19,-0.02485782425243066,-0.051142449125312406,-0.051142449125312406,109.5225,2.4387889754284173,111.08625,2.3653325800595626,112.68083333333334,3.036584380016949,111.72730769230769,3.889189692150996,2.4387889754284173,2.3653325800595626,109.02,-3.620048351057921,24.571854058078927
-0.7799999999999869,0,0,2010-04-05,-0.0328581571341051,2010,0.8660254037844387,109.02,107.51,110.95,1.4213698630136986,-0.8865248226740796,Bitter Gourd,111.99,0.9651195237652312,-67.884072856049,3.14,Historical,95,-0.451897062809441,-0.2514481982480895,1,106.31,-2.7099999999999937,-2.485782425243069,4,103.76,138.07999999999998,19.72571428571428,103.56,14.794285714285715,203.16000000000005,Low,1.3333333204583493,0.0462354338941664,0.0455588839731719,0.7499999945683663,14,2,0,0,0,-0.4999999999999998,0.992708874098054,-0.12053668025532288,106.31,109.02,110.95,111.81,113.72,116.11,-0.023986454707929594,-0.07199713800196761,-0.07199713800196761,107.50999999999999,3.1419845108897477,109.84125,3.240385503962655,111.65166666666666,3.7724017749317946,111.8826923076923,3.445691289354512,3.1419845108897477,3.240385503962655,92.06716067632368,-3.4093623842347456,15.69148936170214
0.1599999999999966,0,0,2010-04-12,-0.0183510947285899,2010,0.8660254037844387,106.31,105.36,109.02,1.4023287671232878,-0.5339285714190366,Bitter Gourd,110.94,0.9716211085801064,-69.274072856049,2.93,Historical,102,-0.4685679365961609,-0.2705811314275448,2,103.76,-2.549999999999997,-2.398645470792961,4,102.37,131.80999999999997,18.829999999999995,98.85,14.12142857142857,212.68,Low,1.3334344832227163,0.0378598107591996,0.0370201353716485,0.74994309422697,15,2,0,0,0,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,103.76,106.31,109.02,110.95,112.68,116.44,-0.013396299151889002,-0.07733213159080665,-0.07733213159080665,105.36500000000001,2.9324676752985686,108.5525,3.927462830596869,110.47916666666667,4.298681527954997,111.83423076923077,3.57291497024635,2.9324676752985686,3.927462830596869,89.85879589667337,-1.878601567365748,8.159268929503924
1.1599999999999966,0,0,2010-04-19,0.0096346719728598,2010,0.8660254037844387,103.76,103.88,106.31,1.4121917808219178,-0.1400709219833306,Bitter Gourd,109.91,0.9923950712360416,-68.554072856049,1.71,Historical,109,-0.5654177747856766,-0.2837517086859606,3,102.37,-1.3900000000000006,-1.339629915188898,4,103.09,131.32,18.76,98.49,14.070000000000002,213.98571428571432,Low,1.33333331979558,0.0636409295682434,0.066000566506973,0.7499999942887604,16,2,0,0,0,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,102.37,103.76,106.31,109.02,112.16,115.98,0.007033310540197402,-0.054393689231333586,-0.054393689231333586,103.88250000000001,1.7149805635451392,107.41875,4.0446876534896345,109.40499999999999,4.408255684713857,111.67999999999999,3.860431064012812,1.7149805635451392,4.0446876534896345,88.655020585413,0.9932383336821169,6.944444444444429
2.1099999999999994,0,0,2010-04-26,0.04331897783152,2010,0.8660254037844387,102.37,103.89,103.76,1.4568493150684931,0.6804407713311152,Bitter Gourd,109.17,1.0236788911348542,-65.29407285604901,1.73,Historical,116,-0.5638300725202746,-0.2836627182990794,4,103.09,0.7199999999999989,0.7033310540197313,4,106.35,212.35,30.33571428571429,159.26,22.75142857142857,189.6671428571429,Low,1.3333542550963569,0.1962373928973639,0.640095747914908,0.7499882234519037,17,2,0,0,0,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,103.09,102.37,103.76,106.31,112.04,114.95,0.031622853817052876,0.0003762581130655196,0.0003762581130655196,103.89250000000001,1.7338661040204146,106.70750000000001,3.590776875751873,108.68833333333335,4.1140840874709745,111.54807692307692,3.984568251873877,1.7338661040204146,3.590776875751873,89.2785588761378,4.606973292382151,22.04986149584485
2.539999999999992,0,0,2010-05-03,0.0640171055766136,2010,0.49999999999999994,103.09,105.78,102.37,1.524931506849315,3.915789473478104,Bitter Gourd,108.89,1.0523728493098885,-60.32407285604901,4.08,Historical,123,-0.3772750563355518,-0.266843535178535,1,106.35,3.259999999999991,3.1622853817052974,5,111.32,409.15,58.45,306.87,43.83857142857143,137.33285714285716,Stable,1.333300741899499,0.0636867709957409,0.0619990912070627,0.7500183288524542,18,2,0,0,0,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,106.35,103.09,102.37,103.76,111.81,113.72,0.04673248707099198,0.07286044718581319,0.07286044718581319,105.7825,4.077608572027363,106.64625,3.4941867539435227,108.48833333333334,3.9000066045002484,111.53423076923076,3.9847169767262614,4.077608572027363,3.4941867539435227,53.17499999999999,7.126384192788625,39.67198581560281
1.710000000000008,0,0,2010-05-10,0.0687884858656563,2010,0.49999999999999994,106.35,109.42,103.09,1.6015068493150684,2.35198555952433,Bitter Gourd,109.14,1.0684518369585083,-54.73407285604901,6.03,Historical,130,-0.2224740854588669,-0.2344510343537828,2,111.32,4.969999999999999,4.6732487070992,5,116.91,402.48,57.497142857142855,301.86,43.12285714285714,139.90428571428572,Stable,1.3333333289162743,0.0792541462116201,0.0805069995084594,0.7499999981365535,19,2,0,0,0,-0.8660254037844387,0.7485107481711013,-0.663122658240795,111.32,106.35,103.09,102.37,110.95,112.68,0.05021559468199799,0.14203379896454038,0.14203379896454038,109.4175,6.033348296482753,107.39125000000001,4.896755303260084,108.84083333333332,4.463731537897212,111.68923076923078,4.115397354400966,6.033348296482753,4.896755303260084,55.65999999999999,8.042061882553877,53.613569321533916
0.6200000000000045,0,0,2010-05-17,0.0595236002872252,2010,0.49999999999999994,111.32,114.14,106.35,1.6710958904109587,1.765853658519357,Bitter Gourd,109.85,1.0687751883651655,-49.65407285604901,6.78,Historical,137,-0.1629352505062958,-0.1924475717458625,3,116.91,5.590000000000003,5.021559468199788,5,121.99,404.07,57.724285714285706,303.06,43.294285714285714,138.97857142857143,Stable,1.3333003321675565,0.0574791600511735,0.0568665244286339,0.7500185592842367,20,2,0,0,0,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,116.91,111.32,106.35,103.09,109.02,112.16,0.043452228209734045,0.1833349500436512,0.1833349500436512,114.1425,6.780655695924388,109.01249999999999,7.144333918768273,109.65999999999998,5.823191876999886,112.01846153846154,4.576766275270852,6.780655695924388,7.144333918768273,58.45499999999999,7.261283999038602,63.351630610267996
-0.5100000000000051,0,0,2010-05-24,0.0410992592026406,2010,0.49999999999999994,116.91,118.97,111.32,1.7212328767123288,1.5064442759552208,Bitter Gourd,110.89,1.0561486088929983,-45.994072856049,6.23,Historical,144,-0.2065970628048479,-0.1494652148822491,4,121.99,5.079999999999998,4.3452228209733965,5,125.65,394.4500000000001,56.35000000000001,295.82000000000005,42.260000000000005,142.37142857142857,Stable,1.3334122056202684,0.0563841875464848,0.058326357992784,0.749955632526415,21,2,0,0,0,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,121.99,116.91,111.32,106.35,106.31,112.04,0.030002459217968847,0.18147625763986852,0.18147625763986852,118.9675,6.231877058051804,111.43,9.102895928533949,110.79416666666667,7.4320246334029845,112.48769230769231,5.297979469716124,6.231877058051804,9.102895928533949,60.99499999999999,5.164121918811792,69.30634117296815
-1.4199999999999875,0,0,2010-05-31,0.0231126907205499,2010,0.49999999999999994,121.99,123.08,116.91,1.7502739726027396,1.343338213752977,Bitter Gourd,112.1,1.0381052973675655,-43.87407285604901,4.76,Historical,151,-0.3232931793118874,-0.1128901658740812,5,125.65,3.660000000000011,3.000245921796877,5,127.77,402.74,57.53428571428571,302.04999999999995,43.14999999999999,139.60857142857142,Stable,1.3333554003199624,0.0680727822452333,0.0687521729666575,0.7499875831802464,22,2,0,1,0,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,125.65,121.99,116.91,111.32,103.76,111.81,0.016872264226024614,0.14777218828602234,0.14777218828602234,123.07999999999998,4.7559786935329615,114.43125,10.114668891551513,112.12416666666667,8.911203834941277,113.05000000000001,6.088034165475344,4.7559786935329615,10.114668891551513,62.824999999999996,2.9531084933646605,72.17959647627168
-1.5400000000000205,0,0,2010-06-07,0.0087914821259399,2010,1.2246467991473532e-16,125.65,126.0,121.99,1.7615068493150683,1.21838111297455,Bitter Gourd,113.39,1.0205555555555557,-43.05407285604901,2.95,Historical,158,-0.466980234330759,-0.0869049729047745,1,127.77,2.1199999999999903,1.6872264226024594,6,128.59,400.19,57.17,300.15000000000003,42.87857142857143,140.4557142857143,Stable,1.333300012216225,0.0658820651787334,0.0662201637404317,0.7500187392238219,23,2,0,0,0,-1.0,0.35460488704253584,-0.9350162426854147,127.77,125.65,121.99,116.91,102.37,110.95,0.0064177819519448676,0.09990591052946707,0.09990591052946707,126.0,2.946387618764116,117.70875000000001,9.893764901622488,113.59416666666665,10.078416594912078,113.6573076923077,6.8071835924656465,2.946387618764116,9.893764901622488,1.564731215270573e-14,1.1304966865746118,73.05656171635553
-1.299999999999983,0,0,2010-06-14,-0.002556708323254,2010,1.2246467991473532e-16,127.77,127.59,125.65,1.7582191780821916,1.0881670533516443,Bitter Gourd,114.73,1.0059565796692531,-43.29407285604901,1.34,Historical,165,-0.5947902666956117,-0.0727555013906657,2,128.59,0.8200000000000074,0.6417781951944959,6,128.35,385.02,55.002857142857145,288.78,41.25428571428571,145.66714285714286,Stable,1.3332640718427038,0.0411032204786154,0.0426342727024664,0.750038957067064,24,2,0,0,0,-1.0,0.23931566428755768,-0.970941817426052,128.59,127.77,125.65,121.99,103.09,109.02,-0.0018663970759780213,0.05213542093614221,0.05213542093614221,127.59,1.3383572019482044,120.86625,8.493493202782929,115.205,10.79980429115572,114.25884615384615,7.3865105845304,1.3383572019482044,8.493493202782929,1.5747733190235814e-14,-0.32815351328965087,73.03621169916433
-1.0600000000000165,0,0,2010-06-21,-0.0112065147205421,2010,1.2246467991473532e-16,128.59,128.0,127.77,1.7438356164383562,0.8577235772183385,Bitter Gourd,116.14,0.99453125,-44.34407285604901,0.58,Historical,172,-0.6551229527808837,-0.0691068955285371,3,128.35,-0.2400000000000091,-0.1866397075977985,6,127.3,395.15,56.45,296.35,42.33571428571429,142.23142857142858,Stable,1.3333895686404942,0.0649631546702839,0.0648954818464453,0.7499683645451896,25,2,0,0,0,-1.0,0.12053668025532308,-0.992708874098054,128.35,128.59,127.77,125.65,106.35,106.31,-0.008180755746006962,0.013131715081575734,0.013131715081575734,128.0025,0.5812271500942465,123.485,6.333412530833574,116.95416666666667,10.927224099246066,114.80346153846153,7.810561025845489,0.5812271500942465,6.333412530833574,1.571834166705628e-14,-1.4265893239250094,72.65170407315046
-0.8099999999999881,0,0,2010-06-28,-0.0175402726812702,2010,1.2246467991473532e-16,128.35,127.48,128.59,1.7215068493150685,-0.1649999999917491,Bitter Gourd,117.62,0.9858016943834328,-45.974072856049006,1.33,Historical,179,-0.5955841178283127,-0.0737343956463588,4,127.3,-1.0499999999999972,-0.818075574600699,6,125.67,402.87,57.55285714285714,302.15000000000003,43.16428571428572,139.3114285714286,Stable,1.3333443609685771,0.0517026918901379,0.0506585251688257,0.749993792662661,26,2,0,0,0,-1.0,-3.216245299353273e-16,-1.0,127.3,128.35,128.59,127.77,111.32,103.76,-0.012804399057344873,-0.016435783047663688,-0.016435783047663688,127.4775,1.3288434821327255,125.27875,3.99698971548835,118.78000000000002,10.336705119488748,115.24923076923076,8.093240104223424,1.3288434821327255,3.99698971548835,1.5589753753145805e-14,-2.204286067855226,73.26068734283321
-0.5799999999999985,0,0,2010-07-05,-0.0219099598753121,2010,-0.4999999999999997,127.3,126.24,128.35,1.693972602739726,-1.4659090908257957,Bitter Gourd,119.16,0.9795627376425856,-47.98407285604901,2.05,Historical,186,-0.5384268362738444,-0.084769203619626,1,125.67,-1.6299999999999957,-1.280439905734482,7,123.66,391.04,55.862857142857145,293.28000000000003,41.89714285714286,143.6,Stable,1.333333328787052,0.0562508159238741,0.0572858184572864,0.7499999980820377,27,3,0,0,0,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,125.67,127.3,128.35,128.59,116.91,102.37,-0.015994270708999836,-0.03833890660237971,-0.03833890660237971,126.245,2.045882042870467,126.12249999999999,2.3519156325987685,120.55416666666666,9.005435185418843,115.57499999999999,8.259519719692845,2.045882042870467,2.3519156325987685,-62.834999999999965,-2.7093856381810943,74.72214306070104
-0.3800000000000094,0,0,2010-07-12,-0.0243708444940389,2010,-0.4999999999999997,125.67,124.52,127.3,1.663835616438356,-0.8793103448023183,Bitter Gourd,120.62,0.9754256344362352,-50.18407285604901,2.53,Historical,193,-0.5003219819041989,-0.1000755501631902,2,123.66,-2.010000000000005,-1.59942707089998,7,121.46,410.76,58.68,308.08000000000004,44.011428571428574,137.0242857142857,Stable,1.3332900502035507,0.077474253109694,0.0759953257330864,0.7500243432904268,28,3,0,0,0,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,123.66,125.67,127.3,128.35,121.99,103.09,-0.017790716480672875,-0.05368134008570313,-0.05368134008570313,124.5225,2.5267947416980667,126.05625,2.4884529761060477,122.085,7.133649454903575,115.78076923076922,8.339634967107992,2.5267947416980667,2.4884529761060477,-61.82999999999996,-2.9600827722459644,75.47495682210706
-0.1899999999999977,0,0,2010-07-19,-0.0245867064865709,2010,-0.4999999999999997,123.66,122.52,125.67,1.633972602739726,-0.653225806438441,Bitter Gourd,121.87,0.9735553379040156,-52.364072856049006,2.76,Historical,200,-0.4820634058520771,-0.1178736275394277,3,121.46,-2.200000000000003,-1.7790716480672837,7,119.28,390.34,55.76285714285715,292.75,41.82142857142857,143.99,Stable,1.33335610133781,0.0640950891836252,0.0664770739066478,0.7499871887329322,29,3,0,0,0,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,121.46,123.66,125.67,127.3,125.65,106.35,-0.017948295735221387,-0.06300078554595445,-0.06300078554595445,122.5175,2.759424758895609,125.25999999999999,3.464662424290581,123.16250000000001,5.275364916286958,115.89,8.367168218698303,2.759424758895609,3.464662424290581,-60.72999999999996,-2.932702349718177,73.79679144385025
