price_acceleration,variety_encoded,high_volatility_regime,date,fuel_impact_ratio,year,month_sin,weekly_price_lag2,rolling_mean_4w,weekly_price_lag3,price_to_fuel_ratio,price_position_4w,vegetable,rolling_mean_13w,price_to_rolling_mean_ratio,price_deviation_from_veg_avg,rolling_std_4w,data_type,day_of_year,rolling_std_4w_scaled,rolling_mean_4w_scaled,week_number,weekly_price_lag1,price_change_lag1,price_change_pct_lag1,month,weekly_price,weekly_arrival_sum,avg_daily_arrival,weekly_sales_sum,avg_daily_sales,avg_weekly_price,weekly_supply_status,supply_demand_ratio,price_volatility,arrival_volatility,utilization_rate
2.7800000000000296,1,1,2021-10-11,0.0353134457799186,2021,-0.8660254037844386,233.01,238.55,225.93,2.2737837837837835,2.189003436407307,Brinjals,224.0,1.0580171871725004,119.37570034456354,11.55,Historical,284,0.2157317397920565,0.9146818314429872,2,242.87,9.860000000000014,4.231578043860785,10,252.39,,,,,,,,,,
-0.3400000000000318,1,0,2021-10-18,0.02159535025336,2021,-0.8660254037844386,242.87,246.68,233.01,2.3282882882882885,1.6131386861229755,Brinjals,229.19,1.047673098751419,125.42570034456357,11.14,Historical,291,0.1831838433513176,0.9870310159773924,3,252.39,9.519999999999982,3.919792481574497,10,258.44,,,,,,,,,,
-3.4699999999999704,1,0,2021-10-25,0.0034859189788735,2021,-0.8660254037844386,252.39,253.28,242.87,2.3372972972972974,1.282828282822393,Brinjals,234.02,1.0243209096651926,126.42570034456357,7.61,Historical,298,-0.0970456064921171,1.045764671318976,4,258.44,6.050000000000011,2.3970838781251285,10,259.44,,,,,,,,,,
-5.050000000000011,1,0,2021-11-01,-0.0036808316179235,2021,-0.5000000000000004,258.44,257.16,252.39,2.327747747747748,1.0655561526003985,Brinjals,237.94,1.004744128169233,125.36570034456356,3.22,Historical,305,-0.4455462537478333,1.0802929414288769,1,259.44,1.0,0.3869370066553165,11,258.38,,,,,,,,,,
-2.0600000000000023,1,0,2021-11-08,0.0048814198516143,2021,-0.5000000000000004,259.44,259.01,258.44,2.34036036036036,1.062449310615875,Brinjals,241.03,1.0029728581908033,126.76570034456353,0.71,Historical,312,-0.6448028880557714,1.096756163001896,2,258.38,-1.0600000000000025,-0.4085723095898868,11,259.78,,,,,,,,,,
2.4599999999999795,1,1,2021-11-15,0.029165357520093,2021,-0.5000000000000004,258.38,261.45,259.44,2.416126126126126,1.824969400222463,Brinjals,244.05,1.0257793077070183,135.17570034456355,4.53,Historical,319,-0.3415517553640091,1.1184698174009058,3,259.78,1.3999999999999773,0.5418376035296762,11,268.19,,,,,,,,,,
7.010000000000048,1,1,2021-11-22,0.0649331235855129,2021,-0.5000000000000004,259.78,268.47,258.38,2.59027027027027,2.684350132602256,Brinjals,248.28,1.0709576488993182,154.50570034456354,13.42,Historical,326,0.3641819016071338,1.1809410689914994,4,268.19,8.410000000000025,3.237354684733246,11,287.52,,,,,,,,,,
10.91999999999996,1,1,2021-11-29,0.0890811512680493,2021,-0.5000000000000004,268.19,282.86,259.78,2.846396396396396,2.387421383637786,Brinjals,254.84,1.1169836668316482,182.93570034456357,24.93,Historical,333,1.2779045553459252,1.3089982357135277,5,287.52,19.329999999999984,7.207576717998427,11,315.95,,,,,,,,,,
9.100000000000025,1,1,2021-12-06,0.0879657945648608,2021,-2.4492935982947064e-16,287.52,304.62,268.19,3.1243243243243244,1.977067407917588,Brinjals,264.07,1.138467598975773,213.7857003445636,34.29,Historical,340,2.0209492155540127,1.5026413175669908,1,315.95,28.430000000000007,9.888007790762384,12,346.8,,,,,,,,,,
2.420000000000016,1,1,2021-12-13,0.0681390733293232,2021,-2.4492935982947064e-16,315.95,330.82,287.52,3.3606306306306304,1.6769847634295478,Brinjals,275.52,1.1275920440118492,240.01570034456356,37.12,Historical,347,2.245609086108381,1.735796131195701,2,346.8,30.850000000000023,9.764203196708348,12,373.03,,,,,,,,,,
