Price_Acceleration,Variety_encoded,High_Volatility_Regime,Start_Date,Month_Cos,Fuel_Impact_Ratio,Year,Month_Sin,Weekly_Price_lag2,Rolling_Mean_4w,Weekly_Price_lag3,Price_to_Fuel_Ratio,Fuel_Price,Price_Position_4w,Vegetable,Location_encoded,Rolling_Mean_13w,Price_to_Rolling_Mean_Ratio,Price_Deviation_From_Veg_Avg,Rolling_Std_4w,Data_Type,Seasonal_Price_Index,Day_of_Year,Rolling_Std_4w_scaled,Rolling_Mean_4w_scaled,Week_Number,Quarter_encoded,Weekly_Price_lag1,Price_Change_lag1,Price_Change_Pct_lag1,Trend_Consistency,Month,Season_encoded,Positive_Momentum,Weekly_Price,Fuel_Price_scaled
0.9899999999999949,2,1,2011-01-24,0.8660254037844387,0.08165085989752323,2011,0.4999999999999999,101.45,104.64,97.02,1.551232876712329,73.0,1.7125103562409891,Cabbage,0,93.13,1.0821865443425076,-8.316938016845342,7.0,Historical,1.1235174173976892,24,-0.1454705255868749,-0.2769884392829903,4,0,106.87,5.420000000000002,5.342533267619518,1.0,1,4,1,113.24,-0.37688860577329
0.9499999999999886,2,1,2011-01-31,0.8660254037844387,0.08250146373553399,2011,0.4999999999999999,106.87,110.4,101.45,1.6446575342465757,73.0,1.6571428571315836,Cabbage,0,95.77,1.0875,-1.4969380168453341,8.04,Historical,1.1235174173976892,31,-0.0629100077859764,-0.2257299764394265,5,0,113.24,6.36999999999999,5.960512772527361,1.0,1,4,1,120.06,-0.37688860577329
0.45000000000001705,2,1,2011-02-07,0.5000000000000001,0.07484842053848664,2011,0.8660254037844386,113.24,116.7,106.87,1.7345205479452055,73.0,1.5838728663826729,Cabbage,0,98.9,1.0850042844901455,5.063061983154668,8.53,Historical,1.1235174173976892,38,-0.0240113022836299,-0.1696660327042785,1,0,120.06,6.820000000000007,6.022606852702232,1.0,2,4,1,126.62,-0.37688860577329
-0.2600000000000051,2,1,2011-02-14,0.5000000000000001,0.06058468548966839,2011,0.8660254037844386,120.06,123.04,113.24,1.811232876712329,73.0,1.4989130434701141,Cabbage,0,102.44,1.0746098829648894,10.663061983154662,8.21,Historical,1.1235174173976892,45,-0.0494145385300601,-0.1132461274216058,2,0,126.62,6.560000000000002,5.46393469931701,1.0,2,4,1,132.22,-0.37688860577329
-0.960000000000008,2,0,2011-02-21,0.5000000000000001,0.040923906399199524,2011,0.8660254037844386,126.62,128.77,120.06,1.8653424657534248,73.0,1.402830702224262,Cabbage,0,106.27,1.0574668012735884,14.613061983154651,7.0,Historical,1.1235174173976892,52,-0.1454705255868749,-0.0622546357386855,3,0,132.22,5.599999999999994,4.422682040751851,1.0,2,4,1,136.17,-0.37688860577329
-1.6500000000000057,2,0,2011-02-28,0.5000000000000001,0.021226488645811625,2011,0.8660254037844386,132.22,133.32,126.62,1.894246575342465,73.0,1.298435619727447,Cabbage,0,110.22,1.0372037203720372,16.723061983154665,5.13,Historical,1.1235174173976892,59,-0.2939206874019523,-0.0217640097077455,4,0,136.17,3.9499999999999886,2.987445167145658,1.0,2,4,1,138.28,-0.37688860577329
-1.839999999999975,2,0,2011-03-07,6.123233995736766e-17,0.0061419949992189285,2011,1.0,136.17,136.39,132.22,1.9027397260273973,73.0,1.1880149812645109,Cabbage,0,114.16,1.018403108732312,17.34306198315467,3.02,Historical,0.8789134960203479,66,-0.4614232764018524,0.0055560390647788,1,0,138.28,2.1100000000000136,1.5495336711463712,1.0,3,1,1,138.9,-0.37688860577329
-1.490000000000009,2,0,2011-03-14,6.123233995736766e-17,-0.004438001124287707,2011,1.0,138.28,137.95,136.17,1.8965753424657528,73.0,1.0544662309253328,Cabbage,0,117.97,1.0036245016310257,16.893061983154652,1.22,Historical,0.8789134960203479,73,-0.6043164802880231,0.019438539418244,2,0,138.9,0.6200000000000045,0.448365634943596,1.0,3,1,1,138.45,-0.37688860577329
-1.0700000000000216,2,0,2011-03-21,6.123233995736766e-17,-0.01098265038066722,2011,1.0,138.9,138.24,138.28,1.8813698630136984,73.0,0.8170731707150996,Cabbage,0,121.55,0.9934895833333331,15.783061983154667,0.66,Historical,0.8789134960203479,80,-0.6487721437192762,0.0220192606377986,3,0,138.45,-0.450000000000017,-0.3239740820734464,0.6666666666666666,3,1,0,137.34,-0.37688860577329
-0.6599999999999682,2,0,2011-03-28,6.123233995736766e-17,-0.015160854673213044,2011,1.0,138.45,137.63,138.9,1.86054794520548,73.0,-0.3081081080914461,Cabbage,0,124.8,0.9868487975005448,14.263061983154657,1.37,Historical,0.8789134960203479,87,-0.5924087132975089,0.0165908470380461,4,0,137.34,-1.1099999999999852,-0.8017334777898053,0.3333333333333333,3,1,0,135.82,-0.37688860577329
