year,vegetable,price,Badulla_actual_class,Hambantota_actual_class,Jaffna_actual_class,Kurunegala_actual_class,Matale_actual_class,Nuwara_Eliya_actual_class,Ratnapura_actual_class,Badulla_prob_drought,Hambantota_prob_drought,Jaffna_prob_drought,Kurunegala_prob_drought,Matale_prob_drought,Nuwara_Eliya_prob_drought,Ratnapura_prob_drought,Badulla_prob_flood_risk,Hambantota_prob_flood_risk,Jaffna_prob_flood_risk,Kurunegala_prob_flood_risk,Matale_prob_flood_risk,Nuwara_Eliya_prob_flood_risk,Ratnapura_prob_flood_risk,Badulla_prob_normal,Hambantota_prob_normal,Jaffna_prob_normal,Kurunegala_prob_normal,Matale_prob_normal,Nuwara_Eliya_prob_normal,Ratnapura_prob_normal,USD_LKR_avg,RateChange_avg,week_num,price_lag1,price_lag2,price_roll_mean_4,price_roll_std_4,avg_prob_drought,max_prob_drought,min_prob_drought,std_prob_drought,avg_prob_flood_risk,max_prob_flood_risk,min_prob_flood_risk,std_prob_flood_risk,avg_prob_normal,max_prob_normal,min_prob_normal,std_prob_normal,count_drought,count_normal,count_flood_risk,usd_x_avg_drought,usd_x_avg_flood,usd_x_avg_normal,week_x_avg_drought,week_x_avg_flood,USD_LKR_avg_sq,RateChange_avg_%_sq,week_num_sq,week_sin,week_cos,veg_2,veg_3,veg_4,veg_5,veg_6
2011,2,26.0,0,0,0,0,0,0,0,0.0001106557142857,0.0001297468571428,0.0001180794285714,0.0001178552857142,0.000111716,0.0001177992857142,0.0001180794285714,0.0007080665714285,0.0007081802857142,0.0007081094285714,0.000708109,0.0007080751428571,0.0007081007142857,0.0007081094285714,0.9991812775998788,0.9991620727130796,0.9991738109224988,0.9991740355780356,0.9991802088425809,0.9991740998386373,0.9991738109224988,109.97,-0.3,39,36.0,46.0,36.4,8.20406403355467,0.0001177045714285,0.0001297468571428,0.0001106557142857,6.203208059083606e-06,0.0007081072244897,0.0007081802857142,0.0007080665714285,3.668581970797454e-08,0.9991741880596012,0.9991812775998788,0.9991620727130796,6.239772014136495e-06,0.0,7.0,0.0,0.0129439717199952,0.0778705514771385,109.87918546091436,0.0045904782857126,0.0276161817551005,12093.4009,0.09,1521.0,-1.0,-1.8369701987210287e-16,1,0,0,0,0
2011,3,16.8,0,0,0,0,0,0,0,0.0001106557142857,0.0001297468571428,0.0001180794285714,0.0001178552857142,0.000111716,0.0001177992857142,0.0001180794285714,0.0007080665714285,0.0007081802857142,0.0007081094285714,0.000708109,0.0007080751428571,0.0007081007142857,0.0007081094285714,0.9991812775998788,0.9991620727130796,0.9991738109224988,0.9991740355780356,0.9991802088425809,0.9991740998386373,0.9991738109224988,109.97,-0.3,39,14.4,15.6,14.95,1.6278820596098966,0.0001177045714285,0.0001297468571428,0.0001106557142857,6.203208059083606e-06,0.0007081072244897,0.0007081802857142,0.0007080665714285,3.668581970797454e-08,0.9991741880596012,0.9991812775998788,0.9991620727130796,6.239772014136495e-06,0.0,7.0,0.0,0.0129439717199952,0.0778705514771385,109.87918546091436,0.0045904782857126,0.0276161817551005,12093.4009,0.09,1521.0,-1.0,-1.8369701987210287e-16,0,1,0,0,0
2011,4,60.6,0,0,0,0,0,0,0,0.0001106557142857,0.0001297468571428,0.0001180794285714,0.0001178552857142,0.000111716,0.0001177992857142,0.0001180794285714,0.0007080665714285,0.0007081802857142,0.0007081094285714,0.000708109,0.0007080751428571,0.0007081007142857,0.0007081094285714,0.9991812775998788,0.9991620727130796,0.9991738109224988,0.9991740355780356,0.9991802088425809,0.9991740998386373,0.9991738109224988,109.97,-0.3,39,58.6,49.6,54.7,5.718974267004933,0.0001177045714285,0.0001297468571428,0.0001106557142857,6.203208059083606e-06,0.0007081072244897,0.0007081802857142,0.0007080665714285,3.668581970797454e-08,0.9991741880596012,0.9991812775998788,0.9991620727130796,6.239772014136495e-06,0.0,7.0,0.0,0.0129439717199952,0.0778705514771385,109.87918546091436,0.0045904782857126,0.0276161817551005,12093.4009,0.09,1521.0,-1.0,-1.8369701987210287e-16,0,0,1,0,0
2011,5,41.4,0,0,0,0,0,0,0,0.0001106557142857,0.0001297468571428,0.0001180794285714,0.0001178552857142,0.000111716,0.0001177992857142,0.0001180794285714,0.0007080665714285,0.0007081802857142,0.0007081094285714,0.000708109,0.0007080751428571,0.0007081007142857,0.0007081094285714,0.9991812775998788,0.9991620727130796,0.9991738109224988,0.9991740355780356,0.9991802088425809,0.9991740998386373,0.9991738109224988,109.97,-0.3,39,37.4,30.6,33.75,7.028276222991381,0.0001177045714285,0.0001297468571428,0.0001106557142857,6.203208059083606e-06,0.0007081072244897,0.0007081802857142,0.0007080665714285,3.668581970797454e-08,0.9991741880596012,0.9991812775998788,0.9991620727130796,6.239772014136495e-06,0.0,7.0,0.0,0.0129439717199952,0.0778705514771385,109.87918546091436,0.0045904782857126,0.0276161817551005,12093.4009,0.09,1521.0,-1.0,-1.8369701987210287e-16,0,0,0,1,0
2011,6,41.4,0,0,0,0,0,0,0,0.0001106557142857,0.0001297468571428,0.0001180794285714,0.0001178552857142,0.000111716,0.0001177992857142,0.0001180794285714,0.0007080665714285,0.0007081802857142,0.0007081094285714,0.000708109,0.0007080751428571,0.0007081007142857,0.0007081094285714,0.9991812775998788,0.9991620727130796,0.9991738109224988,0.9991740355780356,0.9991802088425809,0.9991740998386373,0.9991738109224988,109.97,-0.3,39,29.4,28.2,30.35,7.97558775263633,0.0001177045714285,0.0001297468571428,0.0001106557142857,6.203208059083606e-06,0.0007081072244897,0.0007081802857142,0.0007080665714285,3.668581970797454e-08,0.9991741880596012,0.9991812775998788,0.9991620727130796,6.239772014136495e-06,0.0,7.0,0.0,0.0129439717199952,0.0778705514771385,109.87918546091436,0.0045904782857126,0.0276161817551005,12093.4009,0.09,1521.0,-1.0,-1.8369701987210287e-16,0,0,0,0,1
2011,1,48.4,0,0,0,0,0,0,0,0.000108888,0.0001112191428571,0.0001115752857142,0.0001332025714285,0.0001119588571428,0.0001200504285714,0.0001115752857142,0.000708058,0.0007080734285714,0.0007080712857142,0.0007081891428571,0.000774139,0.0007081078571428,0.0007080712857142,0.999183054,0.9991807073671656,0.9991803535095548,0.9991586082368836,0.9991139014535316,0.9991718418112846,0.9991803535095548,110.2,0.21,40,44.0,41.6,44.0,3.115552385479401,0.0001154956530611,0.0001332025714285,0.000108888,8.558407583158205e-06,0.0007175299999999,0.000774139,0.000708058,2.4962262678726843e-05,0.9991669742697108,0.999183054,0.9991139014535316,2.488497234914992e-05,0.0,7.0,0.0,0.012727620967341,0.0790718059999952,110.10820056452212,0.0046198261224468,0.0287011999999982,12144.04,0.0440999999999999,1600.0,-0.992708874098054,0.1205366802553232,0,0,0,0,0
2011,2,14.0,0,0,0,0,0,0,0,0.000108888,0.0001112191428571,0.0001115752857142,0.0001332025714285,0.0001119588571428,0.0001200504285714,0.0001115752857142,0.000708058,0.0007080734285714,0.0007080712857142,0.0007081891428571,0.000774139,0.0007081078571428,0.0007080712857142,0.999183054,0.9991807073671656,0.9991803535095548,0.9991586082368836,0.9991139014535316,0.9991718418112846,0.9991803535095548,110.2,0.21,40,26.0,36.0,30.5,13.699148392022966,0.0001154956530611,0.0001332025714285,0.000108888,8.558407583158205e-06,0.0007175299999999,0.000774139,0.000708058,2.4962262678726843e-05,0.9991669742697108,0.999183054,0.9991139014535316,2.488497234914992e-05,0.0,7.0,0.0,0.012727620967341,0.0790718059999952,110.10820056452212,0.0046198261224468,0.0287011999999982,12144.04,0.0440999999999999,1600.0,-0.992708874098054,0.1205366802553232,1,0,0,0,0
2011,3,18.4,0,0,0,0,0,0,0,0.000108888,0.0001112191428571,0.0001115752857142,0.0001332025714285,0.0001119588571428,0.0001200504285714,0.0001115752857142,0.000708058,0.0007080734285714,0.0007080712857142,0.0007081891428571,0.000774139,0.0007081078571428,0.0007080712857142,0.999183054,0.9991807073671656,0.9991803535095548,0.9991586082368836,0.9991139014535316,0.9991718418112846,0.9991803535095548,110.2,0.21,40,16.8,14.4,16.3,1.708800749063444,0.0001154956530611,0.0001332025714285,0.000108888,8.558407583158205e-06,0.0007175299999999,0.000774139,0.000708058,2.4962262678726843e-05,0.9991669742697108,0.999183054,0.9991139014535316,2.488497234914992e-05,0.0,7.0,0.0,0.012727620967341,0.0790718059999952,110.10820056452212,0.0046198261224468,0.0287011999999982,12144.04,0.0440999999999999,1600.0,-0.992708874098054,0.1205366802553232,0,1,0,0,0
2011,4,78.6,0,0,0,0,0,0,0,0.000108888,0.0001112191428571,0.0001115752857142,0.0001332025714285,0.0001119588571428,0.0001200504285714,0.0001115752857142,0.000708058,0.0007080734285714,0.0007080712857142,0.0007081891428571,0.000774139,0.0007081078571428,0.0007080712857142,0.999183054,0.9991807073671656,0.9991803535095548,0.9991586082368836,0.9991139014535316,0.9991718418112846,0.9991803535095548,110.2,0.21,40,60.6,58.6,61.85,12.148388096094507,0.0001154956530611,0.0001332025714285,0.000108888,8.558407583158205e-06,0.0007175299999999,0.000774139,0.000708058,2.4962262678726843e-05,0.9991669742697108,0.999183054,0.9991139014535316,2.488497234914992e-05,0.0,7.0,0.0,0.012727620967341,0.0790718059999952,110.10820056452212,0.0046198261224468,0.0287011999999982,12144.04,0.0440999999999999,1600.0,-0.992708874098054,0.1205366802553232,0,0,1,0,0
2011,5,39.2,0,0,0,0,0,0,0,0.000108888,0.0001112191428571,0.0001115752857142,0.0001332025714285,0.0001119588571428,0.0001200504285714,0.0001115752857142,0.000708058,0.0007080734285714,0.0007080712857142,0.0007081891428571,0.000774139,0.0007081078571428,0.0007080712857142,0.999183054,0.9991807073671656,0.9991803535095548,0.9991586082368836,0.9991139014535316,0.9991718418112846,0.9991803535095548,110.2,0.21,40,41.4,37.4,37.15,4.662974730076584,0.0001154956530611,0.0001332025714285,0.000108888,8.558407583158205e-06,0.0007175299999999,0.000774139,0.000708058,2.4962262678726843e-05,0.9991669742697108,0.999183054,0.9991139014535316,2.488497234914992e-05,0.0,7.0,0.0,0.012727620967341,0.0790718059999952,110.10820056452212,0.0046198261224468,0.0287011999999982,12144.04,0.0440999999999999,1600.0,-0.992708874098054,0.1205366802553232,0,0,0,1,0
2011,6,35.6,0,0,0,0,0,0,0,0.000108888,0.0001112191428571,0.0001115752857142,0.0001332025714285,0.0001119588571428,0.0001200504285714,0.0001115752857142,0.000708058,0.0007080734285714,0.0007080712857142,0.0007081891428571,0.000774139,0.0007081078571428,0.0007080712857142,0.999183054,0.9991807073671656,0.9991803535095548,0.9991586082368836,0.9991139014535316,0.9991718418112846,0.9991803535095548,110.2,0.21,40,41.4,29.4,33.65,6.100000000000198,0.0001154956530611,0.0001332025714285,0.000108888,8.558407583158205e-06,0.0007175299999999,0.000774139,0.000708058,2.4962262678726843e-05,0.9991669742697108,0.999183054,0.9991139014535316,2.488497234914992e-05,0.0,7.0,0.0,0.012727620967341,0.0790718059999952,110.10820056452212,0.0046198261224468,0.0287011999999982,12144.04,0.0440999999999999,1600.0,-0.992708874098054,0.1205366802553232,0,0,0,0,1
2011,1,51.6,0,0,0,0,0,0,0,0.0001117754285714,0.0001102727142857,0.0001094857142857,0.0001332822857142,0.000111258,0.0001154308571428,0.0001094857142857,0.0007080647142857,0.0007080632857142,0.000708058,0.0007081891428571,0.0007784887142857,0.0007097787142857,0.000708058,0.9991801599475104,0.9991816636984234,0.9991824562318898,0.9991585284219884,0.9991102527417564,0.9991747903969208,0.9991824562318898,110.2,0.0,41,48.4,44.0,46.4,4.466169126518437,0.0001144272448979,0.0001332822857142,0.0001094857142857,8.560506400179991e-06,0.0007183857959183,0.0007784887142857,0.000708058,2.6510438397606427e-05,0.9991671868100542,0.9991824562318898,0.9991102527417564,2.6515603672750632e-05,0.0,7.0,0.0,0.0126098823877517,0.0791661147102013,110.10822398646798,0.004691517040815,0.029453817632652,12144.04,0.0,1681.0,-0.970941817426052,0.2393156642875573,0,0,0,0,0
2011,2,16.0,0,0,0,0,0,0,0,0.0001117754285714,0.0001102727142857,0.0001094857142857,0.0001332822857142,0.000111258,0.0001154308571428,0.0001094857142857,0.0007080647142857,0.0007080632857142,0.000708058,0.0007081891428571,0.0007784887142857,0.0007097787142857,0.000708058,0.9991801599475104,0.9991816636984234,0.9991824562318898,0.9991585284219884,0.9991102527417564,0.9991747903969208,0.9991824562318898,110.2,0.0,41,14.0,26.0,23.0,10.132456102380388,0.0001144272448979,0.0001332822857142,0.0001094857142857,8.560506400179991e-06,0.0007183857959183,0.0007784887142857,0.000708058,2.6510438397606427e-05,0.9991671868100542,0.9991824562318898,0.9991102527417564,2.6515603672750632e-05,0.0,7.0,0.0,0.0126098823877517,0.0791661147102013,110.10822398646798,0.004691517040815,0.029453817632652,12144.04,0.0,1681.0,-0.970941817426052,0.2393156642875573,1,0,0,0,0
2011,3,29.4,0,0,0,0,0,0,0,0.0001117754285714,0.0001102727142857,0.0001094857142857,0.0001332822857142,0.000111258,0.0001154308571428,0.0001094857142857,0.0007080647142857,0.0007080632857142,0.000708058,0.0007081891428571,0.0007784887142857,0.0007097787142857,0.000708058,0.9991801599475104,0.9991816636984234,0.9991824562318898,0.9991585284219884,0.9991102527417564,0.9991747903969208,0.9991824562318898,110.2,0.0,41,18.4,16.8,19.75,6.640030120413601,0.0001144272448979,0.0001332822857142,0.0001094857142857,8.560506400179991e-06,0.0007183857959183,0.0007784887142857,0.000708058,2.6510438397606427e-05,0.9991671868100542,0.9991824562318898,0.9991102527417564,2.6515603672750632e-05,0.0,7.0,0.0,0.0126098823877517,0.0791661147102013,110.10822398646798,0.004691517040815,0.029453817632652,12144.04,0.0,1681.0,-0.970941817426052,0.2393156642875573,0,1,0,0,0
2011,4,68.0,0,0,0,0,0,0,0,0.0001117754285714,0.0001102727142857,0.0001094857142857,0.0001332822857142,0.000111258,0.0001154308571428,0.0001094857142857,0.0007080647142857,0.0007080632857142,0.000708058,0.0007081891428571,0.0007784887142857,0.0007097787142857,0.000708058,0.9991801599475104,0.9991816636984234,0.9991824562318898,0.9991585284219884,0.9991102527417564,0.9991747903969208,0.9991824562318898,110.2,0.0,41,78.6,60.6,66.45,9.05299213888225,0.0001144272448979,0.0001332822857142,0.0001094857142857,8.560506400179991e-06,0.0007183857959183,0.0007784887142857,0.000708058,2.6510438397606427e-05,0.9991671868100542,0.9991824562318898,0.9991102527417564,2.6515603672750632e-05,0.0,7.0,0.0,0.0126098823877517,0.0791661147102013,110.10822398646798,0.004691517040815,0.029453817632652,12144.04,0.0,1681.0,-0.970941817426052,0.2393156642875573,0,0,1,0,0
2011,5,40.0,0,0,0,0,0,0,0,0.0001117754285714,0.0001102727142857,0.0001094857142857,0.0001332822857142,0.000111258,0.0001154308571428,0.0001094857142857,0.0007080647142857,0.0007080632857142,0.000708058,0.0007081891428571,0.0007784887142857,0.0007097787142857,0.000708058,0.9991801599475104,0.9991816636984234,0.9991824562318898,0.9991585284219884,0.9991102527417564,0.9991747903969208,0.9991824562318898,110.2,0.0,41,39.2,41.4,39.5,1.6693312034063907,0.0001144272448979,0.0001332822857142,0.0001094857142857,8.560506400179991e-06,0.0007183857959183,0.0007784887142857,0.000708058,2.6510438397606427e-05,0.9991671868100542,0.9991824562318898,0.9991102527417564,2.6515603672750632e-05,0.0,7.0,0.0,0.0126098823877517,0.0791661147102013,110.10822398646798,0.004691517040815,0.029453817632652,12144.04,0.0,1681.0,-0.970941817426052,0.2393156642875573,0,0,0,1,0
2011,6,31.0,0,0,0,0,0,0,0,0.0001117754285714,0.0001102727142857,0.0001094857142857,0.0001332822857142,0.000111258,0.0001154308571428,0.0001094857142857,0.0007080647142857,0.0007080632857142,0.000708058,0.0007081891428571,0.0007784887142857,0.0007097787142857,0.000708058,0.9991801599475104,0.9991816636984234,0.9991824562318898,0.9991585284219884,0.9991102527417564,0.9991747903969208,0.9991824562318898,110.2,0.0,41,35.6,41.4,34.35,5.384855306010464,0.0001144272448979,0.0001332822857142,0.0001094857142857,8.560506400179991e-06,0.0007183857959183,0.0007784887142857,0.000708058,2.6510438397606427e-05,0.9991671868100542,0.9991824562318898,0.9991102527417564,2.6515603672750632e-05,0.0,7.0,0.0,0.0126098823877517,0.0791661147102013,110.10822398646798,0.004691517040815,0.029453817632652,12144.04,0.0,1681.0,-0.970941817426052,0.2393156642875573,0,0,0,0,1
2011,1,42.0,0,0,0,0,0,0,0,0.000120911,0.0001216107142857,0.000108888,0.0001088952857142,0.000110064,0.000110302,0.000108888,0.0009346808571428,0.0007858654285714,0.0007154658571428,0.0007368578571428,0.0007928814285714,0.0007080665714285,0.0007154658571428,0.9989444080862492,0.9990925237530474,0.9991756462498194,0.999154247147518,0.9990970542583312,0.9991816314212904,0.9991756462498194,109.97,-0.21,42,51.6,48.4,46.5,4.325120422215601,0.0001127941428571,0.0001216107142857,0.000108888,5.816596208767779e-06,0.0007698976938775,0.0009346808571428,0.0007080665714285,8.039183180194969e-05,0.999117308166582,0.9991816314212904,0.9989444080862492,8.487987497366293e-05,0.0,7.0,0.0,0.0124039718899984,0.0846656493957086,109.87293037907902,0.0047373539999993,0.032335703142855,12093.4009,0.0440999999999999,1764.0,-0.9350162426854148,0.3546048870425355,0,0,0,0,0
2011,2,13.0,0,0,0,0,0,0,0,0.000120911,0.0001216107142857,0.000108888,0.0001088952857142,0.000110064,0.000110302,0.000108888,0.0009346808571428,0.0007858654285714,0.0007154658571428,0.0007368578571428,0.0007928814285714,0.0007080665714285,0.0007154658571428,0.9989444080862492,0.9990925237530474,0.9991756462498194,0.999154247147518,0.9990970542583312,0.9991816314212904,0.9991756462498194,109.97,-0.21,42,16.0,14.0,17.25,5.965176722724343,0.0001127941428571,0.0001216107142857,0.000108888,5.816596208767779e-06,0.0007698976938775,0.0009346808571428,0.0007080665714285,8.039183180194969e-05,0.999117308166582,0.9991816314212904,0.9989444080862492,8.487987497366293e-05,0.0,7.0,0.0,0.0124039718899984,0.0846656493957086,109.87293037907902,0.0047373539999993,0.032335703142855,12093.4009,0.0440999999999999,1764.0,-0.9350162426854148,0.3546048870425355,1,0,0,0,0
2011,3,22.8,0,0,0,0,0,0,0,0.000120911,0.0001216107142857,0.000108888,0.0001088952857142,0.000110064,0.000110302,0.000108888,0.0009346808571428,0.0007858654285714,0.0007154658571428,0.0007368578571428,0.0007928814285714,0.0007080665714285,0.0007154658571428,0.9989444080862492,0.9990925237530474,0.9991756462498194,0.999154247147518,0.9990970542583312,0.9991816314212904,0.9991756462498194,109.97,-0.21,42,29.4,18.4,21.85,5.636488268416775,0.0001127941428571,0.0001216107142857,0.000108888,5.816596208767779e-06,0.0007698976938775,0.0009346808571428,0.0007080665714285,8.039183180194969e-05,0.999117308166582,0.9991816314212904,0.9989444080862492,8.487987497366293e-05,0.0,7.0,0.0,0.0124039718899984,0.0846656493957086,109.87293037907902,0.0047373539999993,0.032335703142855,12093.4009,0.0440999999999999,1764.0,-0.9350162426854148,0.3546048870425355,0,1,0,0,0
2011,4,63.0,0,0,0,0,0,0,0,0.000120911,0.0001216107142857,0.000108888,0.0001088952857142,0.000110064,0.000110302,0.000108888,0.0009346808571428,0.0007858654285714,0.0007154658571428,0.0007368578571428,0.0007928814285714,0.0007080665714285,0.0007154658571428,0.9989444080862492,0.9990925237530474,0.9991756462498194,0.999154247147518,0.9990970542583312,0.9991816314212904,0.9991756462498194,109.97,-0.21,42,68.0,78.6,67.55,7.985612061701788,0.0001127941428571,0.0001216107142857,0.000108888,5.816596208767779e-06,0.0007698976938775,0.0009346808571428,0.0007080665714285,8.039183180194969e-05,0.999117308166582,0.9991816314212904,0.9989444080862492,8.487987497366293e-05,0.0,7.0,0.0,0.0124039718899984,0.0846656493957086,109.87293037907902,0.0047373539999993,0.032335703142855,12093.4009,0.0440999999999999,1764.0,-0.9350162426854148,0.3546048870425355,0,0,1,0,0
2011,5,34.6,0,0,0,0,0,0,0,0.000120911,0.0001216107142857,0.000108888,0.0001088952857142,0.000110064,0.000110302,0.000108888,0.0009346808571428,0.0007858654285714,0.0007154658571428,0.0007368578571428,0.0007928814285714,0.0007080665714285,0.0007154658571428,0.9989444080862492,0.9990925237530474,0.9991756462498194,0.999154247147518,0.9990970542583312,0.9991816314212904,0.9991756462498194,109.97,-0.21,42,40.0,39.2,38.8,2.943920288775868,0.0001127941428571,0.0001216107142857,0.000108888,5.816596208767779e-06,0.0007698976938775,0.0009346808571428,0.0007080665714285,8.039183180194969e-05,0.999117308166582,0.9991816314212904,0.9989444080862492,8.487987497366293e-05,0.0,7.0,0.0,0.0124039718899984,0.0846656493957086,109.87293037907902,0.0047373539999993,0.032335703142855,12093.4009,0.0440999999999999,1764.0,-0.9350162426854148,0.3546048870425355,0,0,0,1,0
2011,6,35.0,0,0,0,0,0,0,0,0.000120911,0.0001216107142857,0.000108888,0.0001088952857142,0.000110064,0.000110302,0.000108888,0.0009346808571428,0.0007858654285714,0.0007154658571428,0.0007368578571428,0.0007928814285714,0.0007080665714285,0.0007154658571428,0.9989444080862492,0.9990925237530474,0.9991756462498194,0.999154247147518,0.9990970542583312,0.9991816314212904,0.9991756462498194,109.97,-0.21,42,31.0,35.6,35.75,4.284468072779743,0.0001127941428571,0.0001216107142857,0.000108888,5.816596208767779e-06,0.0007698976938775,0.0009346808571428,0.0007080665714285,8.039183180194969e-05,0.999117308166582,0.9991816314212904,0.9989444080862492,8.487987497366293e-05,0.0,7.0,0.0,0.0124039718899984,0.0846656493957086,109.87293037907902,0.0047373539999993,0.032335703142855,12093.4009,0.0440999999999999,1764.0,-0.9350162426854148,0.3546048870425355,0,0,0,0,1
2011,1,53.0,1,1,1,1,1,1,1,0.000115684,0.0001191635714285,0.0001103455714285,0.0001095978571428,0.0001144834285714,0.0001170498571428,0.0001104022857142,0.1446136017182112,0.419786616761138,0.4246284090128912,0.1418015888623584,0.5421441541327455,0.2686819076077111,0.4244756598793848,0.8552707145519268,0.5800942195371389,0.5752612454681388,0.8580888133020411,0.4577413622367298,0.7312010424511738,0.5754139379626422,109.96,-0.01,43,42.0,51.6,48.75,4.894554797595645,0.0001138180816326,0.0001191635714285,0.0001095978571428,3.7523160764878494e-06,0.3380188482820628,0.5421441541327455,0.1418015888623584,0.1549427412341554,0.661867333644256,0.8580888133020411,0.4577413622367298,0.1549429779684683,0.0,0.0,7.0,0.0125154362563206,37.16855255709563,72.77893200752239,0.0048941775102018,14.534810476128705,12091.2016,0.0001,1849.0,-0.8854560256532101,0.464723172043768,0,0,0,0,0
2011,2,23.6,1,1,1,1,1,1,1,0.000115684,0.0001191635714285,0.0001103455714285,0.0001095978571428,0.0001144834285714,0.0001170498571428,0.0001104022857142,0.1446136017182112,0.419786616761138,0.4246284090128912,0.1418015888623584,0.5421441541327455,0.2686819076077111,0.4244756598793848,0.8552707145519268,0.5800942195371389,0.5752612454681388,0.8580888133020411,0.4577413622367298,0.7312010424511738,0.5754139379626422,109.96,-0.01,43,13.0,16.0,16.65,4.798263574808324,0.0001138180816326,0.0001191635714285,0.0001095978571428,3.7523160764878494e-06,0.3380188482820628,0.5421441541327455,0.1418015888623584,0.1549427412341554,0.661867333644256,0.8580888133020411,0.4577413622367298,0.1549429779684683,0.0,0.0,7.0,0.0125154362563206,37.16855255709563,72.77893200752239,0.0048941775102018,14.534810476128705,12091.2016,0.0001,1849.0,-0.8854560256532101,0.464723172043768,1,0,0,0,0
2011,3,25.8,1,1,1,1,1,1,1,0.000115684,0.0001191635714285,0.0001103455714285,0.0001095978571428,0.0001144834285714,0.0001170498571428,0.0001104022857142,0.1446136017182112,0.419786616761138,0.4246284090128912,0.1418015888623584,0.5421441541327455,0.2686819076077111,0.4244756598793848,0.8552707145519268,0.5800942195371389,0.5752612454681388,0.8580888133020411,0.4577413622367298,0.7312010424511738,0.5754139379626422,109.96,-0.01,43,22.8,29.4,24.1,4.660472079092419,0.0001138180816326,0.0001191635714285,0.0001095978571428,3.7523160764878494e-06,0.3380188482820628,0.5421441541327455,0.1418015888623584,0.1549427412341554,0.661867333644256,0.8580888133020411,0.4577413622367298,0.1549429779684683,0.0,0.0,7.0,0.0125154362563206,37.16855255709563,72.77893200752239,0.0048941775102018,14.534810476128705,12091.2016,0.0001,1849.0,-0.8854560256532101,0.464723172043768,0,1,0,0,0
2011,4,59.0,1,1,1,1,1,1,1,0.000115684,0.0001191635714285,0.0001103455714285,0.0001095978571428,0.0001144834285714,0.0001170498571428,0.0001104022857142,0.1446136017182112,0.419786616761138,0.4246284090128912,0.1418015888623584,0.5421441541327455,0.2686819076077111,0.4244756598793848,0.8552707145519268,0.5800942195371389,0.5752612454681388,0.8580888133020411,0.4577413622367298,0.7312010424511738,0.5754139379626422,109.96,-0.01,43,63.0,68.0,67.14999999999999,8.474864797348122,0.0001138180816326,0.0001191635714285,0.0001095978571428,3.7523160764878494e-06,0.3380188482820628,0.5421441541327455,0.1418015888623584,0.1549427412341554,0.661867333644256,0.8580888133020411,0.4577413622367298,0.1549429779684683,0.0,0.0,7.0,0.0125154362563206,37.16855255709563,72.77893200752239,0.0048941775102018,14.534810476128705,12091.2016,0.0001,1849.0,-0.8854560256532101,0.464723172043768,0,0,1,0,0
2011,5,36.2,1,1,1,1,1,1,1,0.000115684,0.0001191635714285,0.0001103455714285,0.0001095978571428,0.0001144834285714,0.0001170498571428,0.0001104022857142,0.1446136017182112,0.419786616761138,0.4246284090128912,0.1418015888623584,0.5421441541327455,0.2686819076077111,0.4244756598793848,0.8552707145519268,0.5800942195371389,0.5752612454681388,0.8580888133020411,0.4577413622367298,0.7312010424511738,0.5754139379626422,109.96,-0.01,43,34.6,40.0,37.5,2.532455988429571,0.0001138180816326,0.0001191635714285,0.0001095978571428,3.7523160764878494e-06,0.3380188482820628,0.5421441541327455,0.1418015888623584,0.1549427412341554,0.661867333644256,0.8580888133020411,0.4577413622367298,0.1549429779684683,0.0,0.0,7.0,0.0125154362563206,37.16855255709563,72.77893200752239,0.0048941775102018,14.534810476128705,12091.2016,0.0001,1849.0,-0.8854560256532101,0.464723172043768,0,0,0,1,0
2011,6,46.6,1,1,1,1,1,1,1,0.000115684,0.0001191635714285,0.0001103455714285,0.0001095978571428,0.0001144834285714,0.0001170498571428,0.0001104022857142,0.1446136017182112,0.419786616761138,0.4246284090128912,0.1418015888623584,0.5421441541327455,0.2686819076077111,0.4244756598793848,0.8552707145519268,0.5800942195371389,0.5752612454681388,0.8580888133020411,0.4577413622367298,0.7312010424511738,0.5754139379626422,109.96,-0.01,43,35.0,31.0,37.05,6.686055139866523,0.0001138180816326,0.0001191635714285,0.0001095978571428,3.7523160764878494e-06,0.3380188482820628,0.5421441541327455,0.1418015888623584,0.1549427412341554,0.661867333644256,0.8580888133020411,0.4577413622367298,0.1549429779684683,0.0,0.0,7.0,0.0125154362563206,37.16855255709563,72.77893200752239,0.0048941775102018,14.534810476128705,12091.2016,0.0001,1849.0,-0.8854560256532101,0.464723172043768,0,0,0,0,1
2011,1,52.6,0,0,0,0,1,1,0,0.0001174861428571,0.0001097659999999,0.0001093914285714,0.0001100567142857,0.0001151892857142,0.0001136544285714,0.0001095031428571,0.000911151,0.0007571142857142,0.0068104141428571,0.0007329475714285,0.6709902474850845,0.4141397203808062,0.0100915865714285,0.9989713628704504,0.9991331197694232,0.9930801944546334,0.9991569956575298,0.3288945631503613,0.5857466251918898,0.9897989104899344,110.16,0.18,44,53.0,42.0,49.8,5.23322717514409,0.0001121495918366,0.0001174861428571,0.0001093914285714,3.282678087272684e-06,0.1577761687767598,0.6709902474850845,0.0007329475714285,0.2731411560197199,0.8421116816548889,0.9991569956575298,0.3288945631503613,0.2731427540646408,0.0,5.0,2.0,0.0123543990367292,17.380622752447863,92.76702285110257,0.0049345820408141,6.942151426177433,12135.2256,0.0324,1936.0,-0.822983865893657,0.5680647467311548,0,0,0,0,0
