Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
,Monthly Average Producer Prices of Selected Vegetables in Selected Location - Rs/kg,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Year,Location,Items,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,2015,Welimada,BEETROOT,140,84.05,47.96,27.875,73.25,78.94999999999999,,,,41.6125,83.0625,103.6
,2015,Welimada,KNOL-KHOL,77,74,35.16,20.174999999999997,63.900000000000006,85.25,,,,46.875,82.425,105.32000000000001
,2015,Welimada,RADDISH,30.6,17.6,11.04,7.75,19.5,28.7,,,,17.5,44.625,41.2
,2015,Welimada,CABBAGE,76,57.75,28.84,19.425,31.1,34.5,,,,36.775,80.85,104.2
,2015,Welimada,TOMATOES,83,176.65,43.2,20.3,14.4,21.5,,,,63.75,94,117
,2015,Welimada,BRINJALS,82,40.7,32.76,17.1,33.9,48.45,,,,37.125,64.46666666666667,104.3
,2015,Welimada,CAPSICUM,182,163,144.92,82.975,142,162.25,,,,120.375,261.25,310
,2015,Welimada,PUMPKIN,54,77.95,65.8,25.025000000000002,,,,,,37.625,45.333333333333336,53
,2015,Welimada,CUCUMBER,39,35.266666666666666,,27.666666666666668,,,,,,32.5,40.541666666666664,35.1
,2015,Welimada,GREEN CHILLIES,,137.4,58.68,68.95,65.9,131.7,,,,190,525,706
,2015,Monaragala,LADIES FINGERS,,40.833333333333336,17.75,,,30,67.5,40,35,25,25,
,2015,Monaragala,BRINJALS,,18.666666666666668,19.625,,,35,20,22.5,22.5,22.5,23.75,
,2015,Monaragala,CAPSICUM,,,,,,,,60,60,60,60,
,2015,Monaragala,PUMPKIN,22.5,29.166666666666668,22.25,,,6,,40,40,40,36.25,35
,2015,Monaragala,CUCUMBER,,,,,,,45,40,40,40,40,40
,2015,Monaragala,BITTER GOURD,,,,,,,92.5,94,95,95,96.25,131.25
,2015,Monaragala,SNAKE GOURD,,,,,,,65,60,40,40,40,65
,2015,Monaragala,LUFFA,,,,,,,80,76,60,60,60,60
,2015,Monaragala,LONG BEANS,,31,23.625,,,,60,40,40,40,40,100
,2015,Monaragala,GREEN CHILLIES,,,,,,,120,120,123.33333333333333,130,265,462.5
,2015,Monaragala,LIME,32.5,29.888888888888886,17.5,,,75,48.75,40,90,140,232.5,231.25
,2015,Dambulla,GREEN BEANS,238,212,99.16,47.400000000000006,105.93333333333334,146,113.25,106,88.10000000000001,97.95,160,190.6
,2015,Dambulla,BEETROOT,,58.45,35.2,32.875,57.333333333333336,85.72,64.5,25.32,19.35,25.6,65.05,129.2
,2015,Dambulla,KNOL-KHOL,97.75,72.6,24.72,18.825,50.333333333333336,71.75999999999999,46.05,28.439999999999998,28.266666666666666,43.400000000000006,62.53333333333333,109.73333333333332
,2015,Dambulla,RADDISH,53.65,19.45,10.72,12.525,24.53333333333333,31.4,20.85,14.280000000000001,13.333333333333334,20.200000000000003,41.35,48.839999999999996
,2015,Dambulla,CABBAGE,96.1,65.55,31.04,18.35,40.733333333333334,47.39999999999999,36.45,32.559999999999995,23.600000000000005,33.35,80.95,119
,2015,Dambulla,TOMATOES,109.25,187,44.76,23.449999999999996,32.733333333333334,33.239999999999995,77.3,42.00000000000001,40.4,54.25,90.9,109.92
,2015,Dambulla,LADIES FINGERS,112.75,94.75,22.08,29.45,48.93333333333334,52.67999999999999,40.75,21.6,25.8,27.2,45.849999999999994,74.52000000000001
,2015,Dambulla,BRINJALS,165.75,39.1,37.04,17.125,36.8,28,26.299999999999997,38.24,42.85000000000001,43.1,68.4,109.88
,2015,Dambulla,CAPSICUM,339.5,160.75,125.2,59.5,89.33333333333333,127,150.25,75.32,57.6,105.65,229,307.6
,2015,Dambulla,PUMPKIN,37.6,95,51.24,12.3,12.033333333333333,10.84,23.9,26.76,27.35,31.299999999999997,29.7,28.639999999999997
,2015,Dambulla,CUCUMBER,73.45,26.875,8.26,16.375,14.933333333333332,24.6,14.4,13.6,19.85,17.425,35.15,44.839999999999996
,2015,Dambulla,BITTER GOURD,142.25,107.5,54.68,22.3,62,80.32000000000001,72.39999999999999,46.959999999999994,56.5,90.30000000000001,140.75,139.2
,2015,Dambulla,SNAKE GOURD,95.45,63.45,33.88,15.075,49.73333333333333,38.839999999999996,35.85,27.04,32.95,38.45,64.95,78.52000000000001
,2015,Dambulla,LUFFA,142.25,101.95,27.32,25.275,48.26666666666667,60,49,35.879999999999995,53.4,58.150000000000006,57.75,87.03999999999999
